GENE	EVENT	COORD	LENGTH	FullCO	COMPLEX	GROUP	SCAFFOLD	START	END	STRAND	UPSTRM_EX_BORDER	DOSTRM_EX_BORDER	GENEID
ANK2	HsaEX0004138	chr4:113373285-113373449	165	chr4:113373173,113373261+113373285-113373449,113381457	C1	UP_EXONS_TAF2dIDR	chr4	113373285	113373449	+	113373173	113381457	ENSG00000145362
RDM1	HsaEX0052949	chr17:35924614-35924772	159	chr17:35925515,35924604+35924614-35924772,35922675	C1	UP_EXONS_TAF2dIDR	chr17	35924614	35924772	-	35925515	35922675	ENSG00000278023
SLX4IP	HsaEX0010520	chr20:10556231-10556320	90	chr20:10458231,10556231-10556320,10598675	C3	UP_EXONS_TAF2dIDR	chr20	10556231	10556320	+	10458231	10598675	ENSG00000149346
RASA4	HsaEX1030692	chr7:102602324-102602405	82	chr7:102608761,102602324-102602405,102600388	C2	UP_EXONS_TAF2dIDR	chr7	102602324	102602405	-	102608761	102600388	NA
SLC25A45	HsaEX0059143	chr11:65379376-65379561	186	chr11:65379867,65379376-65379561,65377076	C1	UP_EXONS_TAF2dIDR	chr11	65379376	65379561	-	65379867	65377076	ENSG00000162241
PROC	HsaEX0050308	chr2:127427105-127427222	118	chr2:127423408,127427105-127427222,127428357	C3	UP_EXONS_TAF2dIDR	chr2	127427105	127427222	+	127423408	127428357	ENSG00000115718
ADARB1	HsaEX0002629	chr21:45118564-45118619	56	chr21:45073903,45118564-45118619,45128402	C3	UP_EXONS_TAF2dIDR	chr21	45118564	45118619	+	45073903	45128402	ENSG00000197381
RP11-476K15.1	HsaEX1033784	chr18:1626239-1626367	129	chr18:1566524,1626239-1626367,1646515	S	UP_EXONS_TAF2dIDR	chr18	1626239	1626367	+	1566524	1646515	ENSG00000266602
BEND6	HsaEX0008021	chr6:57018421-57018557	137	chr6:57015353,57018421-57018557,57026082	C2	UP_EXONS_TAF2dIDR	chr6	57018421	57018557	+	57015353	57026082	ENSG00000151917
TP53INP2	HsaEX0066609	chr20:34705358-34705474	117	chr20:34704512,34705358-34705474,34708691	C2	UP_EXONS_TAF2dIDR	chr20	34705358	34705474	+	34704512	34708691	ENSG00000078804
ZNF687	HsaEX0074191	chr1:151285206-151285297	92	chr1:151281686+151281708+151281721+151282079,151285206-151285297+151285320,151286275	C2	UP_EXONS_TAF2dIDR	chr1	151285206	151285297	+	151281686	151286275	ENSG00000143373
BTBD2	HsaEX1005931	chr19:2017183-2017300	118	chr19:2028708,2017183-2017300,1997463	C1	UP_EXONS_TAF2dIDR	chr19	2017183	2017300	-	2028708	1997463	ENSG00000133243
EML5	HsaEX0022383	chr14:88638809-88638907	99	chr14:88642893,88638809-88638907,88634489	S	UP_EXONS_TAF2dIDR	chr14	88638809	88638907	-	88642893	88634489	ENSG00000165521
ETNPPL	HsaEX0003202	chr4:108760188-108760306	119	chr4:108762386+108762821+108762843+108762883,108760188-108760306,108759890+108759908	S	UP_EXONS_TAF2dIDR	chr4	108760188	108760306	-	108762883	108759890	ENSG00000164089
RALGPS1	HsaEX0052092	chr9:126977695-126977745	51	chr9:126965951,126977695-126977745,127034431	C1	UP_EXONS_TAF2dIDR	chr9	126977695	126977745	+	126965951	127034431	ENSG00000136828
FIRRE	HsaEX0054867	chrX:131709498-131709556	59	chrX:131711651,131709498-131709556,131703518	C2	UP_EXONS_TAF2dIDR	chrX	131709498	131709556	-	131711651	131703518	ENSG00000213468
RGS12	HsaEX0053358	chr4:3316070-3318051	1982	chr4:3293099,3316070-3318051,3342937	S	UP_EXONS_TAF2dIDR	chr4	3316070	3318051	+	3293099	3342937	ENSG00000159788
TMEM116	HsaEX0065399	chr12:112003800-112003863	64	chr12:112005257,112003800-112003863,111991889	C1	UP_EXONS_TAF2dIDR	chr12	112003800	112003863	-	112005257	111991889	ENSG00000198270
PCNX2	HsaEX0045997	chr1:233262045-233262165	121	chr1:233262958,233262045-233262165,233261321	S	UP_EXONS_TAF2dIDR	chr1	233262045	233262165	-	233262958	233261321	ENSG00000135749
XRRA1	HsaEX0071895	chr11:74927391-74927488	98	chr11:74930300,74927391-74927488,74921347	C1	UP_EXONS_TAF2dIDR	chr11	74927391	74927488	-	74930300	74921347	ENSG00000166435
PPL	HsaEX0049467	chr16:4899013-4899120	108	chr16:4899223+4899295,4899013-4899120,4897770	S	UP_EXONS_TAF2dIDR	chr16	4899013	4899120	-	4899295	4897770	ENSG00000118898
CFAP44	HsaEX0071180	chr3:113333406-113333583	178	chr3:113341744,113333406-113333583,113330621+113330668	C1	UP_EXONS_TAF2dIDR	chr3	113333406	113333583	-	113341744	113330621	NA
ZNF782	HsaEX0074356	chr9:96851947-96852005	59	chr9:96852853,96851947-96852005,96845016	C2	UP_EXONS_TAF2dIDR	chr9	96851947	96852005	-	96852853	96845016	ENSG00000196597
RHPN1	HsaEX0053549	chr8:143379925-143379985	61	chr8:143379412+143379508,143379615+143379829+143379871+143379925-143379985,143380062+143380065	S	UP_EXONS_TAF2dIDR	chr8	143379925	143379985	+	143379412	143380065	ENSG00000158106
BMPR1B	HsaEX0008238	chr4:94996040-94996134	95	chr4:94875900,94996040-94996134,95104408	C2	UP_EXONS_TAF2dIDR	chr4	94996040	94996134	+	94875900	95104408	ENSG00000138696
LARP1B	HsaEX0035360	chr4:128162194-128162317	124	chr4:128122094+128122188,128162194-128162317,128178431+128178473+128178512+128178515	C1	UP_EXONS_TAF2dIDR	chr4	128162194	128162317	+	128122094	128178515	ENSG00000138709
TSPOAP1	HsaEX0008747	chr17:58323468-58323545	78	chr17:58324250+58324361,58323468-58323545,58323381	C2	UP_EXONS_TAF2dIDR	chr17	58323468	58323545	-	58324361	58323381	ENSG00000005379
ZNF611	HsaEX1045307	chr19:52729906-52730005	100	chr19:52735001,52729906-52730005,52728831	C1	DOWN_EXONS_TAF2dIDR	chr19	52729906	52730005	-	52735001	52728831	ENSG00000213020
MYO18A	HsaEX0041047	chr17:29116444-29116455	12	chr17:29118045,29116444-29116455,29115840	S	DOWN_EXONS_TAF2dIDR	chr17	29116444	29116455	-	29118045	29115840	ENSG00000196535
RELL2	HsaEX0053026	chr5:141638170-141638409	240	chr5:141637741+141637748,141638170-141638409,141638795	S	DOWN_EXONS_TAF2dIDR	chr5	141638170	141638409	+	141637741	141638795	ENSG00000164620
CELSR3	HsaEX0014558	chr3:48644216-48644295	80	chr3:48644716,48644216-48644295,48643677+48643680	S	DOWN_EXONS_TAF2dIDR	chr3	48644216	48644295	-	48644716	48643677	ENSG00000008300
FGGY	HsaEX0025698	chr1:59321536-59321750	215	chr1:59297150,59321536-59321750,59339958	C2	DOWN_EXONS_TAF2dIDR	chr1	59321536	59321750	+	59297150	59339958	ENSG00000172456
HYLS1	HsaEX0030775	chr11:125891423-125891472	50	chr11:125887765+125888258,125891423-125891472,125899344+125899347	S	DOWN_EXONS_TAF2dIDR	chr11	125891423	125891472	+	125887765	125899347	ENSG00000198331
ISM1	HsaEX0010516	chr20:13279634-13279898	265	chr20:13270743,13279634-13279898,13288540+13288586	S	DOWN_EXONS_TAF2dIDR	chr20	13279634	13279898	+	13270743	13288586	ENSG00000101230
SPEG	HsaEX0061335	chr2:219444882-219444984	103	chr2:219444742,219444825+219444882-219444984+219445161,219447974	S	DOWN_EXONS_TAF2dIDR	chr2	219444882	219444984	+	219444742	219447974	ENSG00000072195
FAM135A	HsaEX0023988	chr6:70486184-70486244	61	chr6:70482154,70486167+70486184-70486244,70491034	S	DOWN_EXONS_TAF2dIDR	chr6	70486184	70486244	+	70482154	70491034	ENSG00000082269
RFX3	HsaEX6060520	chr9:3288131-3288250	120	chr9:3293077,3288131-3288250,3277461	C1	DOWN_EXONS_TAF2dIDR	chr9	3288131	3288250	-	3293077	3277461	ENSG00000080298
RHPN1	HsaEX0053547	chr8:143381268-143381344	77	chr8:143380783,143381268-143381344,143381572	S	DOWN_EXONS_TAF2dIDR	chr8	143381268	143381344	+	143380783	143381572	ENSG00000158106
OAZ3	HsaEX0044506	chr1:151768145-151768233	89	chr1:151767299,151767960+151768058+151768145-151768233,151770172	S	DOWN_EXONS_TAF2dIDR	chr1	151768145	151768233	+	151767299	151770172	ENSG00000143450
FUBP1	HsaEX6031743	chr1:77947453-77947547	95	chr1:77949155,77947453-77947547+77947552,77946576	C1	DOWN_EXONS_TAF2dIDR	chr1	77947453	77947547	-	77949155	77946576	ENSG00000162613
CLCN2	HsaEX0015533	chr3:184357620-184357698	79	chr3:184357962,184357620-184357698,184357487	C2	DOWN_EXONS_TAF2dIDR	chr3	184357620	184357698	-	184357962	184357487	ENSG00000114859
CACNB1	HsaEX0012052	chr17:39185131-39185150	20	chr17:39186496,39185131-39185150,39184864	C2	DOWN_EXONS_TAF2dIDR	chr17	39185131	39185150	-	39186496	39184864	ENSG00000067191
QRICH2	HsaEX0051482	chr17:76289992-76290077	86	chr17:76291015,76289992-76290077,76287897	C1	DOWN_EXONS_TAF2dIDR	chr17	76289992	76290077	-	76291015	76287897	ENSG00000129646
BAZ2B	HsaEX0007736	chr2:159397074-159397100	27	chr2:159397345,159397068+159397074-159397100,159395834	S	DOWN_EXONS_TAF2dIDR	chr2	159397074	159397100	-	159397345	159395834	ENSG00000123636
MACF1	HsaEX0037166	chr1:39378461-39378523	63	chr1:39372596,39378461-39378523,39379203	S	DOWN_EXONS_TAF2dIDR	chr1	39378461	39378523	+	39372596	39379203	ENSG00000127603
MROH1	HsaEX0029577	chr8:144160996-144161089	94	chr8:144148076,144160970+144160996-144161089+144161417,144163771	S	DOWN_EXONS_TAF2dIDR	chr8	144160996	144161089	+	144148076	144163771	ENSG00000179832
RARRES2	HsaEX0052326	chr7:150338615-150338723	109	chr7:150338986,150338615-150338723+150338741+150338757,150338439	S	DOWN_EXONS_TAF2dIDR	chr7	150338615	150338723	-	150338986	150338439	ENSG00000106538
SLC2A13	HsaEX0059286	chr12:39830281-39830480	200	chr12:39864762+39864768,39830281-39830480+39830486,39764858	C3	DOWN_EXONS_TAF2dIDR	chr12	39830281	39830480	-	39864768	39764858	ENSG00000151229
OFD1	HsaEX0044659	chrX:13763751-13763855	105	chrX:13762444,13763745+13763751-13763855,13767127	S	DOWN_EXONS_TAF2dIDR	chrX	13763751	13763855	+	13762444	13767127	ENSG00000046651
TRIM68	HsaEX0067187	chr11:4605079-4605561	483	chr11:4608027,4605079-4605561,4603340	S	DOWN_EXONS_TAF2dIDR	chr11	4605079	4605561	-	4608027	4603340	ENSG00000167333
COL4A4	HsaEX0016553	chr2:227060136-227060243	108	chr2:227062530,227060136-227060243,227059623	S	DOWN_EXONS_TAF2dIDR	chr2	227060136	227060243	-	227062530	227059623	ENSG00000081052
CCDC7	HsaEX0013420	chr10:32472481-32472542	62	chr10:32471230,32472481-32472542,32543300	C3	DOWN_EXONS_TAF2dIDR	chr10	32472481	32472542	+	32471230	32543300	ENSG00000216937
OASL	HsaEX0044500	chr12:121027576-121027817	242	chr12:121031442,121027576-121027817,121024137	S	DOWN_EXONS_TAF2dIDR	chr12	121027576	121027817	-	121031442	121024137	ENSG00000135114
FAM160A1	HsaEX0024078	chr4:151454701-151454808	108	chr4:151409465,151454701-151454808,151482524	C2	DOWN_EXONS_TAF2dIDR	chr4	151454701	151454808	+	151409465	151482524	ENSG00000164142
RP4-756H11.3	HsaEX0055322	chr7:66667398-66667610	213	chr7:66666202,66667398-66667610,66668764	C2	DOWN_EXONS_TAF2dIDR	chr7	66667398	66667610	+	66666202	66668764	ENSG00000226824
SCAPER	HsaEX0056402	chr15:76841734-76841931	198	chr15:76857809,76841734-76841931,76804633	S	DOWN_EXONS_TAF2dIDR	chr15	76841734	76841931	-	76857809	76804633	ENSG00000140386
AHCTF1	HsaEX0003217	chr1:246865255-246865333	79	chr1:246867244,246865255-246865333+246865337,246864116+246864148	C3	DOWN_EXONS_TAF2dIDR	chr1	246865255	246865333	-	246867244	246864116	ENSG00000153207
MIR22HG	HsaEX0009838	chr17:1714371-1714453	83	chr17:1716130,1714371-1714453,1714014+1714045	S	DOWN_EXONS_TAF2dIDR	chr17	1714371	1714453	-	1716130	1714014	ENSG00000186594
SEC14L4	HsaEX0056814	chr22:30503677-30503752	76	chr22:30505558,30503677-30503752+30503768,30495971	S	DOWN_EXONS_TAF2dIDR	chr22	30503677	30503752	-	30505558	30495971	ENSG00000133488
ABCA5	HsaEX0000276	chr17:69289862-69290037	176	chr17:69291216,69289862-69290037,69289296	S	DOWN_EXONS_TAF2dIDR	chr17	69289862	69290037	-	69291216	69289296	ENSG00000154265
GREB1L	HsaEX6038285	chr18:21401150-21401326	177	chr18:21395561,21401150-21401326,21403872	S	DOWN_EXONS_TAF2dIDR	chr18	21401150	21401326	+	21395561	21403872	ENSG00000141449
SLC22A23	HsaEX0058883	chr6:3410188-3410342	155	chr6:3455906,3410188-3410342,3324002	C2	DOWN_EXONS_TAF2dIDR	chr6	3410188	3410342	-	3455906	3324002	ENSG00000137266
TSACC	HsaEX0010201	chr1:156344580-156344708	129	chr1:156339791,156344580-156344708,156346768+156346779	S	DOWN_EXONS_TAF2dIDR	chr1	156344580	156344708	+	156339791	156346779	ENSG00000163467
TM4SF19	HsaEX0065179	chr3:196324271-196324440	170	chr3:196326955,196324271-196324440,196323997	ANN	DOWN_EXONS_TAF2dIDR	chr3	196324271	196324440	-	196326955	196323997	NA
GLI3	HsaEX0027614	chr7:41972367-41972627	261	chr7:41977558,41972337+41972367-41972627,41967923	S	DOWN_EXONS_TAF2dIDR	chr7	41972367	41972627	-	41977558	41967923	ENSG00000106571
SGK3	HsaEX0057811	chr8:66835763-66835846	84	chr8:66822459,66835763-66835846,66840003+66840023	C3	DOWN_EXONS_TAF2dIDR	chr8	66835763	66835846	+	66822459	66840023	NA
LYST	HsaEX6037428	chr1:235743979-235744157	179	chr1:235746336,235743979-235744157,235741628	S	DOWN_EXONS_TAF2dIDR	chr1	235743979	235744157	-	235746336	235741628	ENSG00000143669
GPLD1	HsaEX6045912	chr6:24449789-24449899	111	chr6:24454015,24449789-24449899,24448208	S	DOWN_EXONS_TAF2dIDR	chr6	24449789	24449899	-	24454015	24448208	ENSG00000112293
ARSE	HsaEX6050612	chrX:2960378-2960420	43	chrX:2964224,2960378-2960420,2958435	C1	DOWN_EXONS_TAF2dIDR	chrX	2960378	2960420	-	2964224	2958435	ENSG00000157399
LTK	HsaEX0036972	chr15:41505927-41506005	79	chr15:41507095,41505915+41505927-41506005,41505777	S	DOWN_EXONS_TAF2dIDR	chr15	41505927	41506005	-	41507095	41505777	ENSG00000062524
JSRP1	HsaEX0032806	chr19:2253620-2253793	174	chr19:2254187,2253620-2253793,2253003	S	DOWN_EXONS_TAF2dIDR	chr19	2253620	2253793	-	2254187	2253003	ENSG00000167476
SLC35F3	HsaEX0059442	chr1:234231417-234231741	325	chr1:233905758,234231417-234231741,234309101	C3	DOWN_EXONS_TAF2dIDR	chr1	234231417	234231741	+	233905758	234309101	ENSG00000183780
ABLIM3	HsaEX1001486	chr5:149250447-149250505	59	chr5:149249844,149250447-149250505,149251359	S	DOWN_EXONS_TAF2dIDR	chr5	149250447	149250505	+	149249844	149251359	ENSG00000173210
ZFPM1	HsaEX0072684	chr16:88532614-88532687	74	chr16:88532235,88532614-88532687+88532709,88532789	S	DOWN_EXONS_TAF2dIDR	chr16	88532614	88532687	+	88532235	88532789	ENSG00000179588
DEF6	HsaEX0019069	chr6:35310570-35310644	75	chr6:35309810,35310459+35310484+35310525+35310570-35310644,35312214+35312302	S	DOWN_EXONS_TAF2dIDR	chr6	35310570	35310644	+	35309810	35312302	ENSG00000023892
CCDC15	HsaEX0013079	chr11:124986742-124986888	147	chr11:124977600,124986742-124986888,124987127	S	DOWN_EXONS_TAF2dIDR	chr11	124986742	124986888	+	124977600	124987127	ENSG00000149548
GSTO2	HsaEX6090354	chr10:104277894-104278018	125	chr10:104275334,104277894-104278018+104278116,104299128	C3	DOWN_EXONS_TAF2dIDR	chr10	104277894	104278018	+	104275334	104299128	ENSG00000065621
ATP7B	HsaEX0007036	chr13:51949662-51949796	135	chr13:51950007,51949662-51949796,51946478	S	DOWN_EXONS_TAF2dIDR	chr13	51949662	51949796	-	51950007	51946478	ENSG00000123191
ZNF263	HsaEX1044939	chr16:3299106-3299156	51	chr16:3290319+3290553,3299106-3299156,3300913	C1	DOWN_EXONS_TAF2dIDR	chr16	3299106	3299156	+	3290319	3300913	ENSG00000006194
L3MBTL1	HsaEX0035123	chr20:43540753-43540815	63	chr20:43540308,43540753-43540815,43540934	ANN	DOWN_EXONS_TAF2dIDR	chr20	43540753	43540815	+	43540308	43540934	NA
VWDE	HsaEX0070806	chr7:12372977-12373247	271	chr7:12377776,12372977-12373247,12370864	C2	DOWN_EXONS_TAF2dIDR	chr7	12372977	12373247	-	12377776	12370864	ENSG00000146530
PRELID2	HsaEX0049987	chr5:145764931-145765000	70	chr5:145796442,145764931-145765000,145704295	C2	DOWN_EXONS_TAF2dIDR	chr5	145764931	145765000	-	145796442	145704295	ENSG00000186314
SOBP	HsaEX6048804	chr6:107503657-107503795	139	chr6:107490712,107503657-107503795,107506242	S	DOWN_EXONS_TAF2dIDR	chr6	107503657	107503795	+	107490712	107506242	ENSG00000112320
TPK1	HsaEX0066679	chr7:144648807-144648879	73	chr7:144682909,144648807-144648879,144623261	C2	DOWN_EXONS_TAF2dIDR	chr7	144648807	144648879	-	144682909	144623261	ENSG00000196511
CCDC159	HsaEX0013128	chr19:11352065-11352118	54	chr19:11351973+11351997,11352057+11352065-11352118+11352133,11353378+11353451+11353528+11353541	S	DOWN_EXONS_TAF2dIDR	chr19	11352065	11352118	+	11351973	11353541	ENSG00000183401
KIAA0895L	HsaEX0033817	chr16:67179430-67179562	133	chr16:67179815,67179430-67179562,67178504	S	DOWN_EXONS_TAF2dIDR	chr16	67179430	67179562	-	67179815	67178504	ENSG00000196123
CCDC150	HsaEX0013093	chr2:196665567-196665683	117	chr2:196658860,196665567-196665683,196669833	C2	DOWN_EXONS_TAF2dIDR	chr2	196665567	196665683	+	196658860	196669833	ENSG00000144395
SLC25A5	HsaEX1037317	chrX:119469667-119469723	57	chrX:119468626,119469661+119469667-119469723+119469766,119469974+119469977+119470096	S	DOWN_EXONS_TAF2dIDR	chrX	119469667	119469723	+	119468626	119470096	ENSG00000005022
STOX2	HsaEX0062594	chr4:183988698-183988817	120	chr4:183798055+183798336,183988698-183988817,184001325	C2	DOWN_EXONS_TAF2dIDR	chr4	183988698	183988817	+	183798055	184001325	ENSG00000248206
PTPN13	HsaEX0050973	chr4:86701435-86701801	367	chr4:86693674,86701241+86701435-86701801,86716530	S	DOWN_EXONS_TAF2dIDR	chr4	86701435	86701801	+	86693674	86716530	ENSG00000163629
NDRG2	HsaEX0042234	chr14:21018457-21018504	48	chr14:21018763,21018457-21018504,21018239	ANN	DOWN_EXONS_TAF2dIDR	chr14	21018457	21018504	-	21018763	21018239	ENSG00000165795
HACE1	HsaEX0029199	chr6:104850907-104850996	90	chr6:104852317,104850907-104850996,104849246	S	DOWN_EXONS_TAF2dIDR	chr6	104850907	104850996	-	104852317	104849246	ENSG00000085382
ANO8	HsaEX0004680	chr19:17328540-17328983	444	chr19:17329757,17328540-17328983,17328264	S	DOWN_EXONS_TAF2dIDR	chr19	17328540	17328983	-	17329757	17328264	ENSG00000074855
ARAP3	HsaEX0005301	chr5:141662103-141662255	153	chr5:141664922,141661976+141662043+141662103-141662255,141661789	S	DOWN_EXONS_TAF2dIDR	chr5	141662103	141662255	-	141664922	141661789	ENSG00000120318
ACACB	HsaEX0001716	chr12:109247606-109247703	98	chr12:109246448+109246530,109247595+109247606-109247703,109249984	S	DOWN_EXONS_TAF2dIDR	chr12	109247606	109247703	+	109246448	109249984	ENSG00000076555
EXO5	HsaEX0019086	chr1:40509458-40509560	103	chr1:40508877+40508889+40508908,40509451+40509458-40509560+40509625,40514515	C3	DOWN_EXONS_TAF2dIDR	chr1	40509458	40509560	+	40508877	40514515	ENSG00000164002
MAP2	HsaEX0037463	chr2:209723595-209723687	93	chr2:209710254,209723595-209723687,209725709	S	DOWN_EXONS_TAF2dIDR	chr2	209723595	209723687	+	209710254	209725709	ENSG00000078018
ARHGAP12	HsaEX0005409	chr10:31854066-31854206	141	chr10:31861395,31854066-31854206,31852597	S	DOWN_EXONS_TAF2dIDR	chr10	31854066	31854206	-	31861395	31852597	ENSG00000165322
DHRS12	HsaEX0019516	chr13:51771821-51771911	91	chr13:51773921+51773930,51771821-51771911,51769293+51769355	S	DOWN_EXONS_TAF2dIDR	chr13	51771821	51771911	-	51773930	51769293	ENSG00000102796
CCDC150	HsaEX0013098	chr2:196677293-196677361	69	chr2:196676731,196677293-196677361,196695046+196695050+196695079	C3	DOWN_EXONS_TAF2dIDR	chr2	196677293	196677361	+	196676731	196695079	ENSG00000144395
STXBP6	HsaEX0062788	chr14:24974665-24974850	186	chr14:25010525,24974665-24974850,24857157	C2	DOWN_EXONS_TAF2dIDR	chr14	24974665	24974850	-	25010525	24857157	ENSG00000168952
GPATCH2	HsaEX0028107	chr1:217498356-217498395	40	chr1:217514822,217498356-217498395,217449337	C2	DOWN_EXONS_TAF2dIDR	chr1	217498356	217498395	-	217514822	217449337	ENSG00000092978
FAM160A1	HsaEX0024082	chr4:151482524-151482648	125	chr4:151454808,151482524-151482648,151566138	C2	DOWN_EXONS_TAF2dIDR	chr4	151482524	151482648	+	151454808	151566138	ENSG00000164142
ZNF283	HsaEX0000959	chr19:43831318-43831381	64	chr19:43828281,43831279+43831318-43831381,43833505	C3	DOWN_EXONS_TAF2dIDR	chr19	43831318	43831381	+	43828281	43833505	ENSG00000167637
NPL	HsaEX0043580	chr1:182818813-182818859	47	chr1:182818689,182818813-182818859,182822115	C1	DOWN_EXONS_TAF2dIDR	chr1	182818813	182818859	+	182818689	182822115	ENSG00000135838
FAXC	HsaEX0011283	chr6:99323444-99323667	224	chr6:99333351,99323444-99323667,99291820	C1	DOWN_EXONS_TAF2dIDR	chr6	99323444	99323667	-	99333351	99291820	ENSG00000146267
COL4A3	HsaEX0016538	chr2:227296487-227296526	40	chr2:227295316,227296487-227296526,227297674	S	DOWN_EXONS_TAF2dIDR	chr2	227296487	227296526	+	227295316	227297674	ENSG00000169031
EPG5	HsaEX0034226	chr18:45917679-45917819	141	chr18:45922341,45917679-45917819,45916582	C1	DOWN_EXONS_TAF2dIDR	chr18	45917679	45917819	-	45922341	45916582	ENSG00000152223
TMEM161B-AS1	HsaEX0017703	chr5:88410073-88410194	122	chr5:88292643,88410073-88410194,88436273	C3	DOWN_EXONS_TAF2dIDR	chr5	88410073	88410194	+	88292643	88436273	ENSG00000247828
HSD17B6	HsaEX7007206	chr12:56763198-56763414	217	chr12:56752581,56763198-56763414,56773834	ANN	DOWN_EXONS_TAF2dIDR	chr12	56763198	56763414	+	56752581	56773834	ENSG00000025423
KIAA0895L	HsaEX0033815	chr16:67181606-67181697	92	chr16:67183262,67181606-67181697,67180666	S	DOWN_EXONS_TAF2dIDR	chr16	67181606	67181697	-	67183262	67180666	ENSG00000196123
ASH1L	HsaEX0006273	chr1:155562153-155562291	139	chr1:155562699+155562779,155562153-155562291+155562295,155521618	S	DOWN_EXONS_TAF2dIDR	chr1	155562153	155562291	-	155562779	155521618	ENSG00000116539
RP11-37B2.1	HsaEX0054708	chr8:89756235-89756446	212	chr8:89757045,89756235-89756446,89755375	C3	DOWN_EXONS_TAF2dIDR	chr8	89756235	89756446	-	89757045	89755375	ENSG00000251136
RECK	HsaEX0052973	chr9:36112305-36112476	172	chr9:36110079+36110256,36112305-36112476,36116985	S	DOWN_EXONS_TAF2dIDR	chr9	36112305	36112476	+	36110079	36116985	ENSG00000122707
TUBG2	HsaEX0068322	chr17:42662973-42663052	80	chr17:42660707,42662973-42663052,42663377	C1	DOWN_EXONS_TAF2dIDR	chr17	42662973	42663052	+	42660707	42663377	ENSG00000037042
HCN3	HsaEX0029358	chr1:155285724-155285852	129	chr1:155285311,155285624+155285724-155285852+155285964,155287070+155287075+155287173+155287249	S	DOWN_EXONS_TAF2dIDR	chr1	155285724	155285852	+	155285311	155287249	ENSG00000143630
PLEKHA7	HsaEX0048292	chr11:16794910-16795018	109	chr11:16800974,16794910-16795018,16791199+16791202	C2	DOWN_EXONS_TAF2dIDR	chr11	16794910	16795018	-	16800974	16791199	ENSG00000166689
LSM12	HsaEX0036839	chr17:44053414-44053558	145	chr17:44063801,44053414-44053558,44037538	C2	DOWN_EXONS_TAF2dIDR	chr17	44053414	44053558	-	44063801	44037538	ENSG00000161654
GPR156	HsaEX0028340	chr3:120192939-120193049	111	chr3:120243640,120192939-120193049,120186783	C3	DOWN_EXONS_TAF2dIDR	chr3	120192939	120193049	-	120243640	120186783	ENSG00000175697
