EXPERIMENT	TYPE	EVENT	DIRECTION	GENE	COORD	LENGTH	FullCO	COMPLEX	Sample	PSI	Quality_Score_Value	Quality_Score_Type
TAF2∆IDR	Exon	HsaEX0056740	UP	SDCCAG8	chr1:243417968-243418076	109	chr1:243415829,243417968-243418076,243426427	S	HeLa_TAF2_C	100	N	S1
TAF2∆IDR	Exon	HsaEX0073392	UP	ZNF311	chr6:28999487-28999613	127	chr6:28999956,28999487-28999613+28999632+28999637+28999659,28998838	S	HeLa_FRT	79.17	OK	S1
TAF2∆IDR	Exon	HsaEX0073392	UP	ZNF311	chr6:28999487-28999613	127	chr6:28999956,28999487-28999613+28999632+28999637+28999659,28998838	S	HeLa_FRT_A	75	VLOW	S1
TAF2∆IDR	Exon	HsaEX0073392	UP	ZNF311	chr6:28999487-28999613	127	chr6:28999956,28999487-28999613+28999632+28999637+28999659,28998838	S	HeLa_FRT_B	69.23	N	S1
TAF2∆IDR	Exon	HsaEX0073392	UP	ZNF311	chr6:28999487-28999613	127	chr6:28999956,28999487-28999613+28999632+28999637+28999659,28998838	S	HeLa_FRT_C	100	N	S1
TAF2∆IDR	Exon	HsaEX0073392	UP	ZNF311	chr6:28999487-28999613	127	chr6:28999956,28999487-28999613+28999632+28999637+28999659,28998838	S	HeLa_NLSTAF2dIDR	100	OK	S1
TAF2∆IDR	Exon	HsaEX0073392	UP	ZNF311	chr6:28999487-28999613	127	chr6:28999956,28999487-28999613+28999632+28999637+28999659,28998838	S	HeLa_NLSTAF2dIDR_A	100	VLOW	S1
TAF2∆IDR	Exon	HsaEX0073392	UP	ZNF311	chr6:28999487-28999613	127	chr6:28999956,28999487-28999613+28999632+28999637+28999659,28998838	S	HeLa_NLSTAF2dIDR_B	100	VLOW	S1
TAF2∆IDR	Exon	HsaEX0073392	UP	ZNF311	chr6:28999487-28999613	127	chr6:28999956,28999487-28999613+28999632+28999637+28999659,28998838	S	HeLa_NLSTAF2dIDR_C	100	N	S1
TAF2∆IDR	Exon	HsaEX0073392	UP	ZNF311	chr6:28999487-28999613	127	chr6:28999956,28999487-28999613+28999632+28999637+28999659,28998838	S	HeLa_TAF2	96.08	OK	S1
TAF2∆IDR	Exon	HsaEX0073392	UP	ZNF311	chr6:28999487-28999613	127	chr6:28999956,28999487-28999613+28999632+28999637+28999659,28998838	S	HeLa_TAF2_A	92.59	LOW	S1
TAF2∆IDR	Exon	HsaEX0073392	UP	ZNF311	chr6:28999487-28999613	127	chr6:28999956,28999487-28999613+28999632+28999637+28999659,28998838	S	HeLa_TAF2_B	100	VLOW	S1
TAF2∆IDR	Exon	HsaEX0073392	UP	ZNF311	chr6:28999487-28999613	127	chr6:28999956,28999487-28999613+28999632+28999637+28999659,28998838	S	HeLa_TAF2_C	100	N	S1
TAF2∆IDR	Exon	HsaEX0055157	UP	SUCLG2-AS1	chr3:67670918-67671004	87	chr3:67655074+67655102,67670829+67670882+67670918-67671004,67746771	C3	HeLa_FRT	42.86	LOW	S1
TAF2∆IDR	Exon	HsaEX0055157	UP	SUCLG2-AS1	chr3:67670918-67671004	87	chr3:67655074+67655102,67670829+67670882+67670918-67671004,67746771	C3	HeLa_FRT_A	26.32	N	S1
TAF2∆IDR	Exon	HsaEX0055157	UP	SUCLG2-AS1	chr3:67670918-67671004	87	chr3:67655074+67655102,67670829+67670882+67670918-67671004,67746771	C3	HeLa_FRT_B	53.85	N	S1
TAF2∆IDR	Exon	HsaEX0055157	UP	SUCLG2-AS1	chr3:67670918-67671004	87	chr3:67655074+67655102,67670829+67670882+67670918-67671004,67746771	C3	HeLa_FRT_C	48.39	N	S1
TAF2∆IDR	Exon	HsaEX0055157	UP	SUCLG2-AS1	chr3:67670918-67671004	87	chr3:67655074+67655102,67670829+67670882+67670918-67671004,67746771	C3	HeLa_NLSTAF2dIDR	65.89	LOW	S1
TAF2∆IDR	Exon	HsaEX0055157	UP	SUCLG2-AS1	chr3:67670918-67671004	87	chr3:67655074+67655102,67670829+67670882+67670918-67671004,67746771	C3	HeLa_NLSTAF2dIDR_A	58.04	N	S1
TAF2∆IDR	Exon	HsaEX0055157	UP	SUCLG2-AS1	chr3:67670918-67671004	87	chr3:67655074+67655102,67670829+67670882+67670918-67671004,67746771	C3	HeLa_NLSTAF2dIDR_B	80	N	S1
TAF2∆IDR	Exon	HsaEX0055157	UP	SUCLG2-AS1	chr3:67670918-67671004	87	chr3:67655074+67655102,67670829+67670882+67670918-67671004,67746771	C3	HeLa_NLSTAF2dIDR_C	68.42	N	S1
TAF2∆IDR	Exon	HsaEX0055157	UP	SUCLG2-AS1	chr3:67670918-67671004	87	chr3:67655074+67655102,67670829+67670882+67670918-67671004,67746771	C3	HeLa_TAF2	59.32	LOW	S1
TAF2∆IDR	Exon	HsaEX0055157	UP	SUCLG2-AS1	chr3:67670918-67671004	87	chr3:67655074+67655102,67670829+67670882+67670918-67671004,67746771	C3	HeLa_TAF2_A	52.38	N	S1
TAF2∆IDR	Exon	HsaEX0055157	UP	SUCLG2-AS1	chr3:67670918-67671004	87	chr3:67655074+67655102,67670829+67670882+67670918-67671004,67746771	C3	HeLa_TAF2_B	58.33	N	S1
TAF2∆IDR	Exon	HsaEX0055157	UP	SUCLG2-AS1	chr3:67670918-67671004	87	chr3:67655074+67655102,67670829+67670882+67670918-67671004,67746771	C3	HeLa_TAF2_C	71.43	N	S1
TAF2∆IDR	Exon	HsaEX6060949	UP	DDX58	chr9:32489344-32489448	105	chr9:32500805,32489344-32489448+32489451,32473065	C3	HeLa_FRT	83.59	VLOW	S1
TAF2∆IDR	Exon	HsaEX6060949	UP	DDX58	chr9:32489344-32489448	105	chr9:32500805,32489344-32489448+32489451,32473065	C3	HeLa_FRT_A	100	N	S1
TAF2∆IDR	Exon	HsaEX6060949	UP	DDX58	chr9:32489344-32489448	105	chr9:32500805,32489344-32489448+32489451,32473065	C3	HeLa_FRT_B	68.41	N	S1
TAF2∆IDR	Exon	HsaEX6060949	UP	DDX58	chr9:32489344-32489448	105	chr9:32500805,32489344-32489448+32489451,32473065	C3	HeLa_FRT_C	100	N	S1
TAF2∆IDR	Exon	HsaEX6060949	UP	DDX58	chr9:32489344-32489448	105	chr9:32500805,32489344-32489448+32489451,32473065	C3	HeLa_NLSTAF2dIDR	100	OK	S1
TAF2∆IDR	Exon	HsaEX6060949	UP	DDX58	chr9:32489344-32489448	105	chr9:32500805,32489344-32489448+32489451,32473065	C3	HeLa_NLSTAF2dIDR_A	100	VLOW	S1
TAF2∆IDR	Exon	HsaEX6060949	UP	DDX58	chr9:32489344-32489448	105	chr9:32500805,32489344-32489448+32489451,32473065	C3	HeLa_NLSTAF2dIDR_B	100	N	S1
TAF2∆IDR	Exon	HsaEX6060949	UP	DDX58	chr9:32489344-32489448	105	chr9:32500805,32489344-32489448+32489451,32473065	C3	HeLa_NLSTAF2dIDR_C	100	N	S1
TAF2∆IDR	Exon	HsaEX6060949	UP	DDX58	chr9:32489344-32489448	105	chr9:32500805,32489344-32489448+32489451,32473065	C3	HeLa_TAF2	100	VLOW	S1
TAF2∆IDR	Exon	HsaEX6060949	UP	DDX58	chr9:32489344-32489448	105	chr9:32500805,32489344-32489448+32489451,32473065	C3	HeLa_TAF2_A	100	N	S1
TAF2∆IDR	Exon	HsaEX6060949	UP	DDX58	chr9:32489344-32489448	105	chr9:32500805,32489344-32489448+32489451,32473065	C3	HeLa_TAF2_B	100	N	S1
TAF2∆IDR	Exon	HsaEX6060949	UP	DDX58	chr9:32489344-32489448	105	chr9:32500805,32489344-32489448+32489451,32473065	C3	HeLa_TAF2_C	100	N	S1
TAF2∆IDR	Exon	HsaEX0037346	UP	MAMLD1	chrX:150473680-150473802	123	chrX:150471490,150473680-150473802,150503274	C1	HeLa_FRT	40.3	OK	S1
TAF2∆IDR	Exon	HsaEX0037346	UP	MAMLD1	chrX:150473680-150473802	123	chrX:150471490,150473680-150473802,150503274	C1	HeLa_FRT_A	42.86	N	S1
TAF2∆IDR	Exon	HsaEX0037346	UP	MAMLD1	chrX:150473680-150473802	123	chrX:150471490,150473680-150473802,150503274	C1	HeLa_FRT_B	38.46	N	S1
TAF2∆IDR	Exon	HsaEX0037346	UP	MAMLD1	chrX:150473680-150473802	123	chrX:150471490,150473680-150473802,150503274	C1	HeLa_FRT_C	40.74	N	S1
TAF2∆IDR	Exon	HsaEX0037346	UP	MAMLD1	chrX:150473680-150473802	123	chrX:150471490,150473680-150473802,150503274	C1	HeLa_NLSTAF2dIDR	58.54	OK	S1
TAF2∆IDR	Exon	HsaEX0037346	UP	MAMLD1	chrX:150473680-150473802	123	chrX:150471490,150473680-150473802,150503274	C1	HeLa_NLSTAF2dIDR_A	68.75	VLOW	S1
TAF2∆IDR	Exon	HsaEX0037346	UP	MAMLD1	chrX:150473680-150473802	123	chrX:150471490,150473680-150473802,150503274	C1	HeLa_NLSTAF2dIDR_B	60	N	S1
TAF2∆IDR	Exon	HsaEX0037346	UP	MAMLD1	chrX:150473680-150473802	123	chrX:150471490,150473680-150473802,150503274	C1	HeLa_NLSTAF2dIDR_C	46.67	N	S1
TAF2∆IDR	Exon	HsaEX0037346	UP	MAMLD1	chrX:150473680-150473802	123	chrX:150471490,150473680-150473802,150503274	C1	HeLa_TAF2	56.52	OK	S1
TAF2∆IDR	Exon	HsaEX0037346	UP	MAMLD1	chrX:150473680-150473802	123	chrX:150471490,150473680-150473802,150503274	C1	HeLa_TAF2_A	73.33	N	S1
TAF2∆IDR	Exon	HsaEX0037346	UP	MAMLD1	chrX:150473680-150473802	123	chrX:150471490,150473680-150473802,150503274	C1	HeLa_TAF2_B	43.75	N	S1
TAF2∆IDR	Exon	HsaEX0037346	UP	MAMLD1	chrX:150473680-150473802	123	chrX:150471490,150473680-150473802,150503274	C1	HeLa_TAF2_C	63.64	N	S1
TAF2∆IDR	Exon	HsaEX0042005	UP	NCK2	chr2:105881328-105882049	722	chr2:105855289,105881328-105882049,105892982	S	HeLa_FRT	59.57	VLOW	S1
TAF2∆IDR	Exon	HsaEX0042005	UP	NCK2	chr2:105881328-105882049	722	chr2:105855289,105881328-105882049,105892982	S	HeLa_FRT_A	72.01	N	S1
TAF2∆IDR	Exon	HsaEX0042005	UP	NCK2	chr2:105881328-105882049	722	chr2:105855289,105881328-105882049,105892982	S	HeLa_FRT_B	46.24	N	S1
TAF2∆IDR	Exon	HsaEX0042005	UP	NCK2	chr2:105881328-105882049	722	chr2:105855289,105881328-105882049,105892982	S	HeLa_FRT_C	77.49	N	S1
TAF2∆IDR	Exon	HsaEX0042005	UP	NCK2	chr2:105881328-105882049	722	chr2:105855289,105881328-105882049,105892982	S	HeLa_NLSTAF2dIDR	87.92	OK	S1
TAF2∆IDR	Exon	HsaEX0042005	UP	NCK2	chr2:105881328-105882049	722	chr2:105855289,105881328-105882049,105892982	S	HeLa_NLSTAF2dIDR_A	78.07	LOW	S1
TAF2∆IDR	Exon	HsaEX0042005	UP	NCK2	chr2:105881328-105882049	722	chr2:105855289,105881328-105882049,105892982	S	HeLa_NLSTAF2dIDR_B	100	N	S1
TAF2∆IDR	Exon	HsaEX0042005	UP	NCK2	chr2:105881328-105882049	722	chr2:105855289,105881328-105882049,105892982	S	HeLa_NLSTAF2dIDR_C	100	N	S1
TAF2∆IDR	Exon	HsaEX0042005	UP	NCK2	chr2:105881328-105882049	722	chr2:105855289,105881328-105882049,105892982	S	HeLa_TAF2	75.69	LOW	S1
TAF2∆IDR	Exon	HsaEX0042005	UP	NCK2	chr2:105881328-105882049	722	chr2:105855289,105881328-105882049,105892982	S	HeLa_TAF2_A	100	N	S1
TAF2∆IDR	Exon	HsaEX0042005	UP	NCK2	chr2:105881328-105882049	722	chr2:105855289,105881328-105882049,105892982	S	HeLa_TAF2_B	73.66	N	S1
TAF2∆IDR	Exon	HsaEX0042005	UP	NCK2	chr2:105881328-105882049	722	chr2:105855289,105881328-105882049,105892982	S	HeLa_TAF2_C	56.26	N	S1
TAF2∆IDR	Exon	HsaEX0030376	UP	HOXC4	chr12:54047769-54047917	149	chr12:54047586,54047769-54047917,54053160	ANN	HeLa_FRT	6.12	OK	S1
TAF2∆IDR	Exon	HsaEX0030376	UP	HOXC4	chr12:54047769-54047917	149	chr12:54047586,54047769-54047917,54053160	ANN	HeLa_FRT_A	6.67	N	S1
TAF2∆IDR	Exon	HsaEX0030376	UP	HOXC4	chr12:54047769-54047917	149	chr12:54047586,54047769-54047917,54053160	ANN	HeLa_FRT_B	0	N	S1
TAF2∆IDR	Exon	HsaEX0030376	UP	HOXC4	chr12:54047769-54047917	149	chr12:54047586,54047769-54047917,54053160	ANN	HeLa_FRT_C	12.5	N	S1
TAF2∆IDR	Exon	HsaEX0030376	UP	HOXC4	chr12:54047769-54047917	149	chr12:54047586,54047769-54047917,54053160	ANN	HeLa_NLSTAF2dIDR	24.32	VLOW	S1
TAF2∆IDR	Exon	HsaEX0030376	UP	HOXC4	chr12:54047769-54047917	149	chr12:54047586,54047769-54047917,54053160	ANN	HeLa_NLSTAF2dIDR_A	50	N	S1
TAF2∆IDR	Exon	HsaEX0030376	UP	HOXC4	chr12:54047769-54047917	149	chr12:54047586,54047769-54047917,54053160	ANN	HeLa_NLSTAF2dIDR_B	7.69	N	S1
TAF2∆IDR	Exon	HsaEX0030376	UP	HOXC4	chr12:54047769-54047917	149	chr12:54047586,54047769-54047917,54053160	ANN	HeLa_NLSTAF2dIDR_C	16.67	N	S1
TAF2∆IDR	Exon	HsaEX0030376	UP	HOXC4	chr12:54047769-54047917	149	chr12:54047586,54047769-54047917,54053160	ANN	HeLa_TAF2	22.22	VLOW	S1
TAF2∆IDR	Exon	HsaEX0030376	UP	HOXC4	chr12:54047769-54047917	149	chr12:54047586,54047769-54047917,54053160	ANN	HeLa_TAF2_A	23.08	N	S1
TAF2∆IDR	Exon	HsaEX0030376	UP	HOXC4	chr12:54047769-54047917	149	chr12:54047586,54047769-54047917,54053160	ANN	HeLa_TAF2_B	33.33	N	S1
TAF2∆IDR	Exon	HsaEX0030376	UP	HOXC4	chr12:54047769-54047917	149	chr12:54047586,54047769-54047917,54053160	ANN	HeLa_TAF2_C	9.09	N	S1
TAF2∆IDR	Exon	HsaEX6060948	UP	DDX58	chr9:32491301-32491420	120	chr9:32500805,32491301-32491420,32473065	C3	HeLa_FRT	84.04	VLOW	S1
TAF2∆IDR	Exon	HsaEX6060948	UP	DDX58	chr9:32491301-32491420	120	chr9:32500805,32491301-32491420,32473065	C3	HeLa_FRT_A	100	N	S1
TAF2∆IDR	Exon	HsaEX6060948	UP	DDX58	chr9:32491301-32491420	120	chr9:32500805,32491301-32491420,32473065	C3	HeLa_FRT_B	68.19	N	S1
TAF2∆IDR	Exon	HsaEX6060948	UP	DDX58	chr9:32491301-32491420	120	chr9:32500805,32491301-32491420,32473065	C3	HeLa_FRT_C	100	N	S1
TAF2∆IDR	Exon	HsaEX6060948	UP	DDX58	chr9:32491301-32491420	120	chr9:32500805,32491301-32491420,32473065	C3	HeLa_NLSTAF2dIDR	100	VLOW	S1
TAF2∆IDR	Exon	HsaEX6060948	UP	DDX58	chr9:32491301-32491420	120	chr9:32500805,32491301-32491420,32473065	C3	HeLa_NLSTAF2dIDR_A	100	N	S1
TAF2∆IDR	Exon	HsaEX6060948	UP	DDX58	chr9:32491301-32491420	120	chr9:32500805,32491301-32491420,32473065	C3	HeLa_NLSTAF2dIDR_B	100	N	S1
TAF2∆IDR	Exon	HsaEX6060948	UP	DDX58	chr9:32491301-32491420	120	chr9:32500805,32491301-32491420,32473065	C3	HeLa_NLSTAF2dIDR_C	100	N	S1
TAF2∆IDR	Exon	HsaEX6060948	UP	DDX58	chr9:32491301-32491420	120	chr9:32500805,32491301-32491420,32473065	C3	HeLa_TAF2	100	VLOW	S1
TAF2∆IDR	Exon	HsaEX6060948	UP	DDX58	chr9:32491301-32491420	120	chr9:32500805,32491301-32491420,32473065	C3	HeLa_TAF2_A	100	N	S1
TAF2∆IDR	Exon	HsaEX6060948	UP	DDX58	chr9:32491301-32491420	120	chr9:32500805,32491301-32491420,32473065	C3	HeLa_TAF2_B	100	N	S1
TAF2∆IDR	Exon	HsaEX6060948	UP	DDX58	chr9:32491301-32491420	120	chr9:32500805,32491301-32491420,32473065	C3	HeLa_TAF2_C	100	N	S1
TAF2∆IDR	Exon	HsaEX0023732	UP	FAM103A1	chr15:82986470-82986561	92	chr15:82986369,82986470-82986561,82987101	C3	HeLa_FRT	7.08	VLOW	S1
TAF2∆IDR	Exon	HsaEX0023732	UP	FAM103A1	chr15:82986470-82986561	92	chr15:82986369,82986470-82986561,82987101	C3	HeLa_FRT_A	0	N	S1
TAF2∆IDR	Exon	HsaEX0023732	UP	FAM103A1	chr15:82986470-82986561	92	chr15:82986369,82986470-82986561,82987101	C3	HeLa_FRT_B	19.77	N	S1
TAF2∆IDR	Exon	HsaEX0023732	UP	FAM103A1	chr15:82986470-82986561	92	chr15:82986369,82986470-82986561,82987101	C3	HeLa_FRT_C	0	N	S1
TAF2∆IDR	Exon	HsaEX0023732	UP	FAM103A1	chr15:82986470-82986561	92	chr15:82986369,82986470-82986561,82987101	C3	HeLa_NLSTAF2dIDR	27.16	LOW	S1
TAF2∆IDR	Exon	HsaEX0023732	UP	FAM103A1	chr15:82986470-82986561	92	chr15:82986369,82986470-82986561,82987101	C3	HeLa_NLSTAF2dIDR_A	36.73	N	S1
TAF2∆IDR	Exon	HsaEX0023732	UP	FAM103A1	chr15:82986470-82986561	92	chr15:82986369,82986470-82986561,82987101	C3	HeLa_NLSTAF2dIDR_B	33.33	N	S1
TAF2∆IDR	Exon	HsaEX0023732	UP	FAM103A1	chr15:82986470-82986561	92	chr15:82986369,82986470-82986561,82987101	C3	HeLa_NLSTAF2dIDR_C	12.41	N	S1
TAF2∆IDR	Exon	HsaEX0023732	UP	FAM103A1	chr15:82986470-82986561	92	chr15:82986369,82986470-82986561,82987101	C3	HeLa_TAF2	22.82	VLOW	S1
TAF2∆IDR	Exon	HsaEX0023732	UP	FAM103A1	chr15:82986470-82986561	92	chr15:82986369,82986470-82986561,82987101	C3	HeLa_TAF2_A	8.95	N	S1
TAF2∆IDR	Exon	HsaEX0023732	UP	FAM103A1	chr15:82986470-82986561	92	chr15:82986369,82986470-82986561,82987101	C3	HeLa_TAF2_B	32.9	N	S1
TAF2∆IDR	Exon	HsaEX0023732	UP	FAM103A1	chr15:82986470-82986561	92	chr15:82986369,82986470-82986561,82987101	C3	HeLa_TAF2_C	33.33	N	S1
TAF2∆IDR	Exon	HsaEX0013089	UP	CCDC150	chr2:196646341-196646504	164	chr2:196639778,196646341-196646504,196656633	C1	HeLa_FRT	36.77	OK	S1
TAF2∆IDR	Exon	HsaEX0013089	UP	CCDC150	chr2:196646341-196646504	164	chr2:196639778,196646341-196646504,196656633	C1	HeLa_FRT_A	30.71	N	S1
TAF2∆IDR	Exon	HsaEX0013089	UP	CCDC150	chr2:196646341-196646504	164	chr2:196639778,196646341-196646504,196656633	C1	HeLa_FRT_B	36.53	N	S1
TAF2∆IDR	Exon	HsaEX0013089	UP	CCDC150	chr2:196646341-196646504	164	chr2:196639778,196646341-196646504,196656633	C1	HeLa_FRT_C	44.81	N	S1
TAF2∆IDR	Exon	HsaEX0013089	UP	CCDC150	chr2:196646341-196646504	164	chr2:196639778,196646341-196646504,196656633	C1	HeLa_NLSTAF2dIDR	53.68	LOW	S1
TAF2∆IDR	Exon	HsaEX0013089	UP	CCDC150	chr2:196646341-196646504	164	chr2:196639778,196646341-196646504,196656633	C1	HeLa_NLSTAF2dIDR_A	50.4	N	S1
TAF2∆IDR	Exon	HsaEX0013089	UP	CCDC150	chr2:196646341-196646504	164	chr2:196639778,196646341-196646504,196656633	C1	HeLa_NLSTAF2dIDR_B	83.74	N	S1
TAF2∆IDR	Exon	HsaEX0013089	UP	CCDC150	chr2:196646341-196646504	164	chr2:196639778,196646341-196646504,196656633	C1	HeLa_NLSTAF2dIDR_C	40.62	N	S1
TAF2∆IDR	Exon	HsaEX0013089	UP	CCDC150	chr2:196646341-196646504	164	chr2:196639778,196646341-196646504,196656633	C1	HeLa_TAF2	52.12	LOW	S1
TAF2∆IDR	Exon	HsaEX0013089	UP	CCDC150	chr2:196646341-196646504	164	chr2:196639778,196646341-196646504,196656633	C1	HeLa_TAF2_A	67.05	N	S1
TAF2∆IDR	Exon	HsaEX0013089	UP	CCDC150	chr2:196646341-196646504	164	chr2:196639778,196646341-196646504,196656633	C1	HeLa_TAF2_B	36.62	N	S1
TAF2∆IDR	Exon	HsaEX0013089	UP	CCDC150	chr2:196646341-196646504	164	chr2:196639778,196646341-196646504,196656633	C1	HeLa_TAF2_C	56	N	S1
TAF2∆IDR	Exon	HsaEX0067855	UP	TTC23	chr15:99241365-99241559	195	chr15:99245389,99241365-99241559,99235080	C3	HeLa_FRT	59.91	OK	S1
TAF2∆IDR	Exon	HsaEX0067855	UP	TTC23	chr15:99241365-99241559	195	chr15:99245389,99241365-99241559,99235080	C3	HeLa_FRT_A	83.04	N	S1
TAF2∆IDR	Exon	HsaEX0067855	UP	TTC23	chr15:99241365-99241559	195	chr15:99245389,99241365-99241559,99235080	C3	HeLa_FRT_B	100	N	S1
TAF2∆IDR	Exon	HsaEX0067855	UP	TTC23	chr15:99241365-99241559	195	chr15:99245389,99241365-99241559,99235080	C3	HeLa_FRT_C	44.98	LOW	S1
TAF2∆IDR	Exon	HsaEX0067855	UP	TTC23	chr15:99241365-99241559	195	chr15:99245389,99241365-99241559,99235080	C3	HeLa_NLSTAF2dIDR	96.27	OK	S1
TAF2∆IDR	Exon	HsaEX0067855	UP	TTC23	chr15:99241365-99241559	195	chr15:99245389,99241365-99241559,99235080	C3	HeLa_NLSTAF2dIDR_A	100	VLOW	S1
TAF2∆IDR	Exon	HsaEX0067855	UP	TTC23	chr15:99241365-99241559	195	chr15:99245389,99241365-99241559,99235080	C3	HeLa_NLSTAF2dIDR_B	88.99	LOW	S1
TAF2∆IDR	Exon	HsaEX0067855	UP	TTC23	chr15:99241365-99241559	195	chr15:99245389,99241365-99241559,99235080	C3	HeLa_NLSTAF2dIDR_C	100	VLOW	S1
TAF2∆IDR	Exon	HsaEX0067855	UP	TTC23	chr15:99241365-99241559	195	chr15:99245389,99241365-99241559,99235080	C3	HeLa_TAF2	75.23	OK	S1
TAF2∆IDR	Exon	HsaEX0067855	UP	TTC23	chr15:99241365-99241559	195	chr15:99245389,99241365-99241559,99235080	C3	HeLa_TAF2_A	93.57	VLOW	S1
TAF2∆IDR	Exon	HsaEX0067855	UP	TTC23	chr15:99241365-99241559	195	chr15:99245389,99241365-99241559,99235080	C3	HeLa_TAF2_B	100	VLOW	S1
TAF2∆IDR	Exon	HsaEX0067855	UP	TTC23	chr15:99241365-99241559	195	chr15:99245389,99241365-99241559,99235080	C3	HeLa_TAF2_C	48.11	VLOW	S1
TAF2∆IDR	Exon	HsaEX0031175	UP	IGSF1	chrX:131399574-131399704	131	chrX:131578668,131399574-131399704,131389148	S	HeLa_FRT	45.95	OK	S1
TAF2∆IDR	Exon	HsaEX0031175	UP	IGSF1	chrX:131399574-131399704	131	chrX:131578668,131399574-131399704,131389148	S	HeLa_FRT_A	44.44	N	S1
TAF2∆IDR	Exon	HsaEX0031175	UP	IGSF1	chrX:131399574-131399704	131	chrX:131578668,131399574-131399704,131389148	S	HeLa_FRT_B	73.91	N	S1
TAF2∆IDR	Exon	HsaEX0031175	UP	IGSF1	chrX:131399574-131399704	131	chrX:131578668,131399574-131399704,131389148	S	HeLa_FRT_C	27.27	VLOW	S1
TAF2∆IDR	Exon	HsaEX0031175	UP	IGSF1	chrX:131399574-131399704	131	chrX:131578668,131399574-131399704,131389148	S	HeLa_NLSTAF2dIDR	66.67	VLOW	S1
TAF2∆IDR	Exon	HsaEX0031175	UP	IGSF1	chrX:131399574-131399704	131	chrX:131578668,131399574-131399704,131389148	S	HeLa_NLSTAF2dIDR_A	53.85	N	S1
TAF2∆IDR	Exon	HsaEX0031175	UP	IGSF1	chrX:131399574-131399704	131	chrX:131578668,131399574-131399704,131389148	S	HeLa_NLSTAF2dIDR_B	83.33	N	S1
TAF2∆IDR	Exon	HsaEX0031175	UP	IGSF1	chrX:131399574-131399704	131	chrX:131578668,131399574-131399704,131389148	S	HeLa_NLSTAF2dIDR_C	75	N	S1
TAF2∆IDR	Exon	HsaEX0031175	UP	IGSF1	chrX:131399574-131399704	131	chrX:131578668,131399574-131399704,131389148	S	HeLa_TAF2	61.19	LOW	S1
TAF2∆IDR	Exon	HsaEX0031175	UP	IGSF1	chrX:131399574-131399704	131	chrX:131578668,131399574-131399704,131389148	S	HeLa_TAF2_A	55.56	N	S1
TAF2∆IDR	Exon	HsaEX0031175	UP	IGSF1	chrX:131399574-131399704	131	chrX:131578668,131399574-131399704,131389148	S	HeLa_TAF2_B	68	N	S1
TAF2∆IDR	Exon	HsaEX0031175	UP	IGSF1	chrX:131399574-131399704	131	chrX:131578668,131399574-131399704,131389148	S	HeLa_TAF2_C	58.33	N	S1
TAF2∆IDR	Exon	HsaEX1034246	UP	RP11-588H23.3	chr12:70520786-70520928	143	chr12:70520267,70520786-70520928,70522524	S	HeLa_FRT	18.61	OK	S1
TAF2∆IDR	Exon	HsaEX1034246	UP	RP11-588H23.3	chr12:70520786-70520928	143	chr12:70520267,70520786-70520928,70522524	S	HeLa_FRT_A	4.76	VLOW	S1
TAF2∆IDR	Exon	HsaEX1034246	UP	RP11-588H23.3	chr12:70520786-70520928	143	chr12:70520267,70520786-70520928,70522524	S	HeLa_FRT_B	26.06	N	S1
TAF2∆IDR	Exon	HsaEX1034246	UP	RP11-588H23.3	chr12:70520786-70520928	143	chr12:70520267,70520786-70520928,70522524	S	HeLa_FRT_C	24.68	N	S1
TAF2∆IDR	Exon	HsaEX1034246	UP	RP11-588H23.3	chr12:70520786-70520928	143	chr12:70520267,70520786-70520928,70522524	S	HeLa_NLSTAF2dIDR	34.04	OK	S1
TAF2∆IDR	Exon	HsaEX1034246	UP	RP11-588H23.3	chr12:70520786-70520928	143	chr12:70520267,70520786-70520928,70522524	S	HeLa_NLSTAF2dIDR_A	31.48	VLOW	S1
TAF2∆IDR	Exon	HsaEX1034246	UP	RP11-588H23.3	chr12:70520786-70520928	143	chr12:70520267,70520786-70520928,70522524	S	HeLa_NLSTAF2dIDR_B	47.83	N	S1
TAF2∆IDR	Exon	HsaEX1034246	UP	RP11-588H23.3	chr12:70520786-70520928	143	chr12:70520267,70520786-70520928,70522524	S	HeLa_NLSTAF2dIDR_C	21.99	N	S1
TAF2∆IDR	Exon	HsaEX1034246	UP	RP11-588H23.3	chr12:70520786-70520928	143	chr12:70520267,70520786-70520928,70522524	S	HeLa_TAF2	33.83	OK	S1
TAF2∆IDR	Exon	HsaEX1034246	UP	RP11-588H23.3	chr12:70520786-70520928	143	chr12:70520267,70520786-70520928,70522524	S	HeLa_TAF2_A	33.33	VLOW	S1
TAF2∆IDR	Exon	HsaEX1034246	UP	RP11-588H23.3	chr12:70520786-70520928	143	chr12:70520267,70520786-70520928,70522524	S	HeLa_TAF2_B	26.87	VLOW	S1
TAF2∆IDR	Exon	HsaEX1034246	UP	RP11-588H23.3	chr12:70520786-70520928	143	chr12:70520267,70520786-70520928,70522524	S	HeLa_TAF2_C	43.67	N	S1
TAF2∆IDR	Exon	HsaEX0052085	UP	RALGPS1	chr9:126965844-126965951	108	chr9:126962346,126965844-126965951,126977695	S	HeLa_FRT	84.79	VLOW	S1
TAF2∆IDR	Exon	HsaEX0052085	UP	RALGPS1	chr9:126965844-126965951	108	chr9:126962346,126965844-126965951,126977695	S	HeLa_FRT_A	64.88	N	S1
