GENE	EVENT	COORD	LENGTH	FullCO	COMPLEX	HeLa_CNTRL	HeLa_CNTRL-Q	HeLa_CNTRL_A	HeLa_CNTRL_A-Q	HeLa_CNTRL_B	HeLa_CNTRL_B-Q	HeLa_CNTRL_C	HeLa_CNTRL_C-Q	HeLa_SON	HeLa_SON-Q	HeLa_SON_A	HeLa_SON_A-Q	HeLa_SON_B	HeLa_SON_B-Q	HeLa_SON_C	HeLa_SON_C-Q	HeLa_SRRM2	HeLa_SRRM2-Q	HeLa_SRRM2_A	HeLa_SRRM2_A-Q	HeLa_SRRM2_B	HeLa_SRRM2_B-Q	HeLa_SRRM2_C	HeLa_SRRM2_C-Q	HepG2_CNTRL	HepG2_CNTRL-Q	HepG2_CNTRL_A	HepG2_CNTRL_A-Q	HepG2_CNTRL_B	HepG2_CNTRL_B-Q	HepG2_CNTRL_C	HepG2_CNTRL_C-Q	HepG2_MARS	HepG2_MARS-Q	HepG2_MARS_Aa	HepG2_MARS_Aa-Q	HepG2_MARS_Ab	HepG2_MARS_Ab-Q	HepG2_MARS_Ba	HepG2_MARS_Ba-Q	HepG2_MARS_Bb	HepG2_MARS_Bb-Q	HepG2_MARS_Ca	HepG2_MARS_Ca-Q	HepG2_MARS_Cb	HepG2_MARS_Cb-Q	HepG2_RARS	HepG2_RARS-Q	HepG2_RARS_A	HepG2_RARS_A-Q	HepG2_RARS_B	HepG2_RARS_B-Q	HepG2_RARS_C	HepG2_RARS_C-Q	HepG2_SRRM2	HepG2_SRRM2-Q	HepG2_SRRM2_Aa	HepG2_SRRM2_Aa-Q	HepG2_SRRM2_Ab	HepG2_SRRM2_Ab-Q	HepG2_SRRM2_Ba	HepG2_SRRM2_Ba-Q	HepG2_SRRM2_Bb	HepG2_SRRM2_Bb-Q	HepG2_SRRM2_Ca	HepG2_SRRM2_Ca-Q	HepG2_SRRM2_Cb	HepG2_SRRM2_Cb-Q	dPSI
FSTL3	HsaEX0026508	chr19:681333-681560	228	chr19:680489,681333-681560,681650	S	85.97	SOK,SOK,197=1566=129,B2,C1@1626.55,265.45	86.23	SOK,SOK,59=459=38,B2,C1@479.44,76.56	85.03	SOK,SOK,73=555=49,B2,C1@575.65,101.35	87.26	SOK,SOK,67=548=40,B2,C1@571.55,83.45	38.81	SOK,SOK,80=588=476,B2,C2@443.99,700.01	39.74	SOK,SOK,32=213=169,B2,C2@164.52,249.48	35.12	SOK,SOK,25=171=163,B2,C2@126.08,232.92	35.79	SOK,SOK,23=212=190,B2,C2@152.11,272.89	58.72	SOK,SOK,148=1049=380,B2,C2@926.01,650.99	53.09	SOK,SOK,47=310=141,B2,C2@264.39,233.61	60.17	SOK,SOK,52=310=109,B2,C2@283.40,187.60	58.86	SOK,SOK,54=429=153,B2,C2@374.35,261.65	99.34	SOK,SOK,184=407=2,B1,S@589.09,3.91	100.00	SOK,SOK,71=170=0,B1,S@241.00,0.00	97.79	SOK,SOK,49=124=2,B1,S@171.13,3.87	100.00	SOK,SOK,64=113=0,OK,S@177.00,0.00	99.68	SOK,SOK,271=445=1,OK,C1@714.71,2.29	98.36	SOK,SOK,32=105=1,B1,S@135.74,2.26	100.00	SOK,SOK,54=68=0,OK,C1@122.00,0.00	100.00	SOK,SOK,38=75=0,B1,C1@113.00,0.00	100.00	OK,OK,47=39=0,OK,C1@86.00,0.00	100.00	SOK,SOK,50=70=0,OK,S@120.00,0.00	100.00	SOK,SOK,46=88=0,OK,C1@134.00,0.00	97.95	SOK,SOK,192=353=5,OK,C1@538.73,11.27	95.39	SOK,SOK,90=146=5,OK,C1@229.89,11.11	100.00	SOK,SOK,49=98=0,B1,S@147.00,0.00	100.00	SOK,SOK,51=107=0,B1,S@158.00,0.00	98.98	SOK,SOK,83=108=1,OK,C1@190.04,1.96	100.00	OK,OK,22=19=0,OK,C2@41.00,0.00	100.00	LOW,LOW,13=25=0,OK,C1@38.00,0.00	100.00	VLOW,VLOW,6=12=0,B1,S@18.00,0.00	91.44	VLOW,VLOW,12=9=1,OK,C1@20.12,1.88	100.00	OK,OK,20=15=0,OK,C1@35.00,0.00	100.00	LOW,LOW,10=28=0,B1,C1@38.00,0.00	-28.80
FBXW11	HsaEX0025363	chr5:171914343-171914405	63	chr5:172006458,171914343-171914405,171910797	C1	38.32	SOK,SOK,97=11=91,B2,C2@76.26,122.74	41.90	OK,OK,39=4=31,B2,C2@31.01,42.99	42.69	OK,OK,45=3=33,B2,C1@34.58,46.42	34.92	OK,OK,27=4=31,B1,C1@21.65,40.35	55.17	SOK,SOK,121=24=64,B1,C1@115.31,93.69	57.21	OK,SOK,48=12=25,B1,C1@48.63,36.37	55.11	OK,SOK,50=8=25,B1,C1@45.74,37.26	59.19	LOW,LOW,43=4=17,B2,S@37.88,26.12	52.45	SOK,SOK,110=19=63,B1,C1@100.70,91.30	55.20	OK,OK,48=3=21,B2,C2@39.74,32.26	54.38	OK,OK,42=5=21,B2,C1@36.98,31.02	62.14	OK,SOK,52=11=21,B1,C1@52.20,31.80	36.11	SOK,SOK,243=162=440,OK,C1@305.13,539.87	31.53	SOK,SOK,70=44=150,OK,C1@83.24,180.76	36.10	SOK,SOK,97=62=172,OK,C1@119.49,211.51	42.32	SOK,SOK,79=55=113,OK,C1@104.53,142.47	37.43	SOK,SOK,104=60=167,OK,C1@123.89,207.11	42.77	OK,OK,14=12=22,OK,C2@20.53,27.47	37.42	LOW,OK,13=6=19,OK,C2@14.22,23.78	40.43	OK,OK,12=9=20,OK,C2@16.58,24.42	36.88	VLOW,VLOW,10=2=11,B1,C1@8.48,14.52	34.13	OK,SOK,24=14=45,OK,C2@28.33,54.67	36.75	SOK,SOK,31=18=51,OK,C1@36.75,63.25	32.86	SOK,SOK,209=133=424,OK,C1@251.71,514.29	29.83	SOK,SOK,75=38=157,OK,C1@80.54,189.46	34.32	SOK,SOK,80=51=153,OK,C1@97.47,186.53	33.44	SOK,SOK,50=42=114,OK,C1@68.89,137.11	45.63	SOK,SOK,161=131=219,OK,C1@233.17,277.83	43.79	SOK,SOK,39=35=60,OK,C2@58.68,75.32	45.14	SOK,SOK,44=24=50,OK,C1@53.27,64.73	31.38	OK,OK,6=9=22,B1,C1@11.61,25.39	50.95	VLOW,VLOW,8=8=10,OK,C1@13.25,12.75	55.27	OK,SOK,33=28=31,OK,C1@50.85,41.15	46.04	SOK,SOK,31=28=44,OK,C1@47.42,55.58	17.40
FBXL19	HsaEX0025167	chr16:30928467-30928499	33	chr16:30927963,30928467-30928499+30928628,30930073	S	98.61	SOK,SOK,82=46=1,OK,S@127.21,1.79	100.00	OK,OK,36=15=0,OK,S@51.00,0.00	100.00	OK,OK,31=15=0,OK,S@46.00,0.00	95.79	OK,OK,23=17=1,OK,S@39.27,1.73	79.59	OK,SOK,56=29=12,OK,S@77.20,19.80	85.64	LOW,LOW,18=14=3,OK,S@29.97,5.03	82.03	VLOW,LOW,17=8=3,OK,S@22.97,5.03	70.79	VLOW,VLOW,20=7=6,B1,S@23.36,9.64	81.89	SOK,SOK,72=35=13,OK,S@98.27,21.73	81.58	LOW,OK,26=14=5,OK,S@36.71,8.29	80.22	LOW,LOW,18=11=4,OK,S@26.47,6.53	82.93	LOW,LOW,26=10=4,OK,S@33.17,6.83	99.19	SOK,SOK,445=225=3,OK,S@667.55,5.45	100.00	SOK,SOK,136=66=0,OK,S@202.00,0.00	100.00	SOK,SOK,187=90=0,OK,S@277.00,0.00	97.15	SOK,SOK,118=66=3,OK,S@181.67,5.33	98.72	SOK,SOK,363=188=4,OK,S@547.90,7.10	97.79	OK,OK,56=25=1,OK,S@80.19,1.81	100.00	OK,OK,47=22=0,OK,S@69.00,0.00	100.00	OK,SOK,66=29=0,OK,S@95.00,0.00	100.00	OK,SOK,63=33=0,OK,S@96.00,0.00	100.00	SOK,SOK,63=37=0,OK,S@100.00,0.00	95.20	SOK,SOK,67=38=3,OK,S@102.82,5.18	97.99	SOK,SOK,329=124=5,OK,S@448.79,9.21	96.85	SOK,SOK,128=44=3,B1,S@169.49,5.51	100.00	SOK,SOK,116=45=0,OK,S@161.00,0.00	97.02	SOK,SOK,85=35=2,OK,S@118.36,3.64	98.26	SOK,SOK,263=145=4,OK,S@404.83,7.17	93.94	OK,OK,40=17=2,OK,S@55.42,3.58	100.00	OK,OK,47=32=0,OK,S@79.00,0.00	97.37	OK,OK,44=23=1,OK,S@66.21,1.79	97.17	OK,OK,44=19=1,OK,S@62.19,1.81	100.00	OK,OK,36=31=0,OK,S@67.00,0.00	100.00	OK,OK,50=23=0,OK,S@73.00,0.00	-17.02
HSD3B7	HsaEX0030562	chr16:30985653-30985824	172	chr16:30985297,30985653-30985824,30986049	S	85.24	SOK,SOK,129=59=16,B1,C1@173.89,30.11	80.47	OK,OK,44=15=7,B1,C1@53.11,12.89	80.99	OK,OK,36=24=7,OK,C1@54.26,12.74	94.56	OK,OK,50=21=2,B1,C1@69.03,3.97	17.16	SOK,SOK,22=11=80,OK,C3@19.39,93.61	13.88	OK,OK,4=4=25,OK,C3@4.58,28.42	22.48	OK,OK,14=4=31,B1,C3@11.02,37.98	11.20	OK,OK,4=3=28,OK,C3@3.92,31.08	54.23	SOK,SOK,84=37=51,B1,C2@93.28,78.72	56.72	OK,OK,24=16=15,OK,C2@31.20,23.80	55.92	LOW,LOW,29=9=15,B1,C2@29.64,23.36	51.36	OK,OK,31=13=21,B1,C2@33.38,31.62	95.48	SOK,SOK,397=1004=33,B1,S@1369.18,64.82	96.82	SOK,SOK,139=351=8,B1,S@482.16,15.84	95.73	SOK,SOK,123=281=9,B1,S@395.36,17.64	94.02	SOK,SOK,135=372=16,B1,C1@491.72,31.28	96.50	SOK,SOK,676=1438=38,B1,C1@2076.68,75.32	98.15	SOK,SOK,85=233=3,B1,C1@315.06,5.94	97.58	SOK,SOK,95=234=4,B1,C1@324.94,8.06	96.58	SOK,SOK,116=231=6,B1,S@340.93,12.07	96.74	SOK,SOK,112=248=6,B1,C1@354.07,11.93	97.41	SOK,SOK,129=251=5,B1,S@375.03,9.97	92.79	SOK,SOK,120=241=14,B1,C1@347.96,27.04	93.46	SOK,SOK,369=910=45,B1,C1@1237.41,86.59	93.01	SOK,SOK,145=355=19,B1,C1@482.72,36.28	91.81	SOK,SOK,107=272=17,B1,C1@363.57,32.43	94.22	SOK,SOK,114=282=12,B1,C1@384.42,23.58	95.65	SOK,SOK,770=1798=58,B1,C1@2511.77,114.23	92.55	SOK,SOK,161=392=22,B1,C1@532.16,42.84	95.03	SOK,SOK,157=345=13,B1,C1@489.40,25.60	93.05	SOK,SOK,101=224=12,B1,C1@313.58,23.42	98.81	SOK,SOK,92=247=2,B1,C1@336.94,4.06	97.44	SOK,SOK,132=321=6,B1,C1@447.25,11.75	96.45	SOK,SOK,107=269=7,B1,C1@369.40,13.60	-30.67
HSD3B7	HsaEX0030563	chr16:30986049-30986204	156	chr16:30985824,30986049-30986204,30986423	S	72.35	SOK,SOK,51=82=26,OK,C1@115.04,43.96	80.64	OK,OK,16=33=6,OK,C1@44.35,10.65	76.65	OK,OK,25=26=8,OK,C1@45.22,13.78	57.65	LOW,LOW,11=21=12,OK,C1@25.37,18.63	33.73	OK,OK,8=19=27,B1,C2@18.21,35.79	14.53	N,N,1=2=9,OK,C3@1.74,10.26	31.89	VLOW,VLOW,6=3=10,B1,C3@6.06,12.94	38.56	VLOW,VLOW,1=14=12,B2,C2@10.41,16.59	36.54	SOK,SOK,31=27=52,OK,C2@40.19,69.81	39.12	LOW,LOW,14=7=17,B1,C2@14.87,23.13	45.62	VLOW,VLOW,8=15=14,OK,C2@16.88,20.12	32.87	OK,OK,9=12=22,OK,C2@14.13,28.87	93.58	SOK,SOK,1009=998=71,OK,S@1944.59,133.41	93.68	SOK,SOK,357=333=24,OK,S@668.88,45.12	95.67	SOK,SOK,282=364=15,OK,S@632.38,28.62	91.55	SOK,SOK,370=301=32,OK,S@643.60,59.40	92.55	SOK,SOK,1419=1400=117,OK,S@2717.27,218.73	91.64	SOK,SOK,225=200=20,OK,S@407.80,37.20	93.07	SOK,SOK,228=242=18,OK,S@454.18,33.82	92.78	SOK,SOK,227=222=18,OK,S@433.28,33.72	90.59	SOK,SOK,244=242=26,OK,S@463.82,48.18	94.86	SOK,SOK,252=213=13,OK,S@453.43,24.57	92.19	SOK,SOK,243=262=22,OK,S@485.84,41.16	91.79	SOK,SOK,922=900=84,OK,C1@1749.52,156.48	93.25	SOK,SOK,362=390=28,OK,S@727.35,52.65	92.65	SOK,SOK,289=248=22,OK,C1@517.91,41.09	89.33	SOK,SOK,274=262=33,OK,S@508.29,60.71	89.24	SOK,SOK,1719=1594=206,OK,S@3140.36,378.64	88.01	SOK,SOK,380=316=49,OK,C1@655.67,89.33	87.41	SOK,SOK,325=322=48,OK,S@607.50,87.50	92.02	SOK,SOK,220=228=20,OK,S@430.65,37.35	88.40	SOK,SOK,230=198=29,OK,S@403.99,53.01	92.12	SOK,SOK,311=278=26,OK,S@566.54,48.46	88.52	SOK,SOK,257=252=34,OK,S@480.66,62.34	-32.45
SLC25A1	HsaEX0058961	chr22:19177942-19178041	100	chr22:19178133,19177942-19178041,19177865	S	77.26	SOK,SOK,69=92=24,OK,C1@142.93,42.07	71.70	OK,OK,24=31=11,OK,C1@47.32,18.68	84.17	OK,OK,27=36=6,OK,C1@58.08,10.92	76.52	OK,OK,22=23=7,OK,C1@39.79,12.21	19.13	SOK,SOK,14=22=77,OK,C3@21.62,91.38	13.71	OK,OK,4=7=35,OK,C3@6.31,39.69	25.73	OK,OK,8=7=22,OK,C3@9.52,27.48	20.10	OK,OK,2=8=20,B1,C3@6.03,23.97	55.13	SOK,SOK,49=65=47,OK,C2@88.76,72.24	66.44	OK,OK,18=25=11,OK,C1@35.88,18.12	55.10	LOW,LOW,15=14=12,OK,C2@22.59,18.41	49.26	OK,OK,20=26=24,OK,C2@34.48,35.52	97.54	SOK,SOK,1925=1980=50,OK,S@3857.71,97.29	97.56	SOK,SOK,581=679=16,OK,S@1244.87,31.13	96.65	SOK,SOK,647=662=23,OK,S@1287.38,44.62	98.40	SOK,SOK,697=638=11,OK,S@1324.46,21.54	98.55	SOK,SOK,3386=3310=50,OK,S@6648.18,97.82	99.08	SOK,SOK,675=592=6,OK,S@1261.29,11.71	98.11	SOK,SOK,616=612=12,OK,S@1216.56,23.44	98.97	SOK,SOK,671=653=7,OK,S@1317.29,13.71	99.22	SOK,SOK,595=663=5,OK,S@1253.15,9.85	97.73	SOK,SOK,443=406=10,OK,S@839.50,19.50	97.48	SOK,SOK,386=377=10,OK,S@753.52,19.48	98.08	SOK,SOK,1959=1974=39,OK,S@3895.74,76.26	98.00	SOK,SOK,808=837=17,OK,S@1628.76,33.24	97.72	SOK,SOK,608=576=14,OK,S@1170.69,27.31	98.59	SOK,SOK,543=561=8,OK,S@1096.32,15.68	98.45	SOK,SOK,3156=2974=49,OK,S@6083.23,95.77	99.14	SOK,SOK,608=529=5,OK,S@1132.18,9.82	97.75	SOK,SOK,569=543=13,OK,S@1099.69,25.31	98.33	SOK,SOK,537=504=9,OK,S@1032.46,17.54	97.56	SOK,SOK,476=468=12,OK,S@932.67,23.33	99.15	SOK,SOK,446=479=4,OK,S@921.10,7.90	98.80	SOK,SOK,520=451=6,OK,S@965.28,11.72	-20.53
PPDPF	HsaEX0049317	chr20:63521284-63521363	80	chr20:63520894,63521284-63521363,63521512	S	78.73	SOK,SOK,68=60=14,OK,S@111.80,30.20	83.68	OK,OK,34=16=4,B1,S@45.19,8.81	75.05	OK,OK,19=26=6,OK,S@38.28,12.72	76.26	LOW,LOW,14=18=4,OK,S@27.45,8.55	38.71	SOK,SOK,46=25=46,B1,S@45.29,71.71	35.55	LOW,OK,14=9=17,OK,S@14.22,25.78	35.98	LOW,OK,14=8=16,OK,S@13.67,24.33	43.27	VLOW,LOW,18=8=14,B1,S@17.31,22.69	51.56	SOK,SOK,59=21=31,B1,S@57.23,53.77	48.68	VLOW,VLOW,17=6=10,B1,S@16.06,16.94	65.78	VLOW,VLOW,10=9=4,OK,S@15.13,7.87	46.08	LOW,OK,33=6=19,B2,S@26.73,31.27	93.34	SOK,SOK,743=786=44,OK,S@1468.24,104.76	94.63	SOK,SOK,201=191=9,OK,S@379.47,21.53	92.34	SOK,SOK,309=350=22,OK,S@628.84,52.16	93.68	SOK,SOK,233=245=13,OK,S@459.97,31.03	95.78	SOK,SOK,1181=1298=44,OK,S@2416.53,106.47	98.73	SOK,SOK,186=199=2,OK,S@382.09,4.91	97.68	SOK,SOK,216=200=4,OK,S@410.26,9.74	95.66	SOK,SOK,233=259=9,OK,S@479.26,21.74	94.37	SOK,SOK,244=298=13,OK,S@523.75,31.25	91.44	SOK,SOK,144=175=12,OK,S@302.67,28.33	97.04	SOK,SOK,158=167=4,OK,S@319.26,9.74	87.43	SOK,SOK,617=623=72,OK,S@1147.08,164.92	88.76	SOK,SOK,273=254=27,OK,S@491.73,62.27	84.66	SOK,SOK,203=193=29,OK,S@359.81,65.19	88.84	SOK,SOK,141=176=16,OK,S@295.84,37.16	93.57	SOK,SOK,995=1100=58,OK,S@2014.56,138.44	94.42	SOK,SOK,170=209=9,OK,S@366.35,21.65	88.41	SOK,SOK,172=168=18,OK,S@316.51,41.49	94.25	SOK,SOK,189=218=10,OK,S@393.02,23.98	93.42	SOK,SOK,190=197=11,OK,S@371.81,26.19	98.36	SOK,SOK,145=152=2,OK,S@294.10,4.90	93.47	SOK,SOK,129=156=8,OK,S@273.87,19.13	-24.82
METTL26	HsaEX0009600	chr16:635281-635340	60	chr16:635612,635281-635340,634797	C2	38.56	SOK,SOK,92=50=112,OK,C3@97.94,156.06	40.94	SOK,SOK,45=22=48,B1,C3@47.08,67.92	34.79	SOK,SOK,29=23=48,OK,C3@34.79,65.21	35.27	OK,OK,31=19=45,OK,C3@33.51,61.49	17.07	SOK,SOK,30=25=131,OK,C3@31.75,154.25	11.17	OK,OK,10=7=66,OK,C3@9.27,73.73	15.86	OK,OK,12=10=57,OK,C3@12.53,66.47	14.94	OK,OK,9=8=48,OK,C3@9.71,55.29	18.45	SOK,SOK,63=34=211,OK,C3@56.83,251.17	16.33	SOK,SOK,23=11=87,B1,C3@19.76,101.24	13.15	SOK,SOK,17=8=81,B1,C3@13.94,92.06	19.16	SOK,SOK,23=23=94,OK,C3@26.82,113.18	64.08	SOK,SOK,724=517=332,OK,C3@1007.98,565.02	68.56	SOK,SOK,186=122=66,OK,C3@256.41,117.59	67.24	SOK,SOK,296=236=122,OK,C3@439.75,214.25	57.94	SOK,SOK,241=156=141,OK,C3@311.72,226.28	58.36	SOK,SOK,1224=821=701,OK,C3@1602.57,1143.43	57.81	SOK,SOK,202=154=123,OK,C3@276.91,202.09	58.01	SOK,SOK,197=140=116,OK,C3@262.79,190.21	62.77	SOK,SOK,259=155=119,OK,C3@334.56,198.44	58.45	SOK,SOK,210=161=127,OK,C3@291.08,206.92	54.87	SOK,SOK,178=103=112,OK,C3@215.64,177.36	58.87	SOK,SOK,178=104=95,OK,C3@221.94,155.06	56.11	SOK,SOK,732=541=475,OK,C3@980.80,767.20	57.65	SOK,SOK,275=215=174,OK,C3@382.80,281.20	62.51	SOK,SOK,211=159=105,OK,C3@296.92,178.08	49.21	SOK,SOK,241=166=199,OK,C3@298.21,307.79	50.90	SOK,SOK,1225=762=926,OK,C3@1482.72,1430.28	49.73	SOK,SOK,244=133=185,OK,C3@279.48,282.52	45.83	SOK,SOK,231=135=210,OK,C3@263.98,312.02	50.00	SOK,SOK,216=135=167,OK,C3@259.00,259.00	54.54	SOK,SOK,214=152=148,OK,C3@280.34,233.66	56.51	SOK,SOK,164=97=97,OK,C3@202.31,155.69	51.48	SOK,SOK,156=105=118,OK,C3@195.11,183.89	-20.79
SARAF	HsaEX0065944	chr8:30066777-30066918	142	chr8:30069642,30066777-30066918,30066139	C1	64.35	SOK,SOK,351=150=9,B1,C2@328.19,181.82	64.47	SOK,SOK,116=52=3,B1,C2@110.24,60.76	68.55	SOK,SOK,148=53=3,B1,C1@139.84,64.16	59.53	SOK,SOK,96=40=3,B1,C2@82.75,56.25	56.13	SOK,SOK,325=149=12,B1,C2@272.79,213.21	54.83	SOK,SOK,112=37=4,B1,C2@83.89,69.11	57.51	SOK,SOK,116=51=4,B1,C2@98.34,72.66	56.48	SOK,SOK,103=58=4,OK,C2@93.19,71.81	93.91	SOK,SOK,309=169=1,B1,S@449.83,29.17	100.00	SOK,SOK,98=43=0,B1,S@141.00,0.00	100.00	SOK,SOK,93=48=0,B1,S@141.00,0.00	87.50	SOK,SOK,139=78=1,OK,C1@190.75,27.25	81.49	SOK,SOK,2981=2684=42,OK,C1@4650.63,1056.37	78.29	SOK,SOK,884=819=16,OK,C1@1345.81,373.19	82.90	SOK,SOK,1212=1066=15,OK,C1@1900.90,392.10	83.00	SOK,SOK,885=799=11,OK,C1@1406.85,288.15	77.90	SOK,SOK,1754=1792=32,OK,C1@2787.26,790.74	86.90	SOK,SOK,297=330=3,OK,C1@547.47,82.53	70.79	SOK,SOK,308=301=8,OK,C1@436.77,180.23	83.58	SOK,SOK,231=250=3,OK,C1@404.53,79.47	68.87	SOK,SOK,260=225=7,OK,C1@338.84,153.16	77.87	SOK,SOK,337=326=6,OK,C1@520.95,148.05	80.99	SOK,SOK,321=350=5,OK,C1@547.49,128.51	85.19	SOK,SOK,2815=2410=29,OK,C1@4475.88,778.12	84.23	SOK,SOK,1140=861=12,OK,C1@1695.55,317.45	86.10	SOK,SOK,845=706=8,OK,C1@1342.30,216.70	85.53	SOK,SOK,830=843=9,OK,C1@1438.61,243.39	82.56	SOK,SOK,1952=1916=26,OK,C1@3214.89,679.11	74.46	SOK,SOK,427=396=9,OK,C1@619.51,212.49	86.78	SOK,SOK,434=389=4,OK,C1@717.67,109.33	84.61	SOK,SOK,243=277=3,OK,C1@442.51,80.49	88.23	SOK,SOK,221=252=2,OK,C1@419.09,55.91	76.69	SOK,SOK,304=317=6,OK,C1@480.85,146.15	90.55	SOK,SOK,322=278=2,OK,S@545.11,56.89	31.65
IQSEC1	HsaEX0032160	chr3:12902773-12902822	50	chr3:12908349,12902773-12902822,12899434	C3	49.53	SOK,SOK,52=36=48,OK,C3@67.36,68.64	51.71	LOW,OK,20=14=17,OK,C3@26.37,24.63	57.09	LOW,LOW,17=15=13,OK,C3@25.69,19.31	42.29	LOW,LOW,17=8=18,OK,C3@18.18,24.82	53.58	SOK,SOK,48=26=34,OK,C3@57.87,50.13	52.16	LOW,LOW,22=11=16,OK,C3@25.56,23.44	56.59	VLOW,VLOW,12=12=10,OK,C3@19.24,14.76	60.21	VLOW,VLOW,16=7=8,OK,C3@18.67,12.33	64.85	SOK,SOK,45=34=23,OK,C3@66.15,35.85	72.58	LOW,LOW,13=16=6,OK,C3@25.40,9.60	62.78	VLOW,VLOW,5=13=6,B1,C3@15.07,8.93	61.23	LOW,LOW,27=12=13,OK,C3@31.84,20.16	19.38	SOK,SOK,160=126=640,OK,C3@179.46,746.54	18.09	SOK,SOK,49=49=241,OK,C3@61.33,277.67	20.50	SOK,SOK,55=49=218,OK,C3@66.01,255.99	20.06	SOK,SOK,58=28=181,OK,C3@53.56,213.44	22.65	SOK,SOK,72=49=221,OK,C3@77.46,264.54	11.25	OK,OK,2=5=31,B1,C3@4.28,33.73	23.42	OK,OK,13=3=27,B1,C3@10.07,32.93	23.18	OK,OK,11=4=26,B1,C3@9.50,31.50	19.38	OK,OK,10=5=33,OK,C3@9.30,38.70	26.84	OK,OK,21=14=51,OK,C3@23.08,62.92	25.77	OK,OK,15=18=52,OK,C3@21.90,63.10	16.32	SOK,SOK,111=81=528,OK,C3@117.50,602.50	17.52	SOK,SOK,45=37=208,OK,C3@50.81,239.19	14.71	SOK,SOK,41=18=180,OK,C3@35.16,203.84	16.49	SOK,SOK,24=26=138,OK,C3@31.00,157.00	25.62	SOK,SOK,147=95=375,OK,C3@158.08,458.92	23.91	SOK,SOK,35=20=93,OK,C3@35.39,112.61	28.52	SOK,SOK,38=20=77,OK,C3@38.50,96.50	21.19	OK,OK,9=7=32,OK,C3@10.17,37.83	26.84	OK,OK,21=9=43,OK,C3@19.59,53.41	26.75	SOK,SOK,23=24=70,OK,C3@31.30,85.70	23.85	OK,SOK,20=15=60,OK,C3@22.66,72.34	15.17
FAM193B	HsaEX0024335	chr5:177531953-177532200	248	chr5:177532443,177531953-177532200,177531521	C2	76.12	SOK,SOK,72=66=21,OK,S@121.03,37.97	63.00	OK,OK,24=25=14,OK,C1@39.69,23.31	79.99	OK,OK,23=18=5,OK,S@36.80,9.20	91.85	OK,OK,25=23=2,OK,S@45.92,4.08	53.54	OK,OK,31=27=24,OK,C1@43.90,38.10	61.15	N,N,7=6=4,OK,C1@10.40,6.60	45.48	VLOW,VLOW,11=8=11,OK,C1@13.64,16.36	63.77	VLOW,VLOW,13=13=7,OK,C1@21.04,11.96	57.81	SOK,SOK,60=36=34,OK,C1@75.15,54.85	54.23	VLOW,VLOW,11=13=10,OK,S@18.44,15.56	57.65	LOW,LOW,21=10=11,B1,C1@24.21,17.79	60.27	LOW,LOW,28=13=13,B1,C1@32.55,21.45	19.65	SOK,SOK,23=68=179,B1,C2@53.05,216.94	24.31	OK,OK,8=29=56,B1,C1@22.61,70.39	17.42	OK,SOK,4=26=68,B2,C2@17.07,80.93	17.21	OK,OK,11=12=53,OK,C2@13.08,62.92	33.06	SOK,SOK,54=103=153,OK,C1@102.49,207.51	29.90	OK,OK,8=25=37,B1,C2@20.93,49.07	29.12	OK,OK,10=16=31,OK,C1@16.60,40.40	33.11	OK,OK,5=21=26,B1,S@17.22,34.78	33.18	OK,OK,11=13=23,OK,C2@15.59,31.41	29.02	OK,OK,9=12=24,OK,C2@13.06,31.94	55.28	LOW,LOW,11=15=10,OK,C1@19.90,16.10	24.09	SOK,SOK,42=63=159,OK,C2@63.60,200.40	21.85	OK,OK,13=20=57,OK,C1@19.67,70.33	19.10	OK,OK,10=17=55,OK,C2@15.66,66.34	31.30	OK,OK,19=24=45,OK,C2@27.54,60.46	27.86	SOK,SOK,34=67=126,OK,C1@63.24,163.76	33.54	OK,OK,6=18=23,B1,C1@15.76,31.24	32.47	OK,OK,4=22=26,B2,C1@16.88,35.12	20.33	OK,OK,5=6=20,OK,C2@6.30,24.70	24.45	VLOW,VLOW,2=7=13,B1,C2@5.38,16.62	14.80	OK,OK,5=5=28,OK,C1@5.62,32.38	35.19	OK,OK,13=9=20,OK,C1@14.78,27.22	-20.90
