GENE	EVENT	COORD	LENGTH	FullCO	COMPLEX	HeLa_CNTRL	HeLa_CNTRL-Q	HeLa_CNTRL_A	HeLa_CNTRL_A-Q	HeLa_CNTRL_B	HeLa_CNTRL_B-Q	HeLa_CNTRL_C	HeLa_CNTRL_C-Q	HeLa_SON	HeLa_SON-Q	HeLa_SON_A	HeLa_SON_A-Q	HeLa_SON_B	HeLa_SON_B-Q	HeLa_SON_C	HeLa_SON_C-Q	HeLa_SRRM2	HeLa_SRRM2-Q	HeLa_SRRM2_A	HeLa_SRRM2_A-Q	HeLa_SRRM2_B	HeLa_SRRM2_B-Q	HeLa_SRRM2_C	HeLa_SRRM2_C-Q	HepG2_CNTRL	HepG2_CNTRL-Q	HepG2_CNTRL_A	HepG2_CNTRL_A-Q	HepG2_CNTRL_B	HepG2_CNTRL_B-Q	HepG2_CNTRL_C	HepG2_CNTRL_C-Q	HepG2_MARS	HepG2_MARS-Q	HepG2_MARS_Aa	HepG2_MARS_Aa-Q	HepG2_MARS_Ab	HepG2_MARS_Ab-Q	HepG2_MARS_Ba	HepG2_MARS_Ba-Q	HepG2_MARS_Bb	HepG2_MARS_Bb-Q	HepG2_MARS_Ca	HepG2_MARS_Ca-Q	HepG2_MARS_Cb	HepG2_MARS_Cb-Q	HepG2_RARS	HepG2_RARS-Q	HepG2_RARS_A	HepG2_RARS_A-Q	HepG2_RARS_B	HepG2_RARS_B-Q	HepG2_RARS_C	HepG2_RARS_C-Q	HepG2_SRRM2	HepG2_SRRM2-Q	HepG2_SRRM2_Aa	HepG2_SRRM2_Aa-Q	HepG2_SRRM2_Ab	HepG2_SRRM2_Ab-Q	HepG2_SRRM2_Ba	HepG2_SRRM2_Ba-Q	HepG2_SRRM2_Bb	HepG2_SRRM2_Bb-Q	HepG2_SRRM2_Ca	HepG2_SRRM2_Ca-Q	HepG2_SRRM2_Cb	HepG2_SRRM2_Cb-Q	dPSI
ABCC2	HsaINT0001227	chr10:99794469-99797096	2628	chr10:99794413-99794468=99797097-99797331:+	IR	3.88	SOK,SOK,18.7=90,0=13=161,0.00167@6.95,172.17	3.5	OK,OK,6.2=90,0=5=69,0.133@2.67,73.51	4.17	OK,OK,7.0=90,0=4=46,0.0949@2.15,49.32	4.17	OK,OK,5.4=90,0=4=46,0.186@2.15,49.32	4.03	SOK,SOK,9.3=90,0=10=119,0.0346@5.35,127.41	3.45	OK,OK,3.9=90,0=3=42,0.26@1.6,44.73	5.38	OK,OK,2.7=90,0=5=44,0.186@2.71,47.73	2.94	OK,OK,2.7=90,0=2=33,0.364@1.06,34.94	3.86	SOK,SOK,11.7=90,0=9=112,0.0176@4.81,119.75	1.69	OK,OK,3.5=90,0=1=29,0.26@0.52,30.36	3.7	OK,OK,3.1=90,0=2=26,0.364@1.07,27.76	5	OK,OK,5.1=90,0=6=57,0.133@3.24,61.61	13.58	SOK,SOK,152.1=90,104=232=1060,0.782@194.73,1239.24	12.38	SOK,SOK,44.3=90,29=58=305,0.831@49.84,352.75	13.19	SOK,SOK,42.0=90,35=93=418,0.359@74,487.06	15.1	SOK,SOK,65.7=90,40=81=337,0.857@71.02,399.31	22.41	SOK,SOK,104.2=90,38=89=218,0.355@79.34,274.69	28.61	OK,OK,14.8=90,6=11=21,0.608@11.14,27.8	18.71	OK,OK,12.8=90,4=9=28,0.439@7.87,34.21	37.43	LOW,LOW,19.8=90,2=16=15,0.0285@12.69,21.22	37.79	LOW,LOW,16.7=90,12=9=17,0.817@14.65,24.12	17.11	OK,OK,21.0=90,6=21=65,0.272@16.17,78.36	17.61	SOK,SOK,19.1=90,8=23=72,0.411@18.63,87.16	14.24	SOK,SOK,161.4=90,108=176=846,1@165.2,994.89	11.02	SOK,SOK,37.3=90,35=47=327,0.997@46.28,373.69	13.62	SOK,SOK,51.3=90,37=53=282,0.994@52.02,329.9	18.97	SOK,SOK,72.7=90,36=76=237,0.794@67.95,290.25	31.24	SOK,SOK,155.9=90,76=187=287,0.5@176.18,387.77	28.52	SOK,SOK,36.2=90,21=49=87,0.631@45.91,115.06	27.3	SOK,SOK,40.4=90,23=46=91,0.824@44.78,119.25	50.89	VLOW,VLOW,19.4=90,7=16=11,0.525@17.71,17.09	63.41	VLOW,VLOW,18.7=90,6=22=8,0.236@23.41,13.51	21.17	OK,OK,19.8=90,8=25=61,0.331@20.44,76.09	40.63	OK,OK,21.4=90,11=29=29,0.48@28.73,41.98	25.09
MOGAT2	HsaINT0104261	chr11:75728145-75728789	645	chr11:75727970-75728144=75728790-75728989:+	IR	NA	N,N,0.2=151,0=0=0,1@NaN,NaN	NA	N,N,0.2=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	71.88	SOK,SOK,69.5=151,157=151=63,0.689@276.85,108.31	73.87	SOK,SOK,30.4=151,56=47=19,0.919@93.38,33.03	69.11	SOK,SOK,19.9=151,54=57=26,0.24@98.37,43.97	73.22	SOK,SOK,19.2=151,47=47=18,0.455@85.23,31.17	59.76	SOK,SOK,50.8=151,124=112=83,0.603@196.91,132.59	49.38	LOW,LOW,8.8=151,17=13=16,0.817@23.32,23.9	51.94	LOW,LOW,8.6=151,15=10=12,0.882@19.7,18.23	55.24	OK,OK,8.8=151,16=26=18,0.357@34.49,27.95	76.2	OK,OK,7.2=151,27=28=9,0.111@50.77,15.86	61.29	OK,OK,7.7=151,30=16=15,0.201@38.31,24.19	60.48	LOW,OK,9.7=151,19=19=13,0.748@31.92,20.86	72.78	SOK,SOK,76.2=151,197=167=71,0.424@327.99,122.67	73.44	SOK,SOK,36.9=151,75=73=28,0.799@134.28,48.56	79.03	SOK,SOK,14.6=151,66=43=15,0.0265@101.18,26.85	66.62	SOK,SOK,24.8=151,56=51=28,0.723@93.12,46.66	52.89	SOK,SOK,82.0=151,174=153=152,0.901@260.93,232.41	47.24	SOK,SOK,15.5=151,42=32=43,0.5@56.69,63.31	43.31	SOK,SOK,15.3=151,39=30=47,0.517@51.46,67.35	65.71	OK,OK,10.4=151,17=23=11,0.584@34.93,18.23	55.96	LOW,LOW,7.4=151,13=16=12,0.575@23.78,18.72	63.68	OK,OK,17.4=151,29=28=17,0.885@48.79,27.83	57.79	OK,OK,16.0=151,34=24=22,0.759@47.53,34.72	-16.45
TBC1D10C	HsaINT0163970	chr11:67406018-67406626	609	chr11:67405907-67406017=67406627-67406692:+	IR	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	23.36	OK,OK,6.0=151,9=16=41,0.554@15.42,50.58	20.93	LOW,LOW,1.9=151,2=7=17,0.501@5.44,20.56	27.27	VLOW,VLOW,2.5=151,4=5=12,0.831@5.73,15.27	22.58	VLOW,VLOW,1.6=151,3=4=12,0.77@4.29,14.71	14.29	SOK,SOK,5.8=151,4=22=78,0.0972@14.86,89.14	33.33	N,N,1.2=151,1=5=6,0.452@4,8	2.44	OK,OK,0.5=151,0=1=20,0.714@0.51,20.49	15.79	N,N,1.2=151,1=2=8,0.802@1.74,9.26	15.79	LOW,LOW,0.5=151,1=5=16,0.186@3.47,18.53	15	LOW,LOW,1.6=151,1=5=17,0.452@3.45,19.55	15.38	VLOW,VLOW,0.9=151,0=4=11,0.26@2.31,12.69	36.36	OK,OK,4.6=151,6=18=21,0.32@16.36,28.64	33.33	N,N,1.2=151,0=5=5,0.186@3.33,6.67	41.67	N,N,2.8=151,3=7=7,0.687@7.08,9.92	33.33	N,N,0.7=151,3=6=9,0.36@6,12	7.06	SOK,SOK,10.7=151,15=14=191,0.957@15.53,204.47	5.36	OK,OK,2.8=151,4=2=53,0.77@3.16,55.84	8.93	OK,OK,2.3=151,7=3=51,0.501@5.45,55.55	6.25	LOW,LOW,1.9=151,0=2=15,0.51@1.06,15.94	11.11	LOW,LOW,1.2=151,0=4=16,0.26@2.22,17.78	10.2	OK,OK,0.9=151,3=2=22,0.677@2.75,24.25	2.86	OK,OK,1.6=151,1=1=34,0.802@1.03,34.97	-16.14
FKBP2	HsaINT0064336	chr11:64242214-64242383	170	chr11:64241748-64242213=64242384-64242558:+	IR	10.68	SOK,SOK,1.7=121,6=27=138,0.00449@18.26,152.74	11.67	OK,OK,0.6=121,2=12=53,0.0781@7.82,59.18	8.91	OK,OK,0.6=121,2=7=46,0.285@4.9,50.1	11.36	OK,OK,0.6=121,2=8=39,0.223@5.57,43.43	22.98	OK,OK,2.9=121,7=30=62,0.00674@22.75,76.25	30.23	LOW,LOW,0.9=121,2=11=15,0.102@8.46,19.54	27.27	OK,OK,1.4=121,2=13=20,0.0594@9.54,25.46	14.29	OK,OK,0.6=121,3=6=27,0.36@5.14,30.86	12.8	SOK,SOK,3.8=121,9=28=126,0.0281@20.86,142.14	11.11	OK,OK,1.2=121,2=8=40,0.223@5.56,44.44	16.28	OK,OK,0.9=121,2=12=36,0.0781@8.14,41.86	11.5	OK,OK,1.7=121,5=8=50,0.422@7.24,55.76	35.08	SOK,SOK,24.0=121,49=58=99,0.609@72.26,133.74	28.21	OK,OK,5.2=121,13=9=28,0.588@14.11,35.89	33.33	OK,OK,8.1=121,15=20=35,0.594@23.33,46.67	40.98	OK,OK,10.7=121,21=29=36,0.52@35.24,50.76	20.55	SOK,SOK,29.2=121,45=60=203,0.831@63.29,244.71	19.57	OK,OK,5.5=121,5=13=37,0.588@10.76,44.24	24.49	OK,OK,6.7=121,9=15=37,0.724@14.94,46.06	15.91	OK,OK,3.2=121,7=7=37,0.687@8.11,42.89	14.29	OK,OK,4.9=121,9=9=54,0.815@10.29,61.71	22.73	LOW,LOW,3.5=121,4=6=17,0.762@6.14,20.86	33.33	OK,OK,5.5=121,11=10=21,0.814@14,28	29.75	SOK,SOK,28.4=121,47=58=124,0.826@68.13,160.87	26.92	OK,OK,5.2=121,10=18=38,0.32@17.77,48.23	25.22	OK,OK,8.4=121,13=16=43,0.775@18.16,53.84	35.82	OK,OK,14.8=121,24=24=43,0.935@32.6,58.4	14.21	SOK,SOK,12.7=121,32=23=166,0.593@31.4,189.6	9.86	OK,OK,1.4=121,4=3=32,0.558@3.85,35.15	12.09	OK,OK,2.3=121,6=5=40,0.588@6.17,44.83	16.67	OK,OK,3.2=121,6=6=30,0.762@7,35	13.04	OK,OK,1.4=121,4=5=30,0.452@5.09,33.91	25	LOW,LOW,2.3=121,8=2=15,0.422@6.25,18.75	13.64	LOW,LOW,2.0=121,4=2=19,0.77@3.41,21.59	-19.12
ANKRD13D	HsaINT0008464	chr11:67292181-67299057	6877	chr11:67291991-67292180=67299058-67299124:+	IR	7.54	SOK,SOK,0.6=118,1=14=92,0.045@8.07,98.93	8.33	OK,OK,0.0=118,0=6=33,0.133@3.25,35.75	13.21	OK,OK,0.3=118,1=6=23,0.133@3.96,26.04	2.7	OK,OK,0.3=118,0=2=36,0.51@1.03,36.97	12.91	OK,OK,0.9=118,1=18=64,0.0144@10.73,72.36	13.31	OK,OK,0.6=118,0=8=26,0.0678@4.53,29.53	14.8	OK,OK,0.3=118,0=8=23,0.0678@4.59,26.44	9.09	LOW,LOW,0.0=118,1=2=15,0.51@1.64,16.36	10.24	OK,OK,0.9=118,1=12=57,0.0781@7.17,62.83	12.2	LOW,LOW,0.9=118,0=5=18,0.186@2.81,20.19	5	LOW,LOW,0.0=118,0=2=19,0.51@1.05,19.95	13.04	OK,OK,0.0=118,1=5=20,0.186@3.39,22.61	40.5	SOK,SOK,25.8=118,90=57=108,0.0838@103.28,151.72	40.54	OK,OK,7.7=118,26=19=33,0.331@31.62,46.38	33.33	OK,OK,9.2=118,22=17=39,0.611@26,52	46.67	OK,OK,8.9=118,42=21=36,0.0533@46.2,52.8	18.28	SOK,SOK,10.4=118,30=21=114,0.382@30.16,134.84	6.67	VLOW,VLOW,1.5=118,0=2=14,0.51@1.07,14.93	5.26	OK,OK,0.0=118,2=1=27,0.51@1.58,28.42	26.32	OK,OK,1.8=118,11=4=21,0.235@9.48,26.52	21.05	LOW,LOW,3.3=118,2=6=15,0.588@4.84,18.16	21.57	OK,OK,1.2=118,6=5=20,0.36@6.69,24.31	26.09	LOW,LOW,2.7=118,9=3=17,0.537@7.57,21.43	34.61	SOK,SOK,33.2=118,78=66=136,0.651@96.92,183.11	18.12	OK,OK,11.9=118,15=12=61,0.976@15.95,72.05	37.1	OK,OK,9.8=118,25=21=39,0.584@31.54,53.47	49.63	SOK,SOK,11.6=118,38=33=36,0.294@53.12,53.91	16.61	SOK,SOK,14.8=118,26=25=128,0.902@29.73,149.27	19.3	OK,OK,1.8=118,3=8=23,0.422@6.56,27.44	20	OK,OK,3.6=118,6=5=22,0.873@6.6,26.4	14.81	OK,OK,1.2=118,5=3=23,0.452@4.59,26.41	7.41	OK,OK,2.7=118,2=2=25,0.855@2.15,26.85	24.44	LOW,LOW,2.7=118,9=2=17,0.351@6.84,21.16	14.29	LOW,LOW,3.0=118,1=5=18,0.452@3.43,20.57	-23.47
ACAD8	HsaINT0002129	chr11:134259746-134261043	1298	chr11:134259608-134259745=134261044-134261179:+	IR	6.57	OK,OK,3.0=151,4=5=64,0.831@4.8,68.2	9.8	OK,OK,0.9=151,2=3=23,0.677@2.74,25.26	7.32	LOW,LOW,0.7=151,2=1=19,0.802@1.61,20.39	2.22	OK,OK,1.4=151,0=1=22,0.714@0.51,22.49	20	OK,OK,4.2=151,9=6=30,0.697@9,36	20	N,N,1.6=151,2=2=8,0.927@2.4,9.6	20	N,N,0.9=151,3=1=8,0.677@2.4,9.6	20	VLOW,VLOW,1.6=151,4=3=14,0.77@4.2,16.8	10.14	OK,OK,4.0=151,9=5=62,0.697@7.71,68.29	6.67	VLOW,VLOW,0.7=151,2=0=14,0.51@1.07,14.93	8.11	LOW,LOW,1.2=151,2=1=17,0.802@1.62,18.38	12.68	OK,OK,2.1=151,5=4=31,0.679@5.07,34.93	27.62	SOK,SOK,39.9=151,44=85=169,0.829@82.31,215.69	33.74	SOK,SOK,10.4=151,24=31=54,0.345@36.78,72.22	19.75	OK,OK,17.6=151,9=22=63,0.611@18.57,75.44	29.25	OK,OK,11.8=151,11=32=52,0.404@27.79,67.21	14.38	SOK,SOK,12.3=151,10=36=137,0.196@26.32,156.68	21.21	VLOW,VLOW,3.0=151,1=6=13,0.36@4.24,15.76	9.38	OK,OK,1.6=151,0=6=29,0.133@3.28,31.72	11.76	LOW,LOW,0.5=151,1=3=15,0.364@2.23,16.77	16.67	OK,OK,0.7=151,4=4=20,0.558@4.67,23.33	17.33	OK,OK,2.3=151,3=10=31,0.289@7.63,36.37	12.12	OK,OK,4.2=151,1=7=29,0.285@4.48,32.52	31.65	SOK,SOK,38.9=151,39=86=135,0.775@82.29,177.71	20.29	OK,OK,10.2=151,11=17=55,0.881@16.84,66.16	38.71	OK,OK,11.4=151,8=40=38,0.0428@33.29,52.71	36.84	OK,OK,17.4=151,20=29=42,0.92@33.52,57.48	12.34	SOK,SOK,14.4=151,21=46=238,0.228@37.64,267.36	18.68	OK,OK,2.1=151,7=10=37,0.289@10.09,43.91	11.63	OK,OK,1.9=151,5=10=57,0.289@8.37,63.63	10.59	OK,OK,2.5=151,1=8=38,0.223@4.98,42.02	6.06	OK,OK,2.1=151,2=2=31,0.927@2.12,32.88	16.13	OK,OK,2.1=151,2=13=39,0.153@8.71,45.29	8.86	OK,OK,3.7=151,4=3=36,0.892@3.81,39.19	-15.59
MARCH9	HsaINT0099929	chr12:57757085-57758107	1023	chr12:57756929-57757084=57758108-57758300:+	IR	20	N,N,11.8=151,0=2=4,0.0176@1.2,4.8	20	N,N,3.9=151,0=1=2,0.26@0.6,2.4	20	N,N,4.2=151,0=1=2,0.26@0.6,2.4	NA	N,N,3.7=151,0=0=0,0.26@NaN,NaN	60	N,N,10.9=151,2=4=2,0.235@4.8,3.2	66.67	N,N,4.2=151,1=3=1,0.558@3.33,1.67	50	N,N,2.3=151,1=1=1,0.802@1.5,1.5	NA	N,N,4.4=151,0=0=0,0.26@NaN,NaN	42.86	N,N,9.0=151,2=1=2,0.173@2.14,2.86	0	N,N,3.9=151,0=0=1,0.26@0,1	100	N,N,2.1=151,0=1=0,0.51@1,0	50	N,N,3.0=151,2=0=1,0.364@1.5,1.5	44.93	SOK,SOK,34.1=151,41=83=76,0.592@89.86,110.14	42.86	OK,OK,10.2=151,15=24=26,0.626@27.86,37.14	48.31	OK,OK,14.8=151,13=30=23,0.666@31.88,34.12	43.75	OK,OK,9.0=151,13=29=27,0.32@30.19,38.81	34.85	SOK,SOK,55.9=151,27=65=86,0.616@62.03,115.97	34.69	LOW,LOW,7.2=151,4=13=16,0.439@11.45,21.55	40	VLOW,VLOW,9.0=151,6=10=12,0.857@11.2,16.8	45.76	LOW,LOW,10.2=151,12=15=16,0.928@19.68,23.32	38.46	VLOW,VLOW,10.4=151,0=15=12,0.00643@10.38,16.62	17.95	LOW,LOW,10.9=151,3=4=16,0.4@4.13,18.87	26.32	VLOW,VLOW,8.1=151,2=8=14,0.422@6.32,17.68	36.63	SOK,SOK,32.5=151,19=70=77,0.0793@60.81,105.19	28.26	OK,OK,9.7=151,5=21=33,0.204@16.67,42.33	36	OK,OK,10.4=151,8=28=32,0.26@24.48,43.52	52.94	VLOW,VLOW,12.3=151,6=21=12,0.311@20.65,18.35	18.54	SOK,SOK,36.2=151,20=51=156,0.53@42.09,184.91	19.44	OK,OK,7.2=151,7=7=29,0.976@8.36,34.64	25	OK,OK,4.2=151,7=13=30,0.439@12.5,37.5	18.37	OK,OK,6.0=151,3=6=20,0.762@5.33,23.67	15.79	OK,OK,5.1=151,1=8=24,0.223@5.21,27.79	9.68	OK,OK,6.0=151,1=5=28,0.36@3.29,30.71	20.63	OK,OK,7.7=151,1=12=25,0.0781@7.84,30.16	-26.82
ITFG2	HsaINT0082254	chr12:2818278-2820085	1808	chr12:2818106-2818277=2820086-2820225:+	IR	71.38	OK,OK,8.6=126,62=16=16,0.000813@68.4,27.42	66.4	LOW,LOW,3.9=126,21=10=8,0.0972@26.31,13.31	78.25	N,N,1.7=126,20=1=3,0.00598@19.24,5.35	72.69	VLOW,VLOW,3.1=126,21=5=5,0.0458@22.98,8.63	56.21	LOW,LOW,3.9=126,41=4=18,0.00101@36.09,28.12	63.11	N,N,1.9=126,9=1=3,0.173@8.37,4.89	52.11	N,N,0.8=126,14=3=8,0.045@13.24,12.17	56.96	N,N,1.1=126,18=0=7,0.00167@14.54,10.99	73.48	VLOW,VLOW,5.0=126,48=6=10,0.000544@48.06,17.35	84.35	N,N,1.7=126,19=2=2,0.0285@19.87,3.69	81.34	N,N,1.7=126,15=2=2,0.0969@15.81,3.63	57.76	N,N,1.7=126,14=2=6,0.122@12.95,9.47	40.9	SOK,SOK,29.2=126,54=33=64,0.893@62.41,90.18	39.76	LOW,LOW,6.4=126,15=7=17,0.608@15.68,23.76	40.5	OK,OK,8.3=126,20=8=21,0.547@20.08,29.5	41.94	OK,OK,14.4=126,19=18=26,0.962@26.66,36.9	34.44	SOK,SOK,40.6=126,30=29=57,0.993@40.25,76.63	18.9	VLOW,VLOW,8.1=126,2=4=13,0.422@3.6,15.46	17.07	N,N,5.3=126,2=0=5,0.186@1.2,5.85	66.93	VLOW,VLOW,6.1=126,8=12=5,0.766@16.89,8.35	39.75	N,N,5.8=126,8=1=7,0.223@6.45,9.78	17.01	LOW,LOW,5.0=126,5=1=15,0.452@3.6,17.55	40.22	VLOW,VLOW,10.3=126,5=11=12,0.706@11.32,16.83	31.64	SOK,SOK,43.6=126,40=19=65,0.668@39.61,85.57	26.77	OK,OK,11.9=126,12=3=21,0.34@9.73,26.62	27.36	OK,OK,12.2=126,11=6=23,0.766@11.03,29.29	39.57	OK,OK,19.4=126,17=10=21,0.82@19.19,29.31	25.36	SOK,SOK,31.1=126,28=33=91,0.999@38.76,114.07	24.36	LOW,LOW,6.4=126,8=4=19,0.76@7.61,23.63	30.52	LOW,LOW,4.7=126,6=7=15,0.903@8.6,19.58	28.57	VLOW,VLOW,5.3=126,0=8=10,0.0678@5.14,12.86	22.23	LOW,LOW,3.6=126,5=4=16,0.918@5.59,19.56	28.47	VLOW,VLOW,5.3=126,5=6=14,0.937@7.16,17.99	19.27	LOW,LOW,5.8=126,4=4=17,0.873@4.84,20.28	-15.16
ACAD10	HsaINT0002093	chr12:111749346-111753771	4426	chr12:111749173-111749345=111753772-111753915:+	IR	2.64	LOW,LOW,1.7=81,0=1=19,0.51@0.53,19.5	0	N,N,0.4=81,0=0=4,1@0,4	4.9	VLOW,VLOW,0.4=81,0=1=10,0.714@0.54,10.49	0	N,N,0.9=81,0=0=5,0.714@0,5	0	LOW,LOW,4.3=81,0=0=17,0.26@0,17	0	N,N,1.7=81,0=0=4,0.51@0,4	0	N,N,0.4=81,0=0=6,1@0,6	0	N,N,2.2=81,0=0=7,0.51@0,7	2.64	LOW,LOW,2.2=81,0=1=19,0.51@0.53,19.5	7.9	N,N,0.0=81,0=1=6,0.714@0.56,6.47	0	N,N,0.9=81,0=0=4,0.714@0,4	0	N,N,1.3=81,0=0=9,0.714@0,9	30.4	OK,OK,35.9=81,18=19=43,0.823@24.49,56.07	31.56	VLOW,VLOW,13.0=81,5=5=11,0.588@6.67,14.47	33.7	LOW,LOW,11.7=81,7=9=16,0.853@10.87,21.39	25.84	LOW,LOW,11.2=81,6=5=16,0.706@7.01,20.13	18.49	SOK,SOK,35.9=81,22=13=78,0.446@20.96,92.42	17.65	VLOW,VLOW,5.2=81,6=0=14,0.133@3.53,16.47	20	VLOW,VLOW,7.8=81,6=0=12,0.0678@3.6,14.4	17.65	LOW,LOW,6.9=81,3=5=19,0.687@4.79,22.36	16.8	LOW,LOW,6.0=81,4=2=15,0.588@3.54,17.52	18.51	N,N,5.6=81,1=3=9,0.36@2.42,10.67	22.04	N,N,4.3=81,2=3=9,0.77@3.11,10.98	27.7	SOK,SOK,39.3=81,39=9=63,0.0853@30.82,80.44	25.84	OK,OK,13.4=81,15=1=23,0.034@10.09,28.94	25.95	OK,OK,16.4=81,12=4=23,0.283@10.15,28.97	32.16	LOW,LOW,9.5=81,12=4=17,0.501@10.65,22.47	14.99	SOK,SOK,25.9=81,24=13=106,0.8@21.49,121.89	15.88	OK,OK,6.9=81,7=2=24,0.501@5.25,27.81	22.01	LOW,LOW,6.5=81,8=1=16,0.223@5.51,19.52	12.74	VLOW,VLOW,2.6=81,1=3=14,0.677@2.3,15.78	11.4	VLOW,VLOW,1.3=81,0=3=12,0.364@1.72,13.37	20.23	LOW,LOW,4.3=81,4=4=16,0.952@4.88,19.24	7.69	OK,OK,4.3=81,4=0=24,0.26@2.15,25.85	-15.38
TROAP	HsaINT0172907	chr12:49330944-49331213	270	chr12:49330145-49330943=49331214-49331407:+	IR	63.16	N,N,3.2=151,12=3=4,0.34@12.24,7.14	76.19	N,N,1.2=151,7=0=1,0.0949@6.17,1.93	57.83	N,N,0.5=151,2=1=1,0.51@2.37,1.73	53.33	N,N,1.6=151,3=2=2,0.855@3.83,3.35	76.98	N,N,4.6=151,12=2=2,0.19@12.39,3.7	64.65	N,N,1.4=151,2=2=1,0.802@3.29,1.8	75	N,N,2.3=151,6=0=1,0.133@5.25,1.75	100	N,N,0.9=151,4=0=0,0.26@4,0	35.42	VLOW,VLOW,3.7=151,9=3=10,0.537@8.12,14.81	10.26	N,N,1.2=151,1=0=4,0.714@0.55,4.82	53.33	N,N,1.2=151,4=1=2,0.558@3.83,3.35	40.68	N,N,1.4=151,4=2=4,0.558@4.22,6.15	52.2	SOK,SOK,89.5=151,228=245=198,0.238@359.95,329.61	51.61	SOK,SOK,18.8=151,46=66=48,0.124@84.9,79.6	48.62	SOK,SOK,35.5=151,98=80=86,0.32@132.28,139.79	56.66	SOK,SOK,35.2=151,84=99=64,0.301@143.35,109.65	37.63	SOK,SOK,62.8=151,148=203=266,0.043@241.56,400.38	31.37	SOK,SOK,9.0=151,20=31=51,0.255@33.5,73.28	44.24	OK,OK,10.2=151,20=39=34,0.133@42.55,53.63	37.5	SOK,SOK,9.3=151,20=43=48,0.0452@43.31,72.19	36.25	OK,OK,8.8=151,20=31=41,0.255@34.74,61.1	36.26	SOK,SOK,11.8=151,26=30=45,0.577@38.15,67.07	40.85	SOK,SOK,13.7=151,42=29=47,0.335@50,72.4	58.61	SOK,SOK,93.9=151,247=264=165,0.182@405.27,286.2	59.14	SOK,SOK,26.7=151,76=76=48,0.342@120.94,83.56	54.98	SOK,SOK,30.6=151,71=100=64,0.125@132.5,108.5	61.85	SOK,SOK,36.6=151,100=88=53,0.383@152.13,93.84	34.4	SOK,SOK,51.2=151,116=145=228,0.24@175.38,334.44	24.92	OK,OK,4.9=151,9=25=47,0.103@21.24,63.98	41.73	OK,OK,11.6=151,24=26=32,0.728@35.43,49.47	32.36	OK,OK,9.5=151,22=23=43,0.668@29.78,62.25	34.95	OK,OK,7.0=151,18=24=36,0.302@28.34,52.75	32.95	OK,OK,9.0=151,16=27=40,0.396@28.58,58.17	41.73	OK,OK,9.3=151,27=20=30,0.396@33.31,46.51	-17.53
