GENE	EVENT	COORD	LENGTH	FullCO	COMPLEX	HeLa_CNTRL	HeLa_CNTRL-Q	HeLa_CNTRL_A	HeLa_CNTRL_A-Q	HeLa_CNTRL_B	HeLa_CNTRL_B-Q	HeLa_CNTRL_C	HeLa_CNTRL_C-Q	HeLa_SON	HeLa_SON-Q	HeLa_SON_A	HeLa_SON_A-Q	HeLa_SON_B	HeLa_SON_B-Q	HeLa_SON_C	HeLa_SON_C-Q	HeLa_SRRM2	HeLa_SRRM2-Q	HeLa_SRRM2_A	HeLa_SRRM2_A-Q	HeLa_SRRM2_B	HeLa_SRRM2_B-Q	HeLa_SRRM2_C	HeLa_SRRM2_C-Q	HepG2_CNTRL	HepG2_CNTRL-Q	HepG2_CNTRL_A	HepG2_CNTRL_A-Q	HepG2_CNTRL_B	HepG2_CNTRL_B-Q	HepG2_CNTRL_C	HepG2_CNTRL_C-Q	HepG2_MARS	HepG2_MARS-Q	HepG2_MARS_Aa	HepG2_MARS_Aa-Q	HepG2_MARS_Ab	HepG2_MARS_Ab-Q	HepG2_MARS_Ba	HepG2_MARS_Ba-Q	HepG2_MARS_Bb	HepG2_MARS_Bb-Q	HepG2_MARS_Ca	HepG2_MARS_Ca-Q	HepG2_MARS_Cb	HepG2_MARS_Cb-Q	HepG2_RARS	HepG2_RARS-Q	HepG2_RARS_A	HepG2_RARS_A-Q	HepG2_RARS_B	HepG2_RARS_B-Q	HepG2_RARS_C	HepG2_RARS_C-Q	HepG2_SRRM2	HepG2_SRRM2-Q	HepG2_SRRM2_Aa	HepG2_SRRM2_Aa-Q	HepG2_SRRM2_Ab	HepG2_SRRM2_Ab-Q	HepG2_SRRM2_Ba	HepG2_SRRM2_Ba-Q	HepG2_SRRM2_Bb	HepG2_SRRM2_Bb-Q	HepG2_SRRM2_Ca	HepG2_SRRM2_Ca-Q	HepG2_SRRM2_Cb	HepG2_SRRM2_Cb-Q	dPSI
KIF18B	HsaALTA0004581-1/2	chr17:44928026-44928551	0	chr17:44928819,44928026-44928551+44928578	Alt3	29.51	SOK,SOK,100.00,36=122=0,S@36.00,86.00	40.48	OK,OK,100.00,17=42=0,S@17.00,25.00	28.57	OK,OK,100.00,16=56=0,S@16.00,40.00	36.11	LOW,LOW,100.00,13=36=0,S@13.00,23.00	33.58	SOK,SOK,100.00,45=134=0,S@45.00,89.00	30.00	OK,OK,100.00,18=60=0,S@18.00,42.00	48.78	OK,OK,100.00,20=41=0,S@20.00,21.00	29.41	LOW,LOW,100.00,10=34=0,S@10.00,24.00	54.01	SOK,SOK,100.00,74=137=0,S@73.99,63.01	48.78	OK,OK,100.00,20=41=0,S@20.00,21.00	59.52	OK,OK,100.00,25=42=0,S@25.00,17.00	56.14	OK,OK,100.00,32=57=0,S@32.00,25.00	24.69	SOK,SOK,100.00,119=482=0,S@119.01,362.99	26.77	SOK,SOK,100.00,34=127=0,S@34.00,93.00	26.73	SOK,SOK,100.00,54=202=0,S@53.99,148.01	20.26	SOK,SOK,100.00,31=153=0,S@31.00,122.00	29.10	SOK,SOK,100.00,126=433=0,S@126.00,307.00	28.57	OK,OK,100.00,14=49=0,S@14.00,35.00	29.82	OK,OK,100.00,17=57=0,S@17.00,40.00	30.65	OK,OK,100.00,19=62=0,S@19.00,43.00	25.00	OK,OK,100.00,15=60=0,S@15.00,45.00	30.48	SOK,SOK,100.00,32=105=0,S@32.00,73.00	28.28	OK,OK,100.00,28=99=0,S@28.00,71.00	22.93	SOK,SOK,100.00,86=375=0,S@85.99,289.01	20.63	SOK,SOK,100.00,26=126=0,S@25.99,100.01	26.81	SOK,SOK,100.00,37=138=0,S@37.00,101.00	19.27	SOK,SOK,100.00,21=109=0,S@21.00,88.00	18.63	SOK,SOK,100.00,76=408=0,S@76.01,331.99	22.22	OK,OK,100.00,16=72=0,S@16.00,56.00	19.74	OK,OK,100.00,15=76=0,S@15.00,61.00	28.89	OK,OK,100.00,13=45=0,S@13.00,32.00	18.52	OK,OK,100.00,10=54=0,S@10.00,44.00	12.50	OK,OK,100.00,9=72=0,S@9.00,63.00	14.77	OK,OK,100.00,13=88=0,S@13.00,75.00	24.50
SECISBP2	HsaALTA0007587-2/5	chr9:89334636-89334730	3	chr9:89332986,89334639+89334636+89334560+89334522+89334519-89334730	Alt3	39.37	OK,OK,100.00,22=56=0,S@22.05,33.95	66.67	N,N,100.00,6=9=0,S@6.00,3.00	21.52	LOW,LOW,100.00,6=28=0,C1@6.03,21.97	55.00	VLOW,VLOW,100.00,11=20=0,S@11.00,9.00	39.53	OK,OK,100.00,19=48=0,C1@18.97,29.03	16.72	VLOW,VLOW,100.00,3=18=0,C1@3.01,14.99	61.06	VLOW,VLOW,100.00,11=18=0,C1@10.99,7.01	41.67	N,N,100.00,5=12=0,S@5.00,7.00	55.16	OK,OK,100.00,27=49=0,C1@27.03,21.97	36.65	N,N,100.00,4=11=0,C1@4.03,6.97	53.36	VLOW,VLOW,100.00,8=15=0,C1@8.00,7.00	69.16	LOW,LOW,100.00,18=26=0,S@17.98,8.02	46.31	SOK,SOK,100.00,158=341=0,S@157.92,183.08	43.46	OK,SOK,100.00,43=99=0,S@43.03,55.97	53.39	SOK,SOK,100.00,62=116=0,C1@61.93,54.07	40.77	SOK,SOK,100.00,53=130=0,S@53.00,77.00	33.62	SOK,SOK,99.54,73=217=1,S@72.96,144.04	44.74	LOW,OK,100.00,17=38=0,S@17.00,21.00	27.27	LOW,LOW,100.00,9=33=0,S@9.00,24.00	39.39	LOW,LOW,100.00,13=33=0,S@13.00,20.00	34.48	LOW,LOW,100.00,10=29=0,S@10.00,19.00	33.89	OK,OK,98.15,18=53=1,S@17.96,35.04	19.35	LOW,LOW,100.00,6=31=0,S@6.00,25.00	43.04	SOK,SOK,100.00,142=330=0,S@142.03,187.97	45.35	SOK,SOK,100.00,54=119=0,S@53.97,65.03	40.84	SOK,SOK,100.00,42=103=0,S@42.07,60.93	43.80	SOK,SOK,100.00,46=105=0,S@45.99,59.01	43.77	SOK,SOK,100.00,105=240=0,S@105.05,134.95	46.43	OK,OK,100.00,26=56=0,S@26.00,30.00	36.73	OK,OK,100.00,18=49=0,S@18.00,31.00	55.17	LOW,LOW,100.00,16=29=0,S@16.00,13.00	62.50	VLOW,LOW,100.00,15=24=0,S@15.00,9.00	34.15	OK,OK,100.00,14=41=0,S@14.00,27.00	41.15	LOW,OK,100.00,16=39=0,S@16.05,22.95	15.79
ZFP69B	HsaALTA0009874-1/4	chr1:40457344-40457439	0	chr1:40457071,40457344+40457341+40457323+40457257-40457439	Alt3	46.23	SOK,SOK,99.04,49=106=1,S@49.00,57.00	43.90	OK,OK,100.00,18=41=0,S@18.00,23.00	46.15	LOW,LOW,97.43,18=39=1,S@18.00,21.00	50.00	LOW,LOW,100.00,13=26=0,S@13.00,13.00	63.22	SOK,SOK,100.00,67=106=0,S@67.01,38.99	63.44	OK,OK,100.00,26=41=0,S@26.01,14.99	51.22	OK,OK,100.00,21=41=0,S@21.00,20.00	80.79	LOW,LOW,100.00,21=26=0,S@21.01,4.99	66.27	OK,OK,100.00,55=83=0,S@55.00,28.00	62.96	LOW,LOW,100.00,17=27=0,S@17.00,10.00	84.00	LOW,LOW,100.00,21=25=0,S@21.00,4.00	54.84	LOW,LOW,100.00,17=31=0,S@17.00,14.00	73.49	OK,OK,100.00,61=83=0,S@61.00,22.00	71.43	LOW,LOW,100.00,25=35=0,S@25.00,10.00	72.00	LOW,LOW,100.00,18=25=0,S@18.00,7.00	78.26	VLOW,VLOW,100.00,18=23=0,S@18.00,5.00	65.85	OK,OK,100.00,27=41=0,S@27.00,14.00	62.50	N,N,100.00,5=8=0,S@5.00,3.00	66.67	N,N,100.00,6=9=0,S@6.00,3.00	42.86	N,N,100.00,3=7=0,S@3.00,4.00	85.71	N,N,100.00,6=7=0,S@6.00,1.00	66.67	N,N,100.00,2=3=0,S@2.00,1.00	71.43	N,N,100.00,5=7=0,S@5.00,2.00	78.33	OK,OK,100.00,47=60=0,S@47.00,13.00	83.87	LOW,LOW,100.00,26=31=0,S@26.00,5.00	66.67	VLOW,VLOW,100.00,12=18=0,S@12.00,6.00	80.00	N,N,100.00,8=10=0,S@8.00,2.00	68.57	OK,OK,100.00,48=70=0,S@48.00,22.00	75.00	VLOW,VLOW,100.00,12=16=0,S@12.00,4.00	50.00	VLOW,VLOW,100.00,8=16=0,S@8.00,8.00	33.33	N,N,100.00,1=3=0,S@1.00,2.00	90.91	N,N,100.00,10=11=0,S@10.00,1.00	63.64	N,N,100.00,7=11=0,S@7.00,4.00	76.92	N,N,100.00,10=13=0,C1@10.00,3.00	20.04
C19orf54	HsaALTA0001133-1/2	chr19:40743915-40743975	0	chr19:40744067,40743915-40743975+40743981	Alt3	47.62	VLOW,VLOW,100.00,10=21=0,C3@10.00,11.00	37.50	N,N,100.00,3=8=0,C3@3.00,5.00	50.00	N,N,100.00,3=6=0,C2@3.00,3.00	57.14	N,N,100.00,4=7=0,C2@4.00,3.00	33.33	N,N,100.00,4=12=0,C3@4.00,8.00	33.33	N,N,100.00,1=3=0,C3@1.00,2.00	33.33	N,N,100.00,2=6=0,C3@2.00,4.00	33.33	N,N,100.00,1=3=0,C3@1.00,2.00	65.00	VLOW,VLOW,100.00,13=20=0,C2@13.00,7.00	44.44	N,N,100.00,4=9=0,C3@4.00,5.00	66.67	N,N,100.00,4=6=0,C2@4.00,2.00	100.00	N,N,100.00,5=5=0,S@5.00,0.00	38.17	SOK,SOK,99.24,100=262=2,C3@100.01,161.99	40.30	OK,OK,100.00,27=67=0,C3@27.00,40.00	35.64	SOK,SOK,98.06,36=101=2,C3@36.00,65.00	39.78	OK,OK,100.00,37=93=0,C3@37.00,56.00	54.18	SOK,SOK,99.01,162=299=3,C2@162.00,137.00	58.70	OK,OK,100.00,27=46=0,C2@27.00,19.00	57.45	OK,OK,97.92,27=47=1,C2@27.00,20.00	54.17	OK,OK,97.96,26=48=1,C2@26.00,22.00	56.86	OK,OK,98.08,29=51=1,C2@29.00,22.00	47.92	OK,OK,100.00,23=48=0,C3@23.00,25.00	50.00	OK,OK,100.00,27=54=0,C2@27.00,27.00	37.60	SOK,SOK,99.61,97=258=1,C3@97.01,160.99	40.54	SOK,SOK,100.00,45=111=0,C3@45.00,66.00	41.25	OK,OK,100.00,33=80=0,C3@33.00,47.00	28.36	OK,OK,98.53,19=67=1,C3@19.00,48.00	50.80	SOK,SOK,99.36,158=311=2,C2@157.99,153.01	57.45	OK,OK,100.00,27=47=0,C2@27.00,20.00	41.67	OK,OK,98.36,25=60=1,C3@25.00,35.00	54.76	OK,OK,100.00,23=42=0,C2@23.00,19.00	55.56	OK,OK,97.83,25=45=1,C2@25.00,20.00	50.00	OK,OK,100.00,33=66=0,C2@33.00,33.00	52.08	OK,OK,100.00,25=48=0,C2@25.00,23.00	17.38
SLX4	HsaALTA1052594-1/2	chr16:3584769-3584868	0	chr16:3589002,3584769-3584868+3584871	Alt3	0.00	VLOW,VLOW,100.00,0=20=0,S@0.00,20.00	0.00	N,N,100.00,0=7=0,S@0.00,7.00	0.00	N,N,100.00,0=5=0,S@0.00,5.00	0.00	N,N,100.00,0=10=0,C1@0.00,10.00	5.26	VLOW,VLOW,100.00,1=19=0,S@1.00,18.00	16.67	N,N,100.00,1=6=0,S@1.00,5.00	0.00	N,N,100.00,0=2=0,S@0.00,2.00	0.00	N,N,100.00,0=11=0,S@0.00,11.00	16.53	VLOW,VLOW,100.00,3=18=0,C1@2.98,15.02	40.00	N,N,100.00,2=5=0,C1@2.00,3.00	0.00	N,N,100.00,0=6=0,S@0.00,6.00	13.93	N,N,100.00,1=7=0,C2@0.98,6.02	7.63	SOK,SOK,100.00,10=131=0,S@10.00,121.00	10.34	OK,OK,100.00,6=58=0,S@6.00,52.00	9.52	OK,OK,100.00,4=42=0,S@4.00,38.00	0.00	LOW,LOW,100.00,0=29=0,S@0.00,29.00	4.97	OK,OK,100.00,4=80=0,S@3.98,76.02	8.88	N,N,100.00,1=11=0,C1@0.98,10.02	0.00	N,N,100.00,0=7=0,S@0.00,7.00	0.00	N,N,100.00,0=9=0,S@0.00,9.00	0.00	N,N,100.00,0=9=0,S@0.00,9.00	0.00	VLOW,VLOW,100.00,0=15=0,S@0.00,15.00	10.34	LOW,LOW,100.00,3=29=0,S@3.00,26.00	6.02	OK,OK,100.00,5=83=0,S@5.00,78.00	7.14	LOW,LOW,100.00,2=28=0,S@2.00,26.00	7.14	LOW,LOW,100.00,2=28=0,S@2.00,26.00	3.70	LOW,LOW,100.00,1=27=0,S@1.00,26.00	2.48	SOK,SOK,100.00,4=161=0,S@3.99,157.01	0.00	LOW,LOW,100.00,0=29=0,S@0.00,29.00	8.57	LOW,LOW,100.00,3=35=0,S@3.00,32.00	0.00	N,N,100.00,0=13=0,S@0.00,13.00	3.23	LOW,LOW,100.00,1=31=0,C1@1.00,30.00	0.00	LOW,LOW,100.00,0=28=0,C1@0.00,28.00	0.00	VLOW,VLOW,100.00,0=24=0,S@0.00,24.00	16.53
ZBTB44	HsaALTA1053038-3/3	chr11:130238444-130238607	54	chr11:130239812,130238444-130238553+130238556+130238607	Alt3	81.53	LOW,LOW,100.00,27=33=0,S@26.90,6.10	66.34	N,N,100.00,4=6=0,S@3.98,2.02	85.36	N,N,100.00,12=14=0,S@11.95,2.05	84.42	N,N,100.00,11=13=0,S@10.97,2.03	86.50	LOW,LOW,100.00,26=30=0,S@25.95,4.05	87.50	N,N,100.00,7=8=0,S@7.00,1.00	100.00	N,N,100.00,6=6=0,S@6.00,0.00	83.06	VLOW,VLOW,100.00,15=18=0,S@14.95,3.05	97.37	LOW,LOW,100.00,37=38=0,S@37.00,1.00	100.00	N,N,100.00,13=13=0,S@13.00,0.00	87.50	N,N,100.00,7=8=0,S@7.00,1.00	100.00	VLOW,VLOW,100.00,17=17=0,S@17.00,0.00	84.28	SOK,SOK,100.00,260=308=0,S@259.58,48.42	80.64	OK,OK,100.00,80=99=0,S@79.83,19.17	85.29	SOK,SOK,100.00,111=130=0,S@110.88,19.12	86.85	OK,OK,100.00,67=77=0,S@66.87,10.13	84.58	OK,OK,100.00,72=85=0,S@71.89,13.11	100.00	N,N,100.00,4=4=0,S@4.00,0.00	100.00	N,N,100.00,11=11=0,S@11.00,0.00	81.82	N,N,100.00,9=11=0,S@9.00,2.00	100.00	N,N,100.00,10=10=0,C1@10.00,0.00	81.22	LOW,LOW,100.00,22=27=0,S@21.93,5.07	72.53	VLOW,VLOW,100.00,16=22=0,S@15.96,6.04	83.52	SOK,SOK,99.59,205=245=1,S@204.62,40.38	78.03	OK,OK,98.74,61=78=1,S@60.86,17.14	84.22	SOK,SOK,100.00,86=102=0,S@85.90,16.10	88.86	OK,OK,100.00,57=64=0,S@56.87,7.13	83.50	OK,OK,100.00,71=85=0,S@70.97,14.03	91.30	VLOW,VLOW,100.00,21=23=0,S@21.00,2.00	100.00	VLOW,VLOW,100.00,17=17=0,S@17.00,0.00	75.00	N,N,100.00,6=8=0,S@6.00,2.00	36.36	N,N,100.00,4=11=0,S@4.00,7.00	88.60	N,N,100.00,8=9=0,S@7.97,1.03	89.47	VLOW,VLOW,100.00,17=19=0,S@17.00,2.00	15.84
TRRAP	HsaALTA1053082-2/2	chr7:98910510-98910607	3	chr7:98910419,98910513+98910510-98910607	Alt3	83.57	SOK,SOK,100.00,108=110=0,C1@91.93,18.07	60.00	LOW,OK,100.00,35=37=0,S@22.20,14.80	100.00	OK,OK,100.00,40=40=0,S@40.00,0.00	100.00	LOW,OK,100.00,31=31=0,C2@31.00,0.00	100.00	SOK,SOK,100.00,103=103=0,S@103.00,0.00	100.00	LOW,LOW,100.00,39=39=0,S@39.00,0.00	100.00	LOW,LOW,100.00,28=28=0,S@28.00,0.00	100.00	LOW,LOW,100.00,33=33=0,S@33.00,0.00	100.00	OK,SOK,100.00,92=92=0,C1@92.00,0.00	100.00	VLOW,LOW,100.00,20=20=0,C2@20.00,0.00	100.00	LOW,LOW,100.00,25=25=0,S@25.00,0.00	100.00	OK,OK,100.00,46=46=0,S@46.00,0.00	94.21	SOK,SOK,100.00,190=191=0,S@179.94,11.06	100.00	OK,OK,100.00,52=52=0,S@52.00,0.00	86.99	OK,OK,100.00,78=79=0,S@68.72,10.28	100.00	OK,OK,100.00,58=58=0,S@58.00,0.00	83.94	OK,OK,100.00,61=62=0,S@52.04,9.96	100.00	N,N,100.00,8=8=0,S@8.00,0.00	30.00	N,VLOW,100.00,5=6=0,S@1.80,4.20	100.00	N,N,100.00,9=9=0,S@9.00,0.00	100.00	N,N,100.00,8=8=0,S@8.00,0.00	100.00	N,N,100.00,13=13=0,S@13.00,0.00	100.00	VLOW,VLOW,100.00,18=18=0,S@18.00,0.00	79.65	SOK,SOK,100.00,137=140=0,S@111.51,28.49	68.61	OK,OK,100.00,51=53=0,S@36.36,16.64	79.41	OK,OK,100.00,45=46=0,S@36.53,9.47	100.00	LOW,LOW,100.00,34=34=0,S@34.00,0.00	86.69	OK,OK,100.00,76=77=0,S@66.75,10.25	56.25	VLOW,LOW,100.00,15=16=0,S@9.00,7.00	100.00	N,N,100.00,14=14=0,S@14.00,0.00	100.00	N,N,100.00,6=6=0,S@6.00,0.00	100.00	N,N,100.00,14=14=0,S@14.00,0.00	100.00	VLOW,VLOW,100.00,16=16=0,S@16.00,0.00	100.00	N,N,100.00,11=11=0,S@11.00,0.00	16.43
ZNF124	HsaALTA0009731-2/2	chr1:247156917-247157403	186	chr1:247159006,247156917-247157217+247157403	Alt3	21.74	VLOW,VLOW,81.37,5=23=5,S@5.00,18.00	0.00	N,N,72.33,0=8=3,S@0.00,8.00	20.00	N,N,89.23,2=10=1,S@2.00,8.00	42.86	N,N,87.50,3=7=1,S@3.00,4.00	11.11	N,N,52.94,1=9=8,S@1.00,8.00	0.00	N,N,37.50,0=3=5,S@0.00,3.00	0.00	N,N,100.00,0=3=0,S@0.00,3.00	33.33	N,N,50.00,1=3=3,S@1.00,2.00	42.11	VLOW,VLOW,76.00,8=19=6,S@8.00,11.00	80.00	N,N,55.56,4=5=4,S@4.00,1.00	28.57	N,N,100.00,2=7=0,S@2.00,5.00	33.33	N,N,75.00,2=6=2,S@2.00,4.00	21.18	SOK,SOK,86.56,25=118=18,S@24.99,93.01	28.57	LOW,LOW,89.74,10=35=4,S@10.00,25.00	14.29	OK,OK,87.27,6=42=6,S@6.00,36.00	21.92	OK,OK,83.34,9=41=8,S@8.99,32.01	17.44	OK,OK,76.24,15=86=26,S@15.00,71.00	27.27	VLOW,VLOW,83.95,6=22=4,S@6.00,16.00	23.81	VLOW,VLOW,83.80,5=21=4,S@5.00,16.00	0.00	N,N,78.38,0=8=2,S@0.00,8.00	0.00	N,N,69.28,0=14=6,S@0.00,14.00	15.38	N,N,76.20,2=13=4,S@2.00,11.00	25.00	N,N,56.90,2=8=6,S@2.00,6.00	23.39	SOK,SOK,82.22,40=171=36,S@40.00,131.00	24.19	OK,OK,84.65,15=62=11,S@15.00,47.00	23.53	OK,OK,73.41,12=51=18,S@12.00,39.00	23.21	OK,OK,88.51,13=56=7,S@13.00,43.00	40.91	OK,OK,71.89,18=44=17,S@18.00,26.00	16.67	N,N,80.00,2=12=3,S@2.00,10.00	71.43	N,N,49.27,5=7=7,S@5.00,2.00	66.67	N,N,100.00,2=3=0,S@2.00,1.00	0.00	N,N,100.00,0=2=0,S@0.00,2.00	30.00	N,N,71.43,3=10=4,S@3.00,7.00	54.55	N,N,78.57,6=11=3,S@6.00,5.00	20.37
AMZ2	HsaALTA0000414-1/2	chr17:68248644-68248705	0	chr17:68248086,68248644+68248640-68248705	Alt3	30.64	LOW,OK,89.46,9=35=1,C2@10.72,24.28	36.43	N,OK,100.00,5=11=0,C1@4.01,6.99	4.84	N,VLOW,100.00,1=10=0,C2@0.48,9.52	38.68	N,LOW,75.18,3=14=1,C2@5.42,8.58	37.76	LOW,OK,100.00,9=27=0,C2@10.20,16.80	48.45	N,LOW,100.00,5=11=0,C2@5.33,5.67	12.00	N,VLOW,100.00,2=6=0,C2@0.72,5.28	40.43	N,LOW,100.00,2=10=0,C2@4.04,5.96	62.11	VLOW,LOW,100.00,9=21=0,C3@13.04,7.96	50.00	N,N,100.00,3=6=0,C3@3.00,3.00	25.00	N,N,100.00,2=8=0,C3@2.00,6.00	83.02	N,VLOW,100.00,4=7=0,C2@5.81,1.19	21.77	LOW,SOK,100.00,5=25=0,C2@5.44,19.56	0.00	N,N,100.00,0=2=0,C1@0.00,2.00	16.77	VLOW,SOK,100.00,2=15=0,C2@2.52,12.48	36.23	N,OK,100.00,3=8=0,C2@2.90,5.10	16.09	LOW,SOK,100.00,8=33=0,C1@5.31,27.69	18.72	N,OK,100.00,1=9=0,C1@1.68,7.32	7.89	N,N,100.00,1=2=0,C1@0.16,1.84	6.82	N,N,100.00,1=4=0,C2@0.27,3.73	0.00	N,N,100.00,0=2=0,C3@0.00,2.00	2.63	N,LOW,100.00,1=6=0,C1@0.16,5.84	27.85	N,OK,100.00,4=10=0,C1@2.79,7.21	25.88	N,OK,100.00,4=14=0,C1@3.62,10.38	24.48	N,OK,100.00,1=5=0,S@1.22,3.78	0.00	N,N,100.00,0=4=0,C3@0.00,4.00	60.00	N,N,100.00,3=5=0,C3@3.00,2.00	20.32	OK,SOK,100.00,16=49=0,C2@9.96,39.04	12.37	N,LOW,100.00,4=11=0,C2@1.36,9.64	11.36	N,OK,100.00,5=12=0,C2@1.36,10.64	2.70	N,LOW,100.00,1=5=0,C1@0.14,4.87	0.00	N,LOW,100.00,0=3=0,C3@0.00,3.00	42.02	N,OK,100.00,4=11=0,S@4.62,6.38	28.57	N,N,100.00,2=7=0,C3@2.00,5.00	31.47
GMFB	HsaALTA1053702-1/3	chr14:54480874-54480955	0	chr14:54481408,54480874-54480955+54480956+54480959	Alt3	61.40	VLOW,OK,94.95,1=23=3,C2@14.12,8.88	0.00	N,N,87.50,0=7=1,C3@0.00,7.00	0.00	N,N,90.91,0=10=1,C3@0.00,10.00	83.33	N,OK,97.61,1=8=1,C1@6.67,1.33	62.50	OK,SOK,98.19,2=44=2,C2@27.50,16.50	68.63	VLOW,OK,98.02,1=17=1,C2@11.67,5.33	0.00	N,N,91.44,0=11=1,C3@0.00,11.00	70.00	VLOW,OK,100.00,1=16=0,C2@11.20,4.80	78.95	LOW,SOK,98.48,3=31=2,C2@24.47,6.53	74.47	N,OK,100.00,1=13=0,C2@9.68,3.32	0.00	N,N,100.00,0=7=0,C3@0.00,7.00	87.50	N,OK,97.49,2=12=2,C1@10.50,1.50	90.64	SOK,SOK,98.52,31=143=18,C1@129.62,13.38	92.11	LOW,SOK,97.15,9=36=10,C1@33.16,2.84	90.91	OK,SOK,99.14,12=54=4,C1@49.09,4.91	89.74	OK,SOK,98.98,10=50=4,C1@44.87,5.13	86.07	OK,SOK,97.20,6=40=7,C1@34.43,5.57	89.74	N,LOW,100.00,1=5=0,C1@4.49,0.51	0.00	N,N,66.34,0=4=2,C2@0.00,4.00	0.00	N,N,100.00,0=6=0,C3@0.00,6.00	0.00	N,N,100.00,0=3=0,C3@0.00,3.00	94.59	N,SOK,98.23,3=9=2,C1@8.51,0.49	86.42	N,OK,96.43,2=13=3,C1@11.23,1.77	91.93	SOK,SOK,98.70,28=114=14,C1@104.80,9.20	89.29	LOW,SOK,98.00,5=26=4,C1@23.22,2.78	92.35	LOW,SOK,98.43,10=39=6,C1@36.02,2.98	92.67	OK,SOK,99.18,13=49=4,C1@45.41,3.59	91.73	OK,SOK,98.79,13=54=6,C1@49.53,4.47	92.11	VLOW,SOK,98.70,4=16=2,C1@14.74,1.26	76.09	N,OK,95.72,1=12=2,C1@9.13,2.87	97.22	N,OK,100.00,2=4=0,S@3.89,0.11	0.00	N,N,66.67,0=2=1,C2@0.00,2.00	95.24	N,SOK,100.00,4=11=0,S@10.48,0.52	90.91	N,OK,98.72,2=9=1,C1@8.18,0.82	17.55
PCNX3	HsaALTA1053808-2/4	chr11:65622245-65622299	6	chr11:65620966,65622251+65622245+65622224+65622206-65622299	Alt3	38.61	OK,OK,100.00,27=71=0,S@27.41,43.59	34.78	LOW,LOW,100.00,13=38=0,S@13.22,24.78	45.74	LOW,LOW,100.00,14=31=0,S@14.18,16.82	50.72	VLOW,VLOW,100.00,12=24=0,S@12.17,11.83	53.29	OK,OK,100.00,31=59=0,S@31.44,27.56	55.33	VLOW,VLOW,100.00,12=22=0,S@12.17,9.83	57.85	N,N,100.00,8=14=0,S@8.10,5.90	48.55	VLOW,VLOW,100.00,11=23=0,S@11.17,11.83	55.71	OK,OK,100.00,49=89=0,S@49.58,39.42	56.39	LOW,LOW,100.00,19=34=0,S@19.17,14.83	50.72	LOW,LOW,100.00,14=28=0,S@14.20,13.80	68.16	OK,OK,100.00,27=40=0,S@27.26,12.74	54.79	SOK,SOK,100.00,318=587=0,S@321.62,265.38	58.01	SOK,SOK,100.00,108=188=0,S@109.06,78.94	58.13	SOK,SOK,100.00,112=195=0,S@113.35,81.65	48.63	SOK,SOK,100.00,98=204=0,S@99.21,104.79	57.61	SOK,SOK,100.00,177=311=0,S@179.17,131.83	68.09	LOW,LOW,100.00,25=37=0,S@25.19,11.81	50.77	LOW,LOW,100.00,18=36=0,S@18.28,17.72	53.85	LOW,LOW,100.00,17=32=0,S@17.23,14.77	52.24	LOW,LOW,100.00,17=33=0,S@17.24,15.76	60.91	OK,OK,100.00,53=88=0,S@53.60,34.40	55.99	OK,OK,100.00,47=85=0,S@47.59,37.41	57.68	SOK,SOK,99.80,276=484=1,S@279.17,204.83	59.61	SOK,SOK,100.00,112=190=0,S@113.26,76.74	62.03	SOK,SOK,99.43,105=171=1,S@106.07,64.93	46.75	SOK,SOK,100.00,59=128=0,S@59.84,68.16	47.62	SOK,SOK,100.00,221=471=0,S@224.29,246.71	46.33	OK,OK,100.00,42=92=0,S@42.62,49.38	48.96	OK,OK,100.00,41=85=0,S@41.62,43.38	40.70	OK,OK,100.00,20=50=0,S@20.35,29.65	47.53	OK,OK,100.00,22=47=0,S@22.34,24.66	47.37	SOK,SOK,100.00,50=107=0,S@50.69,56.31	51.30	OK,OK,100.00,44=87=0,S@44.63,42.37	17.10
