GENE	EVENT	COORD	LENGTH	FullCO	COMPLEX	HeLa_CNTRL	HeLa_CNTRL-Q	HeLa_CNTRL_A	HeLa_CNTRL_A-Q	HeLa_CNTRL_B	HeLa_CNTRL_B-Q	HeLa_CNTRL_C	HeLa_CNTRL_C-Q	HeLa_SON	HeLa_SON-Q	HeLa_SON_A	HeLa_SON_A-Q	HeLa_SON_B	HeLa_SON_B-Q	HeLa_SON_C	HeLa_SON_C-Q	HeLa_SRRM2	HeLa_SRRM2-Q	HeLa_SRRM2_A	HeLa_SRRM2_A-Q	HeLa_SRRM2_B	HeLa_SRRM2_B-Q	HeLa_SRRM2_C	HeLa_SRRM2_C-Q	HepG2_CNTRL	HepG2_CNTRL-Q	HepG2_CNTRL_A	HepG2_CNTRL_A-Q	HepG2_CNTRL_B	HepG2_CNTRL_B-Q	HepG2_CNTRL_C	HepG2_CNTRL_C-Q	HepG2_MARS	HepG2_MARS-Q	HepG2_MARS_Aa	HepG2_MARS_Aa-Q	HepG2_MARS_Ab	HepG2_MARS_Ab-Q	HepG2_MARS_Ba	HepG2_MARS_Ba-Q	HepG2_MARS_Bb	HepG2_MARS_Bb-Q	HepG2_MARS_Ca	HepG2_MARS_Ca-Q	HepG2_MARS_Cb	HepG2_MARS_Cb-Q	HepG2_RARS	HepG2_RARS-Q	HepG2_RARS_A	HepG2_RARS_A-Q	HepG2_RARS_B	HepG2_RARS_B-Q	HepG2_RARS_C	HepG2_RARS_C-Q	HepG2_SRRM2	HepG2_SRRM2-Q	HepG2_SRRM2_Aa	HepG2_SRRM2_Aa-Q	HepG2_SRRM2_Ab	HepG2_SRRM2_Ab-Q	HepG2_SRRM2_Ba	HepG2_SRRM2_Ba-Q	HepG2_SRRM2_Bb	HepG2_SRRM2_Bb-Q	HepG2_SRRM2_Ca	HepG2_SRRM2_Ca-Q	HepG2_SRRM2_Cb	HepG2_SRRM2_Cb-Q	dPSI
CNTROB	HsaALTA1045152-1/4	chr17:7933093-7933120	0	chr17:7932800,7933093+7932956+7932932+7932928-7933120	Alt3	40.00	N,N,100.00,2=5=0,S@2.00,3.00	NA	N,N,NA,0=0=0,S@0,0	33.33	N,N,100.00,1=3=0,S@1.00,2.00	50.00	N,N,100.00,1=2=0,S@1.00,1.00	50.00	N,N,100.00,1=2=0,S@1.00,1.00	100.00	N,N,100.00,1=1=0,S@1.00,0.00	NA	N,N,NA,0=0=0,S@0,0	0.00	N,N,100.00,0=1=0,S@0.00,1.00	76.52	N,N,100.00,3=4=0,C2@3.06,0.94	0.00	N,N,100.00,0=1=0,C3@0.00,1.00	100.00	N,N,100.00,1=1=0,C3@1.00,0.00	100.00	N,N,100.00,2=2=0,S@2.00,0.00	0.00	LOW,LOW,100.00,0=33=0,C1@0.00,33.00	0.00	N,N,100.00,0=13=0,S@0.00,13.00	0.00	VLOW,VLOW,100.00,0=16=0,C1@0.00,16.00	0.00	N,N,100.00,0=4=0,S@0.00,4.00	0.00	VLOW,VLOW,100.00,0=19=0,C1@0.00,19.00	0.00	N,N,100.00,0=1=0,S@0.00,1.00	0.00	N,N,100.00,0=3=0,S@0.00,3.00	0.00	N,N,100.00,0=5=0,C2@0.00,5.00	0.00	N,N,100.00,0=1=0,S@0.00,1.00	0.00	N,N,100.00,0=5=0,S@0.00,5.00	0.00	N,N,100.00,0=4=0,S@0.00,4.00	12.20	VLOW,LOW,95.94,3=24=1,C1@2.93,21.07	0.00	N,N,100.00,0=12=0,S@0.00,12.00	0.00	N,N,100.00,0=9=0,C2@0.00,9.00	100.00	N,N,74.26,3=3=1,C2@3.00,0.00	23.16	LOW,LOW,100.00,8=35=0,C1@8.11,26.89	0.00	N,N,100.00,0=5=0,S@0.00,5.00	0.00	N,N,100.00,0=3=0,S@0.00,3.00	52.24	N,N,100.00,4=8=0,C2@4.18,3.82	42.86	N,N,100.00,3=7=0,S@3.00,4.00	25.00	N,N,100.00,1=4=0,S@1.00,3.00	0.00	N,N,100.00,0=8=0,C1@0.00,8.00	23.16
SLC16A5	HsaALTA1045214-1/4	chr17:75089151-75089304	0	chr17:75088044,75089151+75089124+75089114+75089010-75089304	Alt3	0.00	N,N,100.00,0=10=0,C2@0.00,10.00	0.00	N,N,100.00,0=4=0,C2@0.00,4.00	0.00	N,N,100.00,0=6=0,C2@0.00,6.00	NA	N,N,NA,0=0=0,S@0,0	46.15	N,N,92.86,6=13=1,C2@6.00,7.00	33.33	N,N,75.00,1=3=1,C3@1.00,2.00	57.14	N,N,100.00,4=7=0,C2@4.00,3.00	33.33	N,N,100.00,1=3=0,C3@1.00,2.00	0.00	N,N,100.00,0=9=0,C3@0.00,9.00	0.00	N,N,100.00,0=5=0,C3@0.00,5.00	0.00	N,N,100.00,0=2=0,C2@0.00,2.00	0.00	N,N,100.00,0=2=0,C3@0.00,2.00	56.67	LOW,LOW,96.77,17=30=1,C2@17.00,13.00	70.00	N,N,90.91,7=10=1,C3@7.00,3.00	27.27	N,N,100.00,3=11=0,C2@3.00,8.00	77.78	N,N,100.00,7=9=0,C2@7.00,2.00	70.83	VLOW,VLOW,88.89,17=24=3,C2@17.00,7.00	50.00	N,N,100.00,1=2=0,S@1.00,1.00	100.00	N,N,100.00,2=2=0,S@2.00,0.00	50.00	N,N,75.00,3=6=2,C2@3.00,3.00	85.71	N,N,100.00,6=7=0,C1@6.00,1.00	100.00	N,N,100.00,4=4=0,C2@4.00,0.00	33.33	N,N,75.00,1=3=1,C3@1.00,2.00	75.86	LOW,LOW,96.57,22=29=1,C2@22.00,7.00	33.33	N,N,100.00,1=3=0,C2@1.00,2.00	80.00	VLOW,VLOW,93.58,12=15=1,C2@12.00,3.00	81.82	N,N,100.00,9=11=0,C3@9.00,2.00	80.82	OK,OK,90.12,59=73=8,C1@59.00,14.00	72.22	VLOW,VLOW,90.00,13=18=2,C1@13.00,5.00	91.67	N,N,75.00,11=12=4,S@11.00,1.00	62.50	N,N,100.00,5=8=0,C1@5.00,3.00	100.00	N,N,92.86,13=13=1,C1@13.00,0.00	90.91	N,N,100.00,10=11=0,C2@10.00,1.00	63.64	N,N,91.67,7=11=1,C1@7.00,4.00	24.15
AKAP13	HsaALTA0000321-1/3	chr15:85718013-85718159	0	chr15:85717402,85718013+85718007+85717965-85718159	Alt3	47.33	OK,OK,100.00,37=87=0,S@41.18,45.82	52.68	VLOW,LOW,100.00,11=23=0,S@12.12,10.88	41.67	LOW,LOW,100.00,10=27=0,S@11.25,15.75	48.06	LOW,OK,100.00,16=37=0,S@17.78,19.22	50.95	SOK,SOK,100.00,65=141=0,S@71.84,69.16	39.84	OK,OK,100.00,18=51=0,S@20.32,30.68	69.00	OK,OK,100.00,33=51=0,S@35.19,15.81	43.73	OK,OK,100.00,16=41=0,S@17.93,23.07	50.76	OK,SOK,100.00,45=98=0,S@49.74,48.26	45.38	LOW,LOW,100.00,13=32=0,S@14.52,17.48	58.62	LOW,LOW,100.00,14=26=0,S@15.24,10.76	51.00	LOW,OK,100.00,18=39=0,S@19.89,19.11	50.43	OK,OK,100.00,31=68=0,S@34.29,33.71	43.84	VLOW,LOW,100.00,9=23=0,S@10.08,12.92	51.28	LOW,LOW,100.00,13=28=0,S@14.36,13.64	54.84	VLOW,VLOW,100.00,9=18=0,S@9.87,8.13	59.59	LOW,LOW,100.00,17=31=0,S@18.47,12.53	0.00	N,N,100.00,0=1=0,S@0.00,1.00	70.83	N,N,100.00,2=3=0,S@2.12,0.88	NA	N,N,NA,0=0=0,S@0,0	64.56	N,N,100.00,3=5=0,S@3.23,1.77	80.95	N,N,100.00,7=9=0,S@7.29,1.71	47.66	N,VLOW,100.00,6=14=0,S@6.67,7.33	66.02	LOW,OK,100.00,24=39=0,S@25.75,13.25	64.56	N,N,100.00,6=10=0,S@6.46,3.54	66.37	VLOW,VLOW,100.00,13=21=0,S@13.94,7.06	61.82	N,N,100.00,4=7=0,S@4.33,2.67	65.78	LOW,LOW,100.00,19=31=0,S@20.39,10.61	85.86	N,N,100.00,5=6=0,S@5.15,0.85	37.78	N,N,100.00,1=3=0,S@1.13,1.87	100.00	N,N,100.00,1=1=0,S@1.00,0.00	100.00	N,N,100.00,3=3=0,S@3.00,0.00	60.28	N,N,100.00,5=9=0,S@5.43,3.57	49.28	N,N,100.00,4=9=0,S@4.44,4.56	15.35
TSNARE1	HsaALTA0009063-1/2	chr8:142315003-142315089	0	chr8:142318544,142315003-142315089+142315092	Alt3	100.00	N,N,100.00,1=1=0,S@1.00,0.00	100.00	N,N,100.00,1=1=0,S@1.00,0.00	NA	N,N,NA,0=0=0,S@0,0	NA	N,N,NA,0=0=0,S@0,0	NA	N,N,0.00,0=0=1,S@0,0	NA	N,N,NA,0=0=0,S@0,0	NA	N,N,0.00,0=0=1,S@0,0	NA	N,N,NA,0=0=0,S@0,0	NA	N,N,NA,0=0=0,S@0,0	NA	N,N,NA,0=0=0,S@0,0	NA	N,N,NA,0=0=0,S@0,0	NA	N,N,NA,0=0=0,S@0,0	5.41	LOW,LOW,76.93,2=36=11,S@1.95,34.05	6.49	VLOW,VLOW,75.50,1=15=5,C1@0.97,14.03	7.49	N,N,86.97,1=13=2,S@0.97,12.03	0.00	N,N,66.80,0=8=4,S@0.00,8.00	17.23	LOW,LOW,83.26,6=34=7,S@5.86,28.14	13.93	N,N,100.00,1=7=0,S@0.98,6.02	0.00	N,N,100.00,0=5=0,S@0.00,5.00	39.31	N,N,100.00,2=5=0,S@1.97,3.03	13.93	N,N,87.77,1=7=1,S@0.98,6.02	24.46	N,N,50.55,1=4=4,S@0.98,3.02	16.27	N,N,75.45,1=6=2,S@0.98,5.02	20.94	LOW,LOW,76.09,6=28=9,C1@5.86,22.14	13.93	N,N,78.21,1=7=2,C1@0.98,6.02	16.27	N,N,67.20,2=12=6,S@1.95,10.05	29.39	N,N,91.08,3=10=1,C1@2.94,7.06	20.67	OK,OK,89.82,11=52=6,S@10.75,41.25	17.75	N,N,84.92,2=11=2,S@1.95,9.05	30.16	N,N,92.80,4=13=1,S@3.92,9.08	13.93	N,N,87.77,1=7=1,S@0.98,6.02	12.19	N,N,80.40,1=8=2,S@0.98,7.02	24.46	N,N,100.00,1=4=0,C2@0.98,3.02	21.73	N,N,100.00,2=9=0,S@1.96,7.04	15.26
TRMT61B	HsaALTA1045634-2/2	chr2:28852408-28852499	4	chr2:28861118,28852408-28852495+28852499	Alt3	62.20	SOK,SOK,100.00,168=171=0,C2@106.36,64.64	100.00	OK,OK,100.00,64=64=0,S@64.00,0.00	39.83	OK,SOK,100.00,45=47=0,C3@18.72,28.28	60.47	OK,OK,100.00,52=53=0,C2@32.05,20.95	53.78	SOK,SOK,100.00,119=122=0,C3@65.61,56.39	30.61	LOW,SOK,100.00,30=32=0,C3@9.80,22.20	56.28	OK,OK,100.00,44=45=0,C3@25.33,19.67	100.00	OK,OK,100.00,45=45=0,C1@45.00,0.00	58.48	SOK,SOK,100.00,144=147=0,C2@85.97,61.03	61.30	OK,OK,100.00,54=55=0,C2@33.71,21.29	100.00	OK,OK,100.00,40=40=0,C1@40.00,0.00	42.33	OK,SOK,100.00,50=52=0,C3@22.01,29.99	37.97	SOK,SOK,99.88,396=415=1,C3@157.58,257.42	31.79	SOK,SOK,100.00,127=135=0,C3@42.92,92.08	45.67	SOK,SOK,99.61,143=148=1,C3@67.59,80.41	37.37	SOK,SOK,100.00,122=128=0,C3@47.83,80.17	51.73	SOK,SOK,99.49,219=225=2,C3@116.39,108.61	50.66	LOW,OK,100.00,35=36=0,C3@18.24,17.76	31.94	LOW,SOK,98.80,32=34=1,C3@10.86,23.14	100.00	LOW,LOW,100.00,30=30=0,S@30.00,0.00	50.66	LOW,OK,100.00,35=36=0,C3@18.24,17.76	54.67	OK,OK,98.72,41=42=1,C2@22.96,19.04	56.90	OK,OK,100.00,45=46=0,C3@26.17,19.83	34.15	SOK,SOK,99.91,353=373=1,C3@127.38,245.62	55.26	SOK,SOK,100.00,126=129=0,C2@71.29,57.71	29.76	SOK,SOK,99.71,101=108=1,C3@32.14,75.86	26.07	SOK,SOK,100.00,120=130=0,C3@33.89,96.11	67.28	SOK,SOK,100.00,210=213=0,C2@143.31,69.69	100.00	OK,OK,100.00,45=45=0,S@45.00,0.00	52.12	LOW,OK,100.00,37=38=0,C3@19.81,18.19	100.00	LOW,LOW,100.00,27=27=0,C1@27.00,0.00	100.00	LOW,LOW,100.00,28=28=0,C1@28.00,0.00	100.00	LOW,OK,100.00,39=39=0,C1@39.00,0.00	32.64	LOW,SOK,100.00,33=35=0,C3@11.42,23.58	29.31
CDC42BPG	HsaALTA1045678-3/3	chr11:64836739-64836819	21	chr11:64836922,64836739-64836798+64836817+64836819	Alt3	NA	N,N,0.00,0=0=1,S@0,0	NA	N,N,NA,0=0=0,S@0,0	NA	N,N,NA,0=0=0,S@0,0	NA	N,N,0.00,0=0=1,S@0,0	100.00	N,N,100.00,1=1=0,S@1.00,0.00	NA	N,N,NA,0=0=0,S@0,0	100.00	N,N,100.00,1=1=0,S@1.00,0.00	NA	N,N,NA,0=0=0,S@0,0	100.00	N,N,100.00,1=1=0,S@1.00,0.00	100.00	N,N,100.00,1=1=0,S@1.00,0.00	NA	N,N,NA,0=0=0,S@0,0	NA	N,N,NA,0=0=0,S@0,0	73.33	VLOW,VLOW,100.00,11=15=0,S@11.00,4.00	50.00	N,N,100.00,1=2=0,S@1.00,1.00	80.00	N,N,100.00,4=5=0,S@4.00,1.00	100.00	N,N,100.00,6=6=0,S@6.00,0.00	84.00	LOW,LOW,100.00,21=25=0,S@21.00,4.00	66.67	N,N,100.00,2=3=0,S@2.00,1.00	85.71	N,N,100.00,6=7=0,S@6.00,1.00	100.00	N,N,100.00,4=4=0,S@4.00,0.00	100.00	N,N,100.00,2=2=0,S@2.00,0.00	66.67	N,N,100.00,2=3=0,S@2.00,1.00	87.50	N,N,100.00,7=8=0,S@7.00,1.00	100.00	N,N,100.00,3=3=0,S@3.00,0.00	100.00	N,N,100.00,1=1=0,S@1.00,0.00	NA	N,N,NA,0=0=0,S@0,0	100.00	N,N,100.00,2=2=0,S@2.00,0.00	100.00	LOW,LOW,100.00,33=33=0,S@33.00,0.00	100.00	N,N,100.00,14=14=0,S@14.00,0.00	100.00	N,N,100.00,5=5=0,S@5.00,0.00	100.00	N,N,100.00,3=3=0,S@3.00,0.00	100.00	N,N,100.00,6=6=0,S@6.00,0.00	100.00	N,N,100.00,4=4=0,S@4.00,0.00	100.00	N,N,100.00,2=2=0,S@2.00,0.00	26.67
CDC42BPG	HsaALTA1045684-1/2	chr11:64833280-64833336	0	chr11:64833600,64833280-64833336+64833390	Alt3	NA	N,N,NA,0=0=0,S@0,0	NA	N,N,NA,0=0=0,S@0,0	NA	N,N,NA,0=0=0,S@0,0	NA	N,N,NA,0=0=0,S@0,0	NA	N,N,NA,0=0=0,S@0,0	NA	N,N,NA,0=0=0,S@0,0	NA	N,N,NA,0=0=0,S@0,0	NA	N,N,NA,0=0=0,S@0,0	NA	N,N,NA,0=0=0,S@0,0	NA	N,N,NA,0=0=0,S@0,0	NA	N,N,NA,0=0=0,S@0,0	NA	N,N,NA,0=0=0,S@0,0	69.31	VLOW,VLOW,100.00,12=17=0,S@11.78,5.22	82.47	N,N,100.00,5=6=0,S@4.95,1.05	48.48	N,N,100.00,4=8=0,S@3.88,4.12	100.00	N,N,100.00,3=3=0,S@3.00,0.00	86.25	VLOW,VLOW,100.00,20=23=0,S@19.84,3.16	48.48	N,N,100.00,1=2=0,S@0.97,1.03	100.00	N,N,100.00,10=10=0,S@10.00,0.00	48.48	N,N,100.00,2=4=0,S@1.94,2.06	100.00	N,N,100.00,2=2=0,S@2.00,0.00	100.00	N,N,100.00,2=2=0,S@2.00,0.00	100.00	N,N,100.00,3=3=0,S@3.00,0.00	88.28	N,N,100.00,8=9=0,S@7.95,1.05	100.00	N,N,100.00,3=3=0,S@3.00,0.00	65.31	N,N,100.00,2=3=0,S@1.96,1.04	100.00	N,N,100.00,3=3=0,S@3.00,0.00	88.28	LOW,LOW,100.00,32=36=0,S@31.78,4.22	100.00	N,N,100.00,11=11=0,S@11.00,0.00	100.00	N,N,100.00,9=9=0,S@9.00,0.00	73.85	N,N,100.00,3=4=0,S@2.95,1.05	0.00	N,N,100.00,0=1=0,S@0.00,1.00	79.01	N,N,100.00,4=5=0,S@3.95,1.05	82.47	N,N,100.00,5=6=0,S@4.95,1.05	18.97
ZNF584	HsaALTA0009860-3/3	chr19:58409941-58410091	65	chr19:58409165,58410006+58409965+58409941-58410091	Alt3	18.18	OK,OK,58.03,8=44=20,C2@8.00,36.00	29.41	VLOW,VLOW,51.66,5=17=10,C2@5.00,12.00	13.33	VLOW,VLOW,82.50,2=15=2,C2@2.00,13.00	8.33	N,N,48.53,1=12=8,C2@1.00,11.00	33.33	LOW,LOW,51.47,9=27=16,C1@9.00,18.00	33.33	N,N,35.01,2=6=7,C1@2.00,4.00	22.22	N,N,65.35,2=9=3,S@2.00,7.00	41.67	N,N,55.70,5=12=6,C2@5.00,7.00	20.59	LOW,LOW,41.60,7=34=30,C2@7.00,27.00	18.18	N,N,38.60,2=11=11,C2@2.00,9.00	40.00	N,N,41.12,4=10=9,C1@4.00,6.00	7.69	N,N,44.97,1=13=10,C1@1.00,12.00	8.70	VLOW,VLOW,54.64,2=23=12,S@2.00,21.00	0.00	N,N,38.60,0=2=2,S@0.00,2.00	9.09	N,N,49.69,1=11=7,S@1.00,10.00	10.00	N,N,67.69,1=10=3,S@1.00,9.00	18.18	LOW,LOW,59.70,6=33=14,S@6.00,27.00	33.33	N,N,65.35,1=3=1,S@1.00,2.00	20.00	N,N,61.11,1=5=2,S@1.00,4.00	0.00	N,N,38.60,0=7=7,S@0.00,7.00	0.00	N,N,100.00,0=1=0,S@0.00,1.00	22.22	N,N,84.98,2=9=1,S@2.00,7.00	25.00	N,N,62.63,2=8=3,C1@2.00,6.00	31.25	VLOW,VLOW,43.62,5=16=13,C1@5.00,11.00	16.67	N,N,35.01,1=6=7,S@1.00,5.00	50.00	N,N,65.35,3=6=2,C1@3.00,3.00	25.00	N,N,38.60,1=4=4,S@1.00,3.00	37.93	LOW,LOW,40.30,11=29=27,S@11.00,18.00	66.67	N,N,79.04,4=6=1,S@4.00,2.00	20.00	N,N,44.00,1=5=4,S@1.00,4.00	60.00	N,N,61.11,3=5=2,S@3.00,2.00	66.67	N,N,21.22,2=3=7,S@2.00,1.00	25.00	N,N,21.84,1=4=9,S@1.00,3.00	0.00	N,N,48.53,0=6=4,S@0.00,6.00	29.23
ATF7IP	HsaALTA1045904-2/2	chr12:14434337-14434423	3	chr12:14425473,14434340+14434337-14434423	Alt3	72.33	SOK,SOK,100.00,122=166=0,S@120.07,45.93	78.69	OK,OK,100.00,47=59=0,S@46.43,12.57	70.89	OK,OK,100.00,31=43=0,S@30.48,12.52	66.44	OK,OK,100.00,42=62=0,S@41.19,20.81	72.53	SOK,SOK,99.44,140=190=1,S@137.81,52.19	78.72	OK,OK,100.00,51=64=0,S@50.38,13.62	64.82	OK,OK,100.00,43=65=0,C1@42.13,22.87	72.53	OK,OK,98.15,42=57=1,C1@41.34,15.66	76.81	SOK,SOK,100.00,144=185=0,C1@142.10,42.90	72.93	OK,OK,100.00,40=54=0,C1@39.38,14.62	82.50	OK,OK,100.00,45=54=0,S@44.55,9.45	70.03	OK,OK,100.00,57=80=0,C1@56.02,23.98	73.66	SOK,SOK,100.00,86=115=0,C1@84.71,30.29	78.51	LOW,LOW,100.00,31=39=0,S@30.62,8.38	74.83	OK,OK,100.00,41=54=0,S@40.41,13.59	70.21	LOW,LOW,100.00,20=28=0,C1@19.66,8.34	78.69	OK,OK,100.00,47=59=0,C1@46.43,12.57	48.53	N,N,100.00,5=10=0,C1@4.85,5.15	0.00	N,N,100.00,0=3=0,S@0.00,3.00	100.00	N,N,100.00,2=2=0,S@2.00,0.00	48.53	N,N,100.00,2=4=0,S@1.94,2.06	94.96	VLOW,VLOW,100.00,20=21=0,C1@19.94,1.06	94.44	VLOW,VLOW,100.00,18=19=0,C1@17.94,1.06	67.50	OK,OK,100.00,44=64=0,C1@43.20,20.80	73.88	LOW,LOW,100.00,21=28=0,S@20.69,7.31	64.12	LOW,LOW,100.00,17=26=0,C1@16.67,9.33	58.58	N,N,100.00,6=10=0,C2@5.86,4.14	88.80	OK,OK,96.75,42=47=1,C1@41.74,5.26	76.74	N,N,100.00,7=9=0,C1@6.91,2.09	82.50	N,N,100.00,10=12=0,S@9.90,2.10	100.00	N,N,55.70,2=2=1,S@2.00,0.00	100.00	N,N,100.00,2=2=0,C2@2.00,0.00	100.00	N,N,100.00,10=10=0,C2@10.00,0.00	92.46	N,N,100.00,13=14=0,C1@12.94,1.06	15.14
NBEA	HsaALTA1046509-1/2	chr13:35670531-35671234	0	chr13:35440090,35670531+35670529-35671234	Alt3	NA	N,N,NA,0=0=0,S@0,0	NA	N,N,NA,0=0=0,S@0,0	NA	N,N,NA,0=0=0,S@0,0	NA	N,N,NA,0=0=0,S@0,0	NA	N,N,NA,0=0=0,S@0,0	NA	N,N,NA,0=0=0,S@0,0	NA	N,N,NA,0=0=0,S@0,0	NA	N,N,NA,0=0=0,S@0,0	NA	N,N,NA,0=0=0,S@0,0	NA	N,N,NA,0=0=0,S@0,0	NA	N,N,NA,0=0=0,S@0,0	NA	N,N,NA,0=0=0,S@0,0	8.70	VLOW,LOW,100.00,2=23=0,S@2.00,21.00	50.00	N,N,100.00,3=6=0,S@3.00,3.00	10.00	N,N,100.00,1=10=0,S@1.00,9.00	25.00	N,N,100.00,3=12=0,S@3.00,9.00	33.33	VLOW,LOW,100.00,8=24=0,S@8.00,16.00	0.00	N,N,100.00,0=1=0,S@0.00,1.00	20.00	N,N,100.00,1=5=0,S@1.00,4.00	20.00	N,N,100.00,1=5=0,S@1.00,4.00	40.00	N,N,100.00,2=5=0,S@2.00,3.00	33.33	N,N,100.00,1=3=0,S@1.00,2.00	60.00	N,N,100.00,3=5=0,S@3.00,2.00	29.56	VLOW,LOW,100.00,7=24=0,C1@7.09,16.91	13.02	N,N,100.00,1=8=0,C2@1.04,6.96	62.50	N,N,100.00,5=8=0,S@5.00,3.00	12.50	N,N,100.00,1=8=0,S@1.00,7.00	34.52	LOW,OK,100.00,12=35=0,C1@12.08,22.92	33.33	N,N,100.00,2=6=0,S@2.00,4.00	0.00	N,N,100.00,0=3=0,S@0.00,3.00	66.67	N,N,100.00,2=3=0,S@2.00,1.00	34.25	N,N,100.00,3=9=0,C2@3.08,5.92	50.00	N,N,100.00,3=6=0,S@3.00,3.00	25.00	N,N,100.00,2=8=0,S@2.00,6.00	25.82
AHSA2	HsaALTA0000308-1/3	chr2:61178986-61179171	0	chr2:61178384,61178986+61178981+61178668-61179171	Alt3	14.41	SOK,SOK,100.00,16=111=0,C3@16.00,95.00	12.77	OK,OK,100.00,6=47=0,C3@6.00,41.00	11.11	OK,OK,100.00,5=45=0,C3@5.00,40.00	13.89	LOW,LOW,100.00,5=36=0,C3@5.00,31.00	7.22	OK,OK,100.00,7=97=0,C3@7.00,90.00	10.81	LOW,LOW,100.00,4=37=0,C3@4.00,33.00	3.03	LOW,LOW,100.00,1=33=0,C3@1.00,32.00	7.41	LOW,LOW,100.00,2=27=0,C3@2.00,25.00	11.76	SOK,SOK,100.00,12=102=0,C3@12.00,90.00	8.82	LOW,LOW,100.00,3=34=0,C3@3.00,31.00	12.50	OK,OK,100.00,5=40=0,C3@5.00,35.00	7.84	OK,OK,100.00,4=51=0,C3@4.00,47.00	3.33	LOW,LOW,100.00,1=30=0,C3@1.00,29.00	20.00	N,N,100.00,1=5=0,C3@1.00,4.00	0.00	VLOW,VLOW,100.00,0=16=0,C3@0.00,16.00	0.00	N,N,100.00,0=9=0,C3@0.00,9.00	16.36	OK,OK,100.00,9=55=0,C3@9.00,46.00	30.00	N,N,100.00,3=10=0,C2@3.00,7.00	11.11	N,N,100.00,1=9=0,C3@1.00,8.00	0.00	N,N,100.00,0=6=0,C2@0.00,6.00	23.08	N,N,100.00,3=13=0,C2@3.00,10.00	12.50	N,N,100.00,1=8=0,C2@1.00,7.00	11.11	N,N,100.00,1=9=0,C2@1.00,8.00	7.14	LOW,LOW,100.00,2=28=0,C3@2.00,26.00	0.00	N,N,100.00,0=7=0,C3@0.00,7.00	20.00	N,N,100.00,2=10=0,C3@2.00,8.00	0.00	N,N,100.00,0=11=0,C3@0.00,11.00	19.64	OK,OK,100.00,11=56=0,C3@11.00,45.00	35.29	VLOW,VLOW,100.00,6=17=0,C3@6.00,11.00	30.00	N,N,100.00,3=10=0,C3@3.00,7.00	10.00	N,N,100.00,1=10=0,C3@1.00,9.00	0.00	N,N,100.00,0=9=0,C3@0.00,9.00	0.00	N,N,100.00,0=3=0,C3@0.00,3.00	25.00	N,N,100.00,1=4=0,C3@1.00,3.00	16.31
DAG1	HsaALTA0002329-1/2	chr3:49487254-49487415	0	chr3:49470433,49487254+49487228-49487415	Alt3	61.11	N,N,54.55,3=5=5,C3@3.06,1.94	NA	N,N,0.00,0=0=2,S@0,0	75.86	N,N,100.00,3=4=0,C3@3.03,0.97	0.00	N,N,28.00,0=1=3,C3@0.00,1.00	58.82	N,N,80.95,5=8=2,C3@4.71,3.29	100.00	N,N,50.00,2=2=2,C2@2.00,0.00	63.16	N,N,100.00,2=3=0,S@1.89,1.11	30.00	N,N,100.00,1=3=0,C3@0.90,2.10	79.41	N,N,100.00,9=11=0,C3@8.74,2.26	100.00	N,N,100.00,3=3=0,C3@3.00,0.00	46.15	N,N,100.00,1=2=0,C3@0.92,1.08	81.08	N,N,100.00,5=6=0,C3@4.86,1.14	57.32	LOW,LOW,40.80,15=25=39,C3@14.33,10.67	46.15	N,N,12.15,1=2=15,C3@0.92,1.08	57.83	N,N,53.55,8=13=12,C2@7.52,5.48	74.07	N,N,42.86,6=8=12,C3@5.93,2.07	88.52	N,N,22.85,9=10=21,C2@8.85,1.15	100.00	N,N,40.00,2=2=3,C2@2.00,0.00	100.00	N,N,27.27,3=3=2,S@3.00,0.00	NA	N,N,0.00,0=0=3,S@0,0	NA	N,N,NA,0=0=0,S@0,0	100.00	N,N,17.31,3=3=7,C2@3.00,0.00	46.15	N,N,26.53,1=2=6,C3@0.92,1.08	100.00	N,N,24.26,13=13=42,C3@13.00,0.00	100.00	N,N,16.87,4=4=23,C3@4.00,0.00	100.00	N,N,47.06,8=8=9,C3@8.00,0.00	100.00	N,N,8.57,1=1=10,S@1.00,0.00	96.68	LOW,LOW,42.84,34=35=24,C3@33.84,1.16	90.41	N,N,70.87,11=12=5,C3@10.85,1.15	100.00	N,N,48.33,6=6=6,C3@6.00,0.00	100.00	N,N,100.00,3=3=0,C3@3.00,0.00	100.00	N,N,15.38,2=2=5,C3@2.00,0.00	100.00	N,N,22.64,6=6=4,C3@6.00,0.00	100.00	N,N,60.00,6=6=4,C3@6.00,0.00	39.36
