GENE	EVENT	COORD	LENGTH	FullCO	COMPLEX	GROUP	SCAFFOLD	START	END	STRAND	UPSTRM_EX_BORDER	DOSTRM_EX_BORDER	GENEID
BAX	HsaEX6096027	chr19:48960239-48960336	98	chr19:48956333,48960239-48960336,48960810	S	CR	chr19	48960239	48960336	+	48956333	48960810	ENSG00000087088
ERGIC2	HsaEX1013369	chr12:29372855-29372967	113	chr12:29380772+29381115,29372855-29372967,29371670	S	CR	chr12	29372855	29372967	-	29381115	29371670	ENSG00000087502
DOCK9	HsaEX0020673	chr13:98867064-98867105	42	chr13:98867425,98867064-98867105,98863548+98863566	S	CR	chr13	98867064	98867105	-	98867425	98863548	ENSG00000088387
TESC	HsaEX6069389	chr12:117083969-117084090	122	chr12:117099225+117099253,117083969-117084090,117075340	S	CR	chr12	117083969	117084090	-	117099253	117075340	ENSG00000088992
PDPR	HsaEX1027583	chr16:70145677-70145748	72	chr16:70144533,70145677-70145748+70145797+70145833,70146134	S	CR	chr16	70145677	70145748	+	70144533	70146134	ENSG00000090857
WHRN	HsaEX0019332	chr9:114404287-114404344	58	chr9:114406355,114404287-114404344,114404074+114404077	S	CR	chr9	114404287	114404344	-	114406355	114404074	ENSG00000095397
BTAF1	HsaEX0008597	chr10:91931452-91931520	69	chr10:91924090,91931382+91931452-91931520,91935657	S	CR	chr10	91931452	91931520	+	91924090	91935657	ENSG00000095564
ERMP1	HsaEX0023113	chr9:5791234-5791282	49	chr9:5797817,5791234-5791282,5787593	S	CR	chr9	5791234	5791282	-	5797817	5787593	ENSG00000099219
PES1	HsaEX1027706	chr22:30584971-30585370	400	chr22:30587286,30584971-30585370,30584717	S	CR	chr22	30584971	30585370	-	30587286	30584717	ENSG00000100029
KHNYN	HsaEX1018594	chr14:24434100-24434196	97	chr14:24433032,24434100-24434196,24436068+24436072	S	CR	chr14	24434100	24434196	+	24433032	24436072	ENSG00000100441
TRIP11	HsaEX0067250	chr14:92017148-92017188	41	chr14:92017682,92017148-92017188,92015849+92015861	S	CR	chr14	92017148	92017188	-	92017682	92015849	ENSG00000100815
STK4	HsaEX0062560	chr20:45053086-45053180	95	chr20:45025130,45053086-45053180,45075018	S	CR	chr20	45053086	45053180	+	45025130	45075018	ENSG00000101109
USP14	HsaEX0069596	chr18:162983-163174	192	chr18:158714,162983-163174,163308	S	CR	chr18	162983	163174	+	158714	163308	ENSG00000101557
WDR59	HsaEX0071218	chr16:74922884-74922950	67	chr16:74923926+74923953,74922884-74922950+74922954,74922103	S	CR	chr16	74922884	74922950	-	74923953	74922103	ENSG00000103091
HERC1	HsaEX0029719	chr15:63611626-63611689	64	chr15:63612251,63611626-63611689,63609266	S	CR	chr15	63611626	63611689	-	63612251	63609266	ENSG00000103657
ZFAND1	HsaEX0072581	chr8:81714599-81714659	61	chr8:81714804,81714599-81714659,81714039	S	CR	chr8	81714599	81714659	-	81714804	81714039	ENSG00000104231
POP1	HsaEX0049185	chr8:98151521-98151591	71	chr8:98150639,98151521-98151591,98156050	S	CR	chr8	98151521	98151591	+	98150639	98156050	ENSG00000104356
ERCC2	HsaEX0023001	chr19:45353997-45354092	96	chr19:45354730+45354740,45353997-45354092,45353334	S	CR	chr19	45353997	45354092	-	45354740	45353334	ENSG00000104884
SNX8	HsaEX1038425	chr7:2272276-2272319	44	chr7:2275112,2272188+2272276-2272319,2271971	S	CR	chr7	2272276	2272319	-	2275112	2271971	ENSG00000106266
DNM1	HsaEX1012079	chr9:128234816-128234935	120	chr9:128234107,128234816-128234935,128239445	S	CR	chr9	128234816	128234935	+	128234107	128239445	ENSG00000106976
TRIM16L	HsaEX0067037	chr17:18723770-18723831	62	chr17:18722332,18723770-18723831,18727525+18727622	S	CR	chr17	18723770	18723831	+	18722332	18727622	ENSG00000108448
MED13	HsaEX1023264	chr17:62063812-62063856	45	chr17:62065140,62063812-62063856,62063222+62063301	S	CR	chr17	62063812	62063856	-	62065140	62063222	ENSG00000108510
GALNT7	HsaEX0026952	chr4:173316511-173316560	50	chr4:173314176,173316511-173316560,173317634	S	CR	chr4	173316511	173316560	+	173314176	173317634	ENSG00000109586
UBE4A	HsaEX0068859	chr11:118382015-118382198	184	chr11:118381523,118382015-118382198,118382589	S	CR	chr11	118382015	118382198	+	118381523	118382589	ENSG00000110344
P3H3	HsaEX1026817	chr12:6834825-6834955	131	chr12:6834049,6834825-6834955,6836985	S	CR	chr12	6834825	6834955	+	6834049	6836985	ENSG00000110811
MRPS30	HsaEX1024276	chr5:44810541-44810633	93	chr5:44809563,44810541-44810633+44810665,44811009	S	CR	chr5	44810541	44810633	+	44809563	44811009	ENSG00000112996
LOX	HsaEX6099586	chr5:122070691-122070768	78	chr5:122074013,122070691-122070768,122070589	S	CR	chr5	122070691	122070768	-	122074013	122070589	ENSG00000113083
POLE4	HsaEX6014093	chr2:74959706-74959756	51	chr2:74959425,74959706-74959756,74960105	S	CR	chr2	74959706	74959756	+	74959425	74960105	ENSG00000115350
TMEM9	HsaEX6035938	chr1:201145109-201145335	227	chr1:201146740+201146771,201145109-201145335,201143951	S	CR	chr1	201145109	201145335	-	201146771	201143951	ENSG00000116857
KMT2A	HsaEX1019093	chr11:118496724-118496804	81	chr11:118496367,118496724-118496804,118497936	S	CR	chr11	118496724	118496804	+	118496367	118497936	ENSG00000118058
MREG	HsaEX0040079	chr2:215955555-215955684	130	chr2:215996306,215955555-215955684,215947113	S	CR	chr2	215955555	215955684	-	215996306	215947113	ENSG00000118242
HELLS	HsaEX0029650	chr10:94557179-94557222	44	chr10:94554248,94557179-94557222,94558139	S	CR	chr10	94557179	94557222	+	94554248	94558139	ENSG00000119969
NUP43	HsaEX0044365	chr6:149728379-149728478	100	chr6:149731613,149728379-149728478+149728560,149727198+149727226	S	CR	chr6	149728379	149728478	-	149731613	149727198	ENSG00000120253
ZNF205	HsaEX1044866	chr16:3114300-3114628	329	chr16:3113487,3114300-3114628,3115355+3115362	S	CR	chr16	3114300	3114628	+	3113487	3115362	ENSG00000122386
LPGAT1	HsaEX1022059	chr1:211766667-211766752	86	chr1:211778918,211766667-211766752,211751067	S	CR	chr1	211766667	211766752	-	211778918	211751067	ENSG00000123684
PANK2	HsaEX1026957	chr20:3908672-3908905	234	chr20:3908046+3908135+3908278+3908310+3908407,3908672-3908905,3910577+3910581	S	CR	chr20	3908672	3908905	+	3908046	3910581	ENSG00000125779
SIN3B	HsaEX1036977	chr19:16877050-16877335	286	chr19:16876578,16877050-16877335,16877545	S	CR	chr19	16877050	16877335	+	16876578	16877545	ENSG00000127511
SNX6	HsaEX0060913	chr14:34604135-34604174	40	chr14:34605596,34604135-34604174+34604268,34603471	S	CR	chr14	34604135	34604174	-	34605596	34603471	ENSG00000129515
UBE4B	HsaEX0068869	chr1:10126958-10127067	110	chr1:10126877,10126958-10127067,10129392	S	CR	chr1	10126958	10127067	+	10126877	10129392	ENSG00000130939
PPFIA1	HsaEX1029007	chr11:70271479-70271718	240	chr11:70270914+70271319,70271479-70271718+70271731,70272173	S	CR	chr11	70271479	70271718	+	70270914	70272173	ENSG00000131626
RAF1	HsaEX0051984	chr3:12603478-12603537	60	chr3:12604136,12603478-12603537,12600415	S	CR	chr3	12603478	12603537	-	12604136	12600415	ENSG00000132155
LARS	HsaEX1019446	chr5:146128158-146128193	36	chr5:146128672,146128158-146128193,146126545	S	CR	chr5	146128158	146128193	-	146128672	146126545	ENSG00000133706
SORT1	HsaEX0061027	chr1:109397207-109397340	134	chr1:109397587,109397207-109397340,109369589	S	CR	chr1	109397207	109397340	-	109397587	109369589	ENSG00000134243
DBNL	HsaEX0018571	chr7:44057973-44057992	20	chr7:44057859,44057973-44057992,44058064+44058129	S	CR	chr7	44057973	44057992	+	44057859	44058129	ENSG00000136279
BIN1	HsaEX1005692	chr2:127062884-127062968	85	chr2:127063571,127062884-127062968,127062197	S	CR	chr2	127062884	127062968	-	127063571	127062197	ENSG00000136717
DNAJC13	HsaEX0020284	chr3:132473906-132473976	71	chr3:132473227,132473906-132473976+132474383,132474932	S	CR	chr3	132473906	132473976	+	132473227	132474932	ENSG00000138246
MTMR6	HsaEX0040628	chr13:25272031-25272105	75	chr13:25274071,25272031-25272105,25267941	S	CR	chr13	25272031	25272105	-	25274071	25267941	ENSG00000139505
ESD	HsaEX0023164	chr13:46785649-46785719	71	chr13:46787021,46785649-46785719,46784350	S	CR	chr13	46785649	46785719	-	46787021	46784350	ENSG00000139684
ETFA	HsaEX1045911	chr15:76227713-76227866	154	chr15:76231333,76227713-76227866+76227897+76227918,76225929	S	CR	chr15	76227713	76227866	-	76231333	76225929	ENSG00000140374
MINK1	HsaEX0039302	chr17:4859213-4859328	116	chr17:4833640,4859213-4859328,4878317	S	CR	chr17	4859213	4859328	+	4833640	4878317	ENSG00000141503
NT5C3B	HsaEX0044012	chr17:41835588-41835642	55	chr17:41835859,41835588-41835642+41835682,41835272+41835297	S	CR	chr17	41835588	41835642	-	41835859	41835272	ENSG00000141698
ATP10D	HsaEX0006756	chr4:47587997-47588110	114	chr4:47587206,47587997-47588110,47591042	S	CR	chr4	47587997	47588110	+	47587206	47591042	ENSG00000145246
TRIM7	HsaEX1042005	chr5:181204157-181204452	296	chr5:181204589,181203745+181204022+181204157-181204452,181203640	S	CR	chr5	181204157	181204452	-	181204589	181203640	ENSG00000146054
ATM	HsaEX1005027	chr11:108348952-108349164	213	chr11:108347365,108348952-108349164,108353766	S	CR	chr11	108348952	108349164	+	108347365	108353766	ENSG00000149311
SEC24D	HsaEX1036367	chr4:118727918-118728036	119	chr4:118728561,118727918-118728036,118723655	S	CR	chr4	118727918	118728036	-	118728561	118723655	ENSG00000150961
DST	HsaEX0021044	chr6:56464685-56464756	72	chr6:56466078,56464685-56464756,56463764	S	CR	chr6	56464685	56464756	-	56466078	56463764	ENSG00000151914
PRKCA	HsaEX0050135	chr17:66796448-66796495	48	chr17:66788979,66796448-66796495,66803873	S	CR	chr17	66796448	66796495	+	66788979	66803873	ENSG00000154229
LRRK1	HsaEX0036773	chr15:101016678-101016838	161	chr15:101015402,101016678-101016838,101021053	S	CR	chr15	101016678	101016838	+	101015402	101021053	ENSG00000154237
HEATR3	HsaEX0029505	chr16:50076055-50076089	35	chr16:50075711,50076055-50076089+50076098,50078741	S	CR	chr16	50076055	50076089	+	50075711	50078741	ENSG00000155393
CD109	HsaEX0013745	chr6:73782033-73782111	79	chr6:73781319,73782033-73782111,73782614	S	CR	chr6	73782033	73782111	+	73781319	73782614	ENSG00000156535
VPS8	HsaEX1043646	chr3:184849694-184849800	107	chr3:184849195,184849694-184849800,184849918+184849936	S	CR	chr3	184849694	184849800	+	184849195	184849936	ENSG00000156931
DZIP1L	HsaEX0021383	chr3:138078606-138078665	60	chr3:138080567,138078606-138078665,138077632	S	CR	chr3	138078606	138078665	-	138080567	138077632	ENSG00000158163
SIM2	HsaEX1036969	chr21:36708388-36708542	155	chr21:36699921,36708388-36708542,36709168	S	CR	chr21	36708388	36708542	+	36699921	36709168	ENSG00000159263
ATF3	HsaEX6036611	chr1:212619046-212619266	221	chr1:212618234+212618443,212619046-212619266,212619358	S	CR	chr1	212619046	212619266	+	212618234	212619358	ENSG00000162772
KLHL26	HsaEX0034825	chr19:18659687-18659784	98	chr19:18637137,18659687-18659784,18664261	S	CR	chr19	18659687	18659784	+	18637137	18664261	ENSG00000167487
NCKAP5L	HsaEX0034194	chr12:49816906-49816984	79	chr12:49828322,49816906-49816984,49806041	S	CR	chr12	49816906	49816984	-	49828322	49806041	ENSG00000167566
ZNF598	HsaEX0074017	chr16:2004035-2004120	86	chr16:2009524,2004035-2004120,2003728	S	CR	chr16	2004035	2004120	-	2009524	2003728	ENSG00000167962
KCTD5	HsaEX1018507	chr16:2705135-2705193	59	chr16:2702478,2705135-2705193,2707298	S	CR	chr16	2705135	2705193	+	2702478	2707298	ENSG00000167977
NFRKB	HsaEX0042788	chr11:129884414-129884524	111	chr11:129884745,129884414-129884524,129884134+129884143	S	CR	chr11	129884414	129884524	-	129884745	129884134	ENSG00000170322
ADORA2B	HsaEX1002949	chr17:15969589-15969968	380	chr17:15945583,15969589-15969968,15974679	S	CR	chr17	15969589	15969968	+	15945583	15974679	ENSG00000170425
PPID	HsaEX0049406	chr4:158718671-158718841	171	chr4:158719180,158718671-158718841,158717140+158717200	S	CR	chr4	158718671	158718841	-	158719180	158717140	ENSG00000171497
MAP3K11	HsaEX0037527	chr11:65605593-65605642	50	chr11:65605761,65605206+65605593-65605642,65599768	S	CR	chr11	65605593	65605642	-	65605761	65599768	ENSG00000173327
IQCK	HsaEX0032126	chr16:19850506-19850625	120	chr16:19827137,19850506-19850625,19856487	S	CR	chr16	19850506	19850625	+	19827137	19856487	ENSG00000174628
CSRP2	HsaEX0017609	chr12:76862810-76862959	150	chr12:76863176,76862810-76862959,76860413	S	CR	chr12	76862810	76862959	-	76863176	76860413	ENSG00000175183
CHD9	HsaEX1008679	chr16:53231891-53232024	134	chr16:53231784,53231891-53232024,53235185	S	CR	chr16	53231891	53232024	+	53231784	53235185	ENSG00000177200
MYADM	HsaEX1024648	chr19:53870602-53870832	231	chr19:53869838,53870602-53870832,53873528	S	CR	chr19	53870602	53870832	+	53869838	53873528	ENSG00000179820
PPA1	HsaEX1028960	chr10:70210195-70210419	225	chr10:70213463,70210195-70210419,70209685	S	CR	chr10	70210195	70210419	-	70213463	70209685	ENSG00000180817
CRELD2	HsaEX0017217	chr22:49922297-49922443	147	chr22:49921761,49921871+49922173+49922294+49922297-49922443,49922612	S	CR	chr22	49922297	49922443	+	49921761	49922612	ENSG00000184164
ADSSL1	HsaEX1002975	chr14:104742134-104742286	153	chr14:104742002,104742134-104742286,104743067	S	CR	chr14	104742134	104742286	+	104742002	104743067	ENSG00000185100
BCAP31	HsaEX1005518	chrX:153705076-153705101	26	chrX:153715542,153705076-153705101,153704094	S	CR	chrX	153705076	153705101	-	153715542	153704094	ENSG00000185825
DYNC2H1	HsaEX0021304	chr11:103241527-103241547	21	chr11:103236539,103241527-103241547,103243693	S	CR	chr11	103241527	103241547	+	103236539	103243693	ENSG00000187240
MAN2A2	HsaEX0037393	chr15:90916611-90916660	50	chr15:90916256,90916586+90916611-90916660,90918194+90918235	S	CR	chr15	90916611	90916660	+	90916256	90918235	ENSG00000196547
AP2A1	HsaEX0004919	chr19:49802534-49802599	66	chr19:49802141,49802534-49802599,49802949	S	CR	chr19	49802534	49802599	+	49802141	49802949	ENSG00000196961
UCKL1	HsaEX0069106	chr20:63948225-63948475	251	chr20:63956260,63948225-63948475,63946640+63946643	S	CR	chr20	63948225	63948475	-	63956260	63946640	ENSG00000198276
ASPH	HsaEX0006332	chr8:61682439-61682483	45	chr8:61684039,61682439-61682483,61681036	S	CR	chr8	61682439	61682483	-	61684039	61681036	ENSG00000198363
GNL1	HsaEX0027887	chr6:30554090-30554224	135	chr6:30554575,30554090-30554224,30553557	S	CR	chr6	30554090	30554224	-	30554575	30553557	ENSG00000204590
AKT1S1	HsaEX0003482	chr19:49871001-49871107	107	chr19:49871547+49871551,49871001-49871107,49870060	S	CR	chr19	49871001	49871107	-	49871551	49870060	NA
NAP1L4	HsaEX0041644	chr11:2957512-2957572	61	chr11:2958399,2957512-2957572,2955766	S	CR	chr11	2957512	2957572	-	2958399	2955766	ENSG00000205531
SRGAP2	HsaEX0061708	chr1:206434802-206434901	100	chr1:206430222,206434802-206434901,206436965	S	CR	chr1	206434802	206434901	+	206430222	206436965	ENSG00000266028
ANKIB1	HsaEX0004225	chr7:92313271-92313348	78	chr7:92307656,92313271-92313348,92319330	S	CR	chr7	92313271	92313348	+	92307656	92319330	ENSG00000001629
GGCT	HsaEX6007620	chr7:30497741-30497896	156	chr7:30498803,30497741-30497896,30497235	S	CR	chr7	30497741	30497896	-	30498803	30497235	ENSG00000006625
PNPLA4	HsaEX1028702	chrX:7906374-7906474	101	chrX:7912028,7906374-7906474,7902027+7902141	S	CR	chrX	7906374	7906474	-	7912028	7902027	ENSG00000006757
ST7L	HsaEX0062075	chr1:112618247-112618369	123	chr1:112618909+112618927+112618976,112617891+112618007+112618247-112618369,112616844+112616895	C1	CR	chr1	112618247	112618369	-	112618976	112616844	ENSG00000007341
CYTH3	HsaEX1010935	chr7:6183221-6183368	148	chr7:6187050,6183221-6183368,6177941	S	CR	chr7	6183221	6183368	-	6187050	6177941	ENSG00000008256
SYPL1	HsaEX0063243	chr7:106096293-106096302	10	chr7:106097690+106097696,106096293-106096302,106093137+106093152	S	CR	chr7	106096293	106096302	-	106097696	106093137	ENSG00000008282
UBE3C	HsaEX0068849	chr7:157139756-157140018	263	chr7:157139338,157139756-157140018+157140037,157163810	S	CR	chr7	157139756	157140018	+	157139338	157163810	ENSG00000009335
PIK3C2A	HsaEX1028095	chr11:17098642-17098756	115	chr11:17099860,17098642-17098756,17097264	S	CR	chr11	17098642	17098756	-	17099860	17097264	ENSG00000011405
CALCOCO1	HsaEX1006828	chr12:53726244-53726334	91	chr12:53727404+53727433,53726200+53726244-53726334,53725258+53725263+53725266	S	CR	chr12	53726244	53726334	-	53727433	53725258	ENSG00000012822
MAP4K5	HsaEX1022859	chr14:50461059-50461361	303	chr14:50462665,50461059-50461361,50456594	S	CR	chr14	50461059	50461361	-	50462665	50456594	ENSG00000012983
GPRC5A	HsaEX1016034	chr12:12904931-12905027	97	chr12:12891664,12904931-12905027,12908243	S	CR	chr12	12904931	12905027	+	12891664	12908243	ENSG00000013588
ZFP64	HsaEX0072673	chr20:52174361-52174479	119	chr20:52186832+52186915,52174361-52174479,52166019+52166025	C1	CR	chr20	52174361	52174479	-	52186915	52166019	ENSG00000020256
SAMD4A	HsaEX1035986	chr14:54681935-54682057	123	chr14:54568112,54681935-54682057,54702062	C2	CR	chr14	54681935	54682057	+	54568112	54702062	ENSG00000020577
RNF10	HsaEX1031397	chr12:120574468-120574537	70	chr12:120571291,120574468-120574537,120575631	C1	CR	chr12	120574468	120574537	+	120571291	120575631	ENSG00000022840
RB1CC1	HsaEX1030776	chr8:52651446-52651636	191	chr8:52656008,52651446-52651636,52645846+52645867	S	CR	chr8	52651446	52651636	-	52656008	52645846	ENSG00000023287
RB1CC1	HsaEX0052519	chr8:52685937-52686156	220	chr8:52686853,52685937-52686156,52685520	S	CR	chr8	52685937	52686156	-	52686853	52685520	ENSG00000023287
ERP44	HsaEX0023137	chr9:100054037-100054167	131	chr9:100057820,100054037-100054167,100052532	S	CR	chr9	100054037	100054167	-	100057820	100052532	ENSG00000023318
PRKCH	HsaEX1029460	chr14:61506646-61506848	203	chr14:61485656,61506646-61506848,61529075	S	CR	chr14	61506646	61506848	+	61485656	61529075	ENSG00000027075
TFB1M	HsaEX1040567	chr6:155302136-155302288	153	chr6:155311188+155311332,155302136-155302288,155298569+155298585	C1	CR	chr6	155302136	155302288	-	155311332	155298569	ENSG00000029639
RABEP1	HsaEX0051759	chr17:5356508-5356573	66	chr17:5354490,5356508-5356573,5361208	S	CR	chr17	5356508	5356573	+	5354490	5361208	ENSG00000029725
TSSC1	HsaEX0067705	chr2:3261715-3261827	113	chr2:3338017,3261715-3261827,3257455	C1	CR	chr2	3261715	3261827	-	3338017	3257455	ENSG00000032389
MAP2K3	HsaEX0037477	chr17:21295675-21295769	95	chr17:21284969+21285326,21295675-21295769,21298413	C3	CR	chr17	21295675	21295769	+	21284969	21298413	ENSG00000034152
ZZZ3	HsaEX1045693	chr1:77634574-77634899	326	chr1:77639449,77634574-77634899,77633405	C1	CR	chr1	77634574	77634899	-	77639449	77633405	ENSG00000036549
TRIO	HsaEX0067215	chr5:14283663-14283709	47	chr5:14280436,14283663-14283709,14286871	S	CR	chr5	14283663	14283709	+	14280436	14286871	ENSG00000038382
ZFYVE16	HsaEX1044686	chr5:80457285-80457345	61	chr5:80457092,80457285-80457345,80459414+80459420	S	CR	chr5	80457285	80457345	+	80457092	80459420	ENSG00000039319
CTPS2	HsaEX0017894	chrX:16653206-16653389	184	chrX:16667514,16653206-16653389,16639243	S	CR	chrX	16653206	16653389	-	16667514	16639243	ENSG00000047230
KIAA0556	HsaEX1018637	chr16:27640716-27640804	89	chr16:27631162,27640716-27640804,27648604	C2	CR	chr16	27640716	27640804	+	27631162	27648604	ENSG00000047578
ANO2	HsaEX1003926	chr12:5600305-5600374	70	chr12:5612656,5600305-5600374,5599629	S	CR	chr12	5600305	5600374	-	5612656	5599629	ENSG00000047617
MAP4	HsaEX0037622	chr3:47987383-47987433	51	chr3:47998638,47987383-47987433,47977933	S	CR	chr3	47987383	47987433	-	47998638	47977933	ENSG00000047849
R3HDM1	HsaEX1030312	chr2:135614658-135614772	115	chr2:135605016,135614658-135614772,135621494+135621497	C3	CR	chr2	135614658	135614772	+	135605016	135621497	ENSG00000048991
RAD51	HsaEX6073867	chr15:40701806-40701926	121	chr15:40701180+40701201,40701806-40701926,40706177	C1	CR	chr15	40701806	40701926	+	40701180	40706177	ENSG00000051180
PLEKHA5	HsaEX0048260	chr12:19320021-19320056	36	chr12:19314894,19320021-19320056,19320562	C3	CR	chr12	19320021	19320056	+	19314894	19320562	ENSG00000052126
THRAP3	HsaEX1040733	chr1:36272733-36272894	162	chr1:36259484,36272733-36272894,36282533	C1	CR	chr1	36272733	36272894	+	36259484	36282533	ENSG00000054118
TBC1D22A	HsaEX0063828	chr22:46929500-46929635	136	chr22:46912188,46929500-46929635,46974290	C1	CR	chr22	46929500	46929635	+	46912188	46974290	ENSG00000054611
FAM168A	HsaEX1013893	chr11:73573108-73573165	58	chr11:73597923,73573108-73573165,73468492	S	CR	chr11	73573108	73573165	-	73597923	73468492	ENSG00000054965
MTA3	HsaEX1024406	chr2:42583059-42583142	84	chr2:42579200,42583059-42583142,42609458+42609461	S	CR	chr2	42583059	42583142	+	42579200	42609461	ENSG00000057935
NDC1	HsaEX1025335	chr1:53791767-53791822	56	chr1:53793229,53791688+53791767-53791822,53789196	C1	CR	chr1	53791767	53791822	-	53793229	53789196	ENSG00000058804
GATB	HsaEX1015285	chr4:151677300-151677431	132	chr4:151679813,151677300-151677431,151672896	C1	CR	chr4	151677300	151677431	-	151679813	151672896	ENSG00000059691
WNK1	HsaEX0071552	chr12:906317-906343	27	chr12:904494,906317-906343,907847	C3	CR	chr12	906317	906343	+	904494	907847	ENSG00000060237
