GENE	EVENT	COORD	LENGTH	FullCO	COMPLEX	HeLa_FRT	HeLa_FRT-Q	HeLa_FRT_A	HeLa_FRT_A-Q	HeLa_FRT_B	HeLa_FRT_B-Q	HeLa_FRT_C	HeLa_FRT_C-Q	HeLa_NLSTAF2dIDR	HeLa_NLSTAF2dIDR-Q	HeLa_NLSTAF2dIDR_A	HeLa_NLSTAF2dIDR_A-Q	HeLa_NLSTAF2dIDR_B	HeLa_NLSTAF2dIDR_B-Q	HeLa_NLSTAF2dIDR_C	HeLa_NLSTAF2dIDR_C-Q	HeLa_TAF2	HeLa_TAF2-Q	HeLa_TAF2_A	HeLa_TAF2_A-Q	HeLa_TAF2_B	HeLa_TAF2_B-Q	HeLa_TAF2_C	HeLa_TAF2_C-Q	dPSI
TTC39B	HsaEX0067964	chr9:15214139-15214249	111	chr9:15225917,15214139-15214249,15211397	S	95.15	OK,OK,49=28=2,OK,C1@75.17,3.83	92.41	VLOW,VLOW,12=12=1,OK,C1@23.10,1.90	93.85	LOW,LOW,18=12=1,OK,C1@29.09,1.91	100.00	N,N,19=4=0,B1,S@23.00,0.00	93.20	OK,OK,28=26=2,OK,S@52.19,3.81	90.61	VLOW,VLOW,10=9=1,OK,S@18.12,1.88	83.54	N,N,5=5=1,OK,C1@9.19,1.81	100.00	VLOW,VLOW,13=12=0,OK,S@25.00,0.00	67.17	OK,OK,32=23=3,OK,C2@38.96,19.04	89.62	N,N,9=8=1,OK,C1@16.13,1.87	45.83	VLOW,VLOW,15=6=2,B1,C2@10.54,12.46	100.00	N,N,8=9=0,OK,C1@17.00,0.00	-27.98
TTC39B	HsaEX0067965	chr9:15211266-15211397	132	chr9:15214139,15211266-15211397,15203890	C2	94.20	OK,OK,28=37=2,OK,C3@63.11,3.89	81.82	VLOW,VLOW,11=7=2,OK,C2@16.36,3.64	100.00	LOW,LOW,13=15=0,OK,C3@28.00,0.00	100.00	N,N,4=15=0,B1,C3@19.00,0.00	93.55	OK,OK,26=32=2,OK,C3@56.13,3.87	92.59	VLOW,VLOW,9=16=1,OK,C3@24.07,1.93	86.67	N,N,5=8=1,OK,C3@12.13,1.87	100.00	VLOW,VLOW,12=8=0,OK,C2@20.00,0.00	63.46	OK,OK,24=20=2,OK,C3@29.19,16.81	88.24	N,N,8=7=1,OK,C2@14.12,1.88	39.12	N,VLOW,7=8=1,OK,C3@6.26,9.74	100.00	N,N,9=5=0,OK,C2@14.00,0.00	-30.74
KDM8	HsaEX0032784	chr16:27220393-27220485	93	chr16:27219046+27219110,27220393-27220485,27220566	S	93.94	OK,OK,24=40=2,OK,S@62.00,4.00	100.00	N,N,3=11=0,B1,S@14.00,0.00	78.38	VLOW,VLOW,5=10=2,OK,C1@13.32,3.68	100.00	LOW,LOW,16=19=0,OK,C1@35.00,0.00	81.86	OK,OK,24=31=6,OK,S@49.93,11.07	80.34	VLOW,VLOW,9=16=3,OK,S@22.50,5.50	77.56	N,N,8=6=2,OK,S@12.41,3.59	88.76	N,N,7=9=1,OK,C1@15.09,1.91	77.51	OK,OK,19=23=6,OK,S@37.20,10.80	83.13	N,N,4=6=1,OK,C1@9.14,1.86	80.76	VLOW,VLOW,10=7=2,OK,S@15.34,3.66	71.03	VLOW,VLOW,5=10=3,OK,S@12.79,5.21	-16.43
DPY19L4	HsaEX0020923	chr8:94734630-94734754	125	chr8:94726441,94734630-94734754,94738369	S	73.49	SOK,SOK,106=89=12,OK,C1@152.12,54.88	86.66	OK,OK,30=22=5,OK,C1@49.40,7.60	52.50	OK,SOK,35=31=5,OK,C1@37.27,33.73	96.17	OK,SOK,41=36=2,OK,S@75.97,3.03	61.32	SOK,SOK,142=115=20,OK,C1@169.86,107.14	66.41	SOK,SOK,55=41=13,OK,C1@72.39,36.61	48.42	OK,SOK,39=38=5,OK,S@39.70,42.30	74.13	OK,SOK,48=36=2,OK,S@63.75,22.25	43.15	SOK,SOK,104=83=25,OK,C1@91.48,120.52	54.74	OK,SOK,38=35=6,OK,C1@43.24,35.76	39.47	OK,SOK,30=27=7,OK,S@25.26,38.74	36.38	OK,SOK,36=21=12,OK,C1@25.10,43.90	-30.34
WHAMM	HsaEX1044025	chr15:82817566-82817702	137	chr15:82816838+82816842,82817566-82817702,82817920	S	17.83	OK,SOK,0=2=53,B3,S@9.81,45.19	0.00	VLOW,OK,0=0=14,Bn,S@0.00,14.00	0.00	LOW,OK,0=0=18,Bn,S@0.00,18.00	35.38	OK,OK,0=2=21,B3,S@8.14,14.86	12.26	OK,SOK,0=2=83,B3,S@10.42,74.58	15.65	OK,OK,0=1=31,B3,S@5.01,26.99	0.00	OK,OK,0=0=23,Bn,S@0.00,23.00	16.71	OK,OK,0=1=29,B3,S@5.01,24.99	0.00	OK,OK,0=0=54,Bn,S@0.00,54.00	0.00	OK,OK,0=0=21,Bn,S@0.00,21.00	0.00	LOW,OK,0=0=15,Bn,S@0.00,15.00	0.00	LOW,OK,0=0=18,Bn,S@0.00,18.00	-17.83
ARSE	HsaEX0006077	chrX:2945998-2946134	137	chrX:2953143,2945998-2946134,2943199	C2	100.00	VLOW,VLOW,9=14=0,OK,C2@23.00,0.00	100.00	N,N,0=2=0,Bn,S@2.00,0.00	100.00	N,N,4=6=0,OK,C2@10.00,0.00	100.00	N,N,5=6=0,OK,C2@11.00,0.00	100.00	N,N,9=2=0,B1,C3@11.00,0.00	100.00	N,N,2=0=0,Bn,C3@2.00,0.00	100.00	N,N,3=2=0,OK,C3@5.00,0.00	100.00	N,N,4=0=0,Bn,C3@4.00,0.00	84.00	VLOW,VLOW,12=9=2,OK,C3@19.32,3.68	60.00	N,N,2=4=2,OK,C2@4.80,3.20	100.00	N,N,5=0=0,Bn,C3@5.00,0.00	100.00	N,N,5=5=0,OK,C2@10.00,0.00	-16.00
AASDH	HsaEX0000176	chr4:56382477-56382597	121	chr4:56384070,56382477-56382597,56378415+56378464	C1	86.93	OK,OK,34=20=4,OK,C1@50.42,7.58	91.67	VLOW,VLOW,14=8=1,OK,C1@21.08,1.92	84.42	VLOW,VLOW,13=9=2,OK,C2@20.26,3.74	82.92	N,N,7=3=1,B1,C1@9.12,1.88	86.99	SOK,SOK,78=29=8,B1,C1@100.04,14.96	82.22	VLOW,VLOW,29=8=4,B1,S@33.71,7.29	85.71	LOW,LOW,26=10=3,B1,C1@33.43,5.57	94.44	LOW,LOW,23=11=1,B1,C2@33.05,1.95	69.57	LOW,LOW,41=14=12,B1,C2@46.61,20.39	90.00	N,N,15=3=1,B1,C2@17.10,1.90	52.94	VLOW,VLOW,12=6=8,OK,C2@13.76,12.24	75.82	VLOW,VLOW,14=5=3,B1,C1@16.68,5.32	-17.36
FAM81A	HsaEX0024644	chr15:59439955-59440123	169	chr15:59402358,59439955-59440123,59458550	C3	62.26	VLOW,VLOW,13=7=6,OK,C3@16.19,9.81	66.59	N,N,7=1=2,B2,C3@6.66,3.34	66.42	N,N,5=3=2,OK,C3@6.64,3.36	49.45	N,N,1=3=2,B1,C3@2.97,3.03	76.06	VLOW,VLOW,9=10=3,OK,C3@16.73,5.27	100.00	N,N,3=4=0,OK,C3@7.00,0.00	77.90	N,N,3=4=1,OK,C3@6.23,1.77	55.63	N,N,3=2=2,OK,C3@3.89,3.11	85.15	VLOW,VLOW,15=8=2,OK,C3@21.29,3.71	100.00	N,N,5=1=0,B2,C3@6.00,0.00	81.99	N,N,7=2=1,B1,C3@8.20,1.80	79.70	N,N,3=5=1,OK,C3@7.17,1.83	22.89
SVOPL	HsaEX6010756	chr7:138672019-138672117	99	chr7:138676164,138672019-138672117,138656511	C2	71.05	OK,OK,25=29=11,OK,C3@46.18,18.82	61.90	N,N,7=6=4,OK,C3@10.52,6.48	86.21	LOW,LOW,10=15=2,OK,C3@23.28,3.72	61.54	N,N,8=8=5,OK,C3@12.92,8.08	79.31	OK,OK,26=20=6,OK,C3@41.24,10.76	84.00	VLOW,VLOW,12=9=2,OK,C3@19.32,3.68	64.71	N,N,5=6=3,OK,C3@9.06,4.94	87.50	N,N,9=5=1,OK,C3@13.12,1.88	53.49	VLOW,VLOW,11=12=10,OK,C3@17.65,15.35	33.33	N,N,2=2=4,OK,C3@2.67,5.33	71.43	N,N,5=5=2,OK,C3@8.57,3.43	52.94	N,N,4=5=4,OK,C3@6.88,6.12	-17.56
RAPGEF6	HsaEX0052293	chr5:131592383-131592466	84	chr5:131603271,131592383-131592466,131562047	C1	60.00	LOW,LOW,16=17=11,OK,C1@26.40,17.60	68.42	N,N,7=6=3,OK,S@10.95,5.05	52.94	N,N,5=4=4,OK,C1@6.88,6.12	57.89	N,N,4=7=4,OK,C1@8.68,6.32	78.76	SOK,SOK,44=45=12,OK,S@79.55,21.45	80.77	OK,OK,22=20=5,OK,S@37.96,9.04	77.14	LOW,LOW,16=11=4,OK,S@23.91,7.09	76.92	VLOW,VLOW,6=14=3,B1,S@17.69,5.31	80.33	OK,OK,27=22=6,OK,S@44.18,10.82	71.43	N,N,6=9=3,OK,S@12.86,5.14	92.31	VLOW,VLOW,14=10=1,OK,S@23.08,1.92	71.43	N,N,7=3=2,B1,C1@8.57,3.43	20.33
ISL2	HsaEX6075925	chr15:76337778-76337967	190	chr15:76336941,76337778-76337967,76340276	C3	81.82	LOW,LOW,12=24=4,OK,C2@32.73,7.27	57.14	N,N,5=3=3,OK,C2@6.29,4.71	86.67	N,N,4=9=1,B1,C3@12.13,1.87	100.00	N,N,3=12=0,B1,C2@15.00,0.00	90.91	OK,OK,16=24=2,OK,C2@38.18,3.82	100.00	N,N,8=6=0,OK,C2@14.00,0.00	100.00	N,N,4=10=0,B1,C3@14.00,0.00	75.00	N,N,4=8=2,OK,C2@10.50,3.50	100.00	OK,OK,24=26=0,OK,C2@50.00,0.00	100.00	VLOW,VLOW,9=10=0,OK,C2@19.00,0.00	100.00	N,N,5=7=0,OK,C2@12.00,0.00	100.00	VLOW,VLOW,10=9=0,OK,C2@19.00,0.00	18.18
ISL2	HsaEX0032262	chr15:76338252-76338514	263	chr15:76337967,76338252-76338514,76340276	S	56.52	VLOW,VLOW,18=8=10,B1,C1@20.35,15.65	45.45	N,N,3=2=3,OK,C2@3.64,4.36	71.43	N,N,8=2=2,B1,C1@8.57,3.43	52.38	N,N,7=4=5,OK,S@8.38,7.62	75.00	OK,OK,19=23=7,OK,S@36.75,12.25	81.82	N,N,5=4=1,OK,S@8.18,1.82	90.48	VLOW,VLOW,9=10=1,OK,S@18.10,1.90	58.33	N,N,5=9=5,OK,C1@11.08,7.92	76.27	OK,OK,19=26=7,OK,S@39.66,12.34	81.82	VLOW,VLOW,8=10=2,OK,S@16.36,3.64	78.95	VLOW,VLOW,5=10=2,OK,S@13.42,3.58	66.67	N,N,6=6=3,OK,S@10.00,5.00	19.75
ZFYVE28	HsaEX0072785	chr4:2335705-2335794	90	chr4:2337138+2337407,2335705-2335794,2320271	S	100.00	OK,OK,19=22=0,OK,S@41.00,0.00	100.00	N,N,5=7=0,OK,S@12.00,0.00	100.00	N,N,9=5=0,OK,S@14.00,0.00	100.00	VLOW,VLOW,5=10=0,OK,S@15.00,0.00	91.30	OK,OK,20=22=2,OK,S@40.17,3.83	77.78	N,N,10=4=2,B1,S@12.44,3.56	100.00	N,N,4=5=0,OK,S@9.00,0.00	100.00	VLOW,VLOW,6=13=0,B1,S@19.00,0.00	83.67	OK,OK,24=17=4,OK,S@37.65,7.35	100.00	N,N,10=4=0,B1,S@14.00,0.00	87.50	N,N,5=9=1,OK,C1@13.12,1.88	68.42	N,N,9=4=3,B1,S@10.95,5.05	-16.33
IL6R	HsaEX0031511	chr1:154435969-154436110	142	chr1:154435156,154435969-154436110+154436164,154448125	S	66.67	LOW,LOW,24=12=9,OK,S@30.00,15.00	84.62	N,N,6=5=1,OK,S@10.15,1.85	69.23	N,N,14=4=4,B1,S@15.23,6.77	46.67	N,N,4=3=4,OK,S@5.13,5.87	83.33	OK,OK,35=25=6,OK,C1@55.00,11.00	82.35	LOW,LOW,18=10=3,OK,C1@25.53,5.47	82.61	VLOW,VLOW,8=11=2,OK,C1@17.35,3.65	86.67	N,N,9=4=1,B1,S@12.13,1.87	86.44	OK,OK,27=24=4,OK,S@47.54,7.46	77.78	VLOW,VLOW,9=12=3,OK,S@18.67,5.33	87.50	N,N,9=5=1,OK,S@13.12,1.88	100.00	N,N,9=7=0,OK,S@16.00,0.00	19.77
TPCN2	HsaEX0066649	chr11:69067506-69067605	100	chr11:69063967,69067503+69067506-69067605,69070430	C1	59.90	SOK,SOK,31=59=30,OK,C1@71.88,48.12	63.19	LOW,LOW,13=18=9,OK,C1@25.28,14.72	49.95	VLOW,VLOW,8=20=14,B1,C1@20.98,21.02	68.71	LOW,LOW,10=21=7,B1,C1@26.11,11.89	74.32	SOK,SOK,62=89=26,OK,C1@131.55,45.45	74.65	OK,OK,21=32=9,OK,C1@46.28,15.72	70.88	OK,OK,20=34=11,OK,C1@46.07,18.93	78.57	OK,OK,21=23=6,OK,C1@39.28,10.72	82.26	SOK,SOK,46=56=11,OK,C1@92.95,20.05	88.57	LOW,LOW,15=16=2,OK,C1@29.23,3.77	74.36	LOW,LOW,11=18=5,OK,C1@25.28,8.72	84.00	OK,OK,20=22=4,OK,C1@38.64,7.36	22.36
SCNN1D	HsaEX0056605	chr1:1285571-1285664	94	chr1:1284090,1285571-1285664,1285926	S	8.33	VLOW,VLOW,0=2=11,Bn,S@1.08,11.92	0.00	N,N,0=0=1,Bn,S@0.00,1.00	14.29	N,N,0=2=6,Bn,S@1.14,6.86	0.00	N,N,0=0=4,Bn,S@0.00,4.00	7.41	OK,OK,0=4=25,Bn,S@2.15,26.85	6.67	VLOW,VLOW,0=2=14,Bn,S@1.07,14.93	14.29	N,N,0=1=3,Bn,S@0.57,3.43	5.88	N,N,0=1=8,Bn,S@0.53,8.47	25.00	VLOW,VLOW,1=7=12,B2,S@5.00,15.00	20.00	N,N,1=0=2,Bn,S@0.60,2.40	27.27	N,N,0=3=4,Bn,S@1.91,5.09	25.00	N,N,0=4=6,Bn,S@2.50,7.50	16.67
REL	HsaEX0053013	chr2:60920574-60920642	69	chr2:60920109,60920574-60920642,60921763+60921790	S	71.93	LOW,LOW,10=31=8,B1,S@35.25,13.75	100.00	N,N,1=8=0,B2,S@9.00,0.00	57.14	N,N,2=14=6,B2,S@12.57,9.43	80.00	N,N,7=9=2,OK,S@14.40,3.60	84.62	LOW,LOW,14=41=5,B1,S@50.77,9.23	82.61	VLOW,VLOW,5=14=2,B1,S@17.35,3.65	88.24	N,N,3=12=1,B1,S@14.12,1.88	84.00	VLOW,VLOW,6=15=2,B1,S@19.32,3.68	96.30	LOW,LOW,13=39=1,B1,S@51.04,1.96	100.00	VLOW,VLOW,5=19=0,B1,S@24.00,0.00	100.00	N,N,2=15=0,B2,S@17.00,0.00	84.62	N,N,6=5=1,OK,S@10.15,1.85	24.37
CLHC1	HsaEX0010746	chr2:55205605-55205728	124	chr2:55206270,55205605-55205728,55181744	C2	20.41	OK,OK,6=6=27,OK,C2@7.96,31.04	19.00	VLOW,VLOW,3=2=12,OK,C2@3.23,13.77	20.38	N,N,1=2=7,B1,C2@2.04,7.96	22.46	N,N,2=2=8,OK,C2@2.70,9.30	29.11	OK,OK,14=5=25,B1,C2@12.81,31.19	22.25	VLOW,VLOW,5=1=11,B1,C2@3.78,13.22	21.21	VLOW,VLOW,2=3=11,OK,C3@3.39,12.61	57.99	N,N,7=1=3,B2,C1@6.38,4.62	39.84	LOW,LOW,13=8=18,OK,C2@15.54,23.46	21.53	N,N,3=1=8,B1,C2@2.58,9.42	47.60	N,N,5=3=5,OK,C2@6.19,6.81	50.86	N,N,5=4=5,OK,C2@7.12,6.88	19.43
NOSTRIN	HsaEX0043379	chr2:168831472-168831534	63	chr2:168828501,168831472-168831534,168834227	S	94.44	LOW,LOW,15=19=1,OK,S@33.05,1.95	100.00	N,N,6=2=0,B1,S@8.00,0.00	100.00	N,N,5=7=0,OK,S@12.00,0.00	87.50	N,N,4=10=1,B1,S@13.12,1.88	95.00	OK,OK,20=18=1,OK,S@37.05,1.95	100.00	N,N,5=5=0,OK,S@10.00,0.00	83.33	N,N,8=2=1,B1,S@9.17,1.83	100.00	VLOW,VLOW,7=11=0,OK,S@18.00,0.00	67.44	LOW,LOW,14=15=7,OK,S@24.28,11.72	64.71	N,N,4=7=3,OK,S@9.06,4.94	100.00	N,N,7=6=0,OK,S@13.00,0.00	38.46	N,N,3=2=4,OK,S@3.46,5.54	-27.00
WDFY3	HsaEX0070923	chr4:84932270-84932363	94	chr4:84966209,84932127+84932270-84932363,84897010	C1	90.57	OK,OK,22=16=2,OK,C1@36.23,3.77	100.00	N,N,7=5=0,OK,S@12.00,0.00	83.50	N,N,6=4=1,OK,C1@9.18,1.82	89.06	N,N,9=7=1,OK,C2@15.14,1.86	71.40	LOW,LOW,14=30=9,B1,C2@37.84,15.16	73.30	N,N,7=9=3,OK,C2@13.93,5.07	89.17	N,N,3=13=1,B1,C2@15.16,1.84	54.55	N,N,4=8=5,OK,C2@9.27,7.73	68.07	OK,OK,31=19=12,OK,C2@42.20,19.80	78.15	N,N,9=5=2,OK,C2@12.50,3.50	76.36	VLOW,VLOW,13=6=3,B1,C2@16.80,5.20	55.51	N,N,9=8=7,OK,C2@13.32,10.68	-22.50
WDFY3	HsaEX0070924	chr4:84896911-84897010	100	chr4:84932127+84932270,84896911-84897010,84860622	C2	72.43	VLOW,LOW,13=14=5,OK,C1@23.18,8.82	100.00	N,N,5=4=0,OK,C1@9.00,0.00	81.43	N,N,3=6=1,B1,C1@8.14,1.86	52.29	N,N,5=4=4,OK,C1@6.80,6.20	58.14	OK,OK,23=22=16,OK,C1@35.47,25.53	55.85	N,N,4=9=5,B1,C1@10.05,7.95	54.31	N,N,11=4=6,B1,C1@11.41,9.59	64.08	N,N,8=9=5,OK,C2@14.10,7.90	47.31	OK,OK,11=28=22,B1,C2@28.86,32.14	58.04	N,N,2=9=4,B1,C1@8.71,6.29	47.13	N,N,3=11=8,B1,C2@10.37,11.63	41.33	VLOW,VLOW,6=8=10,OK,C2@9.92,14.08	-25.12
C4orf36	HsaEX0011042	chr4:86933395-86933542	148	chr4:86935988,86933395-86933542,86926326	C2	74.19	OK,OK,22=24=8,OK,C2@40.06,13.94	52.94	N,N,4=5=4,OK,C2@6.88,6.12	69.23	N,N,9=9=4,OK,C2@15.23,6.77	100.00	VLOW,VLOW,9=10=0,OK,C2@19.00,0.00	78.95	OK,OK,22=23=6,OK,C2@40.26,10.74	76.00	VLOW,VLOW,8=11=3,OK,C2@16.72,5.28	71.43	N,N,9=6=3,OK,C2@12.86,5.14	100.00	N,N,5=6=0,OK,C3@11.00,0.00	100.00	LOW,LOW,18=16=0,OK,C2@34.00,0.00	100.00	N,N,4=2=0,OK,C2@6.00,0.00	100.00	N,N,7=7=0,OK,C2@14.00,0.00	100.00	N,N,7=7=0,OK,C2@14.00,0.00	25.81
MELTF	HsaEX0038985	chr3:197024303-197024485	183	chr3:197026660,197024303-197024485,197023031+197023113	S	100.00	OK,OK,52=37=0,OK,S@89.00,0.00	100.00	VLOW,VLOW,14=14=0,OK,S@28.00,0.00	100.00	LOW,LOW,22=10=0,B1,S@32.00,0.00	100.00	LOW,LOW,16=13=0,OK,S@29.00,0.00	96.43	SOK,SOK,72=36=2,OK,S@106.07,3.93	100.00	LOW,LOW,32=11=0,B1,S@43.00,0.00	94.87	LOW,LOW,19=18=1,OK,S@36.05,1.95	93.33	VLOW,VLOW,21=7=1,B1,S@27.07,1.93	84.94	OK,OK,45=23=6,OK,S@62.86,11.14	71.28	VLOW,VLOW,11=9=4,OK,S@17.11,6.89	100.00	LOW,LOW,19=10=0,OK,S@29.00,0.00	82.61	N,N,15=4=2,B1,S@17.35,3.65	-15.06
ANKRD33B	HsaEX0004471	chr5:10618333-10618462	130	chr5:10564833,10618333-10618462,10637958+10638028	C1	63.33	OK,OK,15=23=11,OK,C1@31.03,17.97	84.62	N,N,2=9=1,B1,S@10.15,1.85	62.96	N,N,9=8=5,OK,S@13.85,8.15	50.00	N,N,4=6=5,OK,C1@7.50,7.50	64.71	LOW,LOW,11=33=12,B1,C1@36.24,19.76	65.22	N,N,3=12=4,B1,C1@12.39,6.61	64.71	N,N,4=7=3,OK,C1@9.06,4.94	64.29	N,N,4=14=5,B1,C1@14.79,8.21	90.24	LOW,LOW,12=25=2,B1,C1@35.19,3.81	83.33	N,N,4=6=1,OK,S@9.17,1.83	100.00	N,N,4=8=0,OK,C1@12.00,0.00	88.24	N,N,4=11=1,B1,C1@14.12,1.88	26.91
TERT	HsaEX0064494	chr5:1272185-1272280	96	chr5:1278641,1272185-1272280,1268633	C2	43.59	VLOW,VLOW,11=6=11,OK,C2@12.21,15.79	25.00	N,N,1=1=3,OK,C1@1.25,3.75	53.85	N,N,5=2=3,B1,C1@5.38,4.62	44.44	N,N,5=3=5,OK,C2@5.78,7.22	37.50	VLOW,VLOW,6=6=10,OK,C2@8.25,13.75	36.84	N,N,3=4=6,OK,C2@4.79,8.21	33.33	N,N,1=1=2,OK,C2@1.33,2.67	42.86	N,N,2=1=2,OK,C1@2.14,2.86	25.93	VLOW,VLOW,4=3=10,OK,C1@4.41,12.59	40.00	N,N,1=3=3,B1,C2@2.80,4.20	20.00	N,N,2=0=4,Bn,S@1.20,4.80	14.29	N,N,1=0=3,Bn,S@0.57,3.43	-17.66
RELL2	HsaEX0053027	chr5:141638955-141639021	67	chr5:141638860,141638955-141639021,141639464	S	80.58	OK,OK,17=21=5,OK,S@34.65,8.35	76.47	N,N,3=3=1,OK,S@5.35,1.65	80.32	N,N,7=8=2,OK,S@13.65,3.35	82.36	VLOW,VLOW,7=10=2,OK,S@15.65,3.35	70.07	LOW,LOW,13=29=10,B1,S@36.44,15.56	63.64	N,VLOW,7=9=5,OK,S@13.36,7.64	63.26	N,N,1=8=3,B2,C1@7.59,4.41	82.61	VLOW,VLOW,5=12=2,B1,S@15.70,3.30	62.39	LOW,LOW,19=15=11,OK,S@28.08,16.92	74.47	N,N,7=4=2,OK,S@9.68,3.32	51.52	N,N,5=3=4,OK,C1@6.18,5.82	62.02	N,N,7=8=5,OK,S@12.40,7.60	-18.19
C9orf84	HsaEX0011737	chr9:111758695-111758848	154	chr9:111775791,111758695-111758848,111758195	C1	83.19	VLOW,VLOW,7=12=2,OK,C1@17.47,3.53	100.00	N,N,3=2=0,OK,S@5.00,0.00	100.00	N,N,4=3=0,OK,C1@7.00,0.00	65.19	N,N,0=7=2,Bn,C2@5.87,3.13	78.21	N,N,8=6=2,OK,C1@12.51,3.49	67.32	N,N,2=2=1,OK,C1@3.37,1.63	100.00	N,N,3=1=0,B1,S@4.00,0.00	75.55	N,N,3=3=1,OK,C1@5.29,1.71	50.57	VLOW,VLOW,14=8=11,OK,C1@16.69,16.31	42.10	N,N,3=4=5,OK,C2@5.05,6.95	50.59	N,N,6=4=5,OK,C1@7.59,7.41	71.43	N,N,5=0=1,Bn,S@4.29,1.71	-32.62
ATP7A	HsaEX0007033	chrX:78029250-78029444	195	chrX:78021079,78029250-78029444,78031400	S	96.28	SOK,SOK,47=55=2,OK,S@100.13,3.87	100.00	LOW,LOW,14=18=0,OK,S@32.00,0.00	100.00	LOW,LOW,16=13=0,OK,C1@29.00,0.00	91.25	OK,OK,17=24=2,OK,S@39.24,3.76	88.80	SOK,SOK,48=62=7,OK,S@103.90,13.10	95.89	OK,OK,26=20=1,OK,S@45.07,1.93	88.10	VLOW,VLOW,8=21=2,B1,S@27.31,3.69	81.44	LOW,LOW,14=21=4,OK,S@31.76,7.24	79.68	OK,OK,36=43=10,OK,C1@70.92,18.08	73.12	LOW,LOW,11=16=5,OK,C1@23.40,8.60	66.20	VLOW,VLOW,10=10=5,OK,C1@16.55,8.45	100.00	LOW,LOW,15=17=0,OK,S@32.00,0.00	-16.60
ARHGAP12	HsaEX0005406	chr10:31839305-31839319	15	chr10:31843461,31839305-31839319,31831800	C2	45.46	OK,OK,8=5=36,OK,C3@22.28,26.72	35.61	VLOW,VLOW,1=2=13,B1,C2@5.70,10.30	59.89	N,VLOW,5=1=9,B1,C3@8.98,6.02	40.11	VLOW,VLOW,2=2=14,OK,C3@7.22,10.78	53.17	OK,SOK,11=9=41,OK,C2@32.43,28.57	39.11	LOW,LOW,3=2=18,OK,C3@9.00,14.00	66.34	VLOW,OK,6=5=13,OK,C2@15.92,8.08	48.39	VLOW,VLOW,2=2=10,OK,C2@6.77,7.23	60.59	OK,SOK,13=4=25,B1,C3@25.45,16.55	64.44	VLOW,LOW,6=2=10,B1,C3@11.60,6.40	50.17	N,VLOW,3=1=9,B1,C3@6.52,6.48	65.22	N,VLOW,4=1=6,B1,C3@7.17,3.83	15.13
EML5	HsaEX0022375	chr14:88706259-88706426	168	chr14:88712271,88706259-88706426,88705588	C1	72.41	VLOW,VLOW,14=7=4,OK,S@18.10,6.90	100.00	N,N,4=3=0,OK,S@7.00,0.00	60.00	N,N,4=2=2,OK,S@4.80,3.20	66.67	N,N,6=2=2,B1,C1@6.67,3.33	91.30	VLOW,VLOW,12=9=1,OK,S@20.09,1.91	100.00	N,N,1=7=0,B2,S@8.00,0.00	100.00	N,N,4=0=0,Bn,S@4.00,0.00	81.82	N,N,7=2=1,B1,S@8.18,1.82	90.00	VLOW,VLOW,11=7=1,OK,C1@17.10,1.90	75.00	N,N,3=3=1,OK,S@5.25,1.75	100.00	N,N,4=2=0,OK,S@6.00,0.00	100.00	N,N,4=2=0,OK,C1@6.00,0.00	17.59
DEPDC4	HsaEX0019249	chr12:100263497-100263692	196	chr12:100266920,100263497-100263692+100263893,100262409	S	93.55	LOW,LOW,15=14=1,OK,S@28.07,1.94	100.00	N,N,2=3=0,OK,S@5.00,0.00	81.82	N,N,5=4=1,OK,S@8.18,1.82	100.00	N,N,8=7=0,OK,S@15.00,0.00	80.95	LOW,LOW,17=17=4,OK,S@30.76,7.24	85.71	N,N,6=6=1,OK,S@11.14,1.86	68.42	N,N,6=7=3,OK,C1@10.95,5.05	100.00	N,N,5=4=0,OK,S@9.00,0.00	62.96	VLOW,VLOW,13=11=7,OK,C1@19.52,11.48	71.43	N,N,2=3=1,OK,S@4.29,1.71	80.00	N,N,5=3=1,OK,S@7.20,1.80	52.08	N,N,6=5=5,OK,C1@8.33,7.67	-30.59
ATP9B	HsaEX0007140	chr18:79176813-79176907	95	chr18:79154551+79154555,79176813-79176907+79176948,79193183	S	77.09	VLOW,VLOW,13=14=4,OK,C1@23.90,7.10	100.00	N,N,4=2=0,B1,C1@6.00,0.00	64.46	N,N,4=7=3,OK,C1@9.02,4.98	83.33	N,N,5=5=1,OK,C1@9.17,1.83	89.12	OK,OK,21=28=3,OK,S@46.34,5.66	91.70	VLOW,VLOW,7=15=1,OK,C1@21.09,1.91	69.30	N,N,5=4=2,OK,S@7.62,3.38	100.00	N,N,9=9=0,OK,S@18.00,0.00	94.28	OK,OK,15=20=1,OK,S@33.94,2.06	76.86	N,N,4=3=1,OK,C1@6.15,1.85	100.00	N,N,5=7=0,OK,S@12.00,0.00	100.00	VLOW,VLOW,6=10=0,OK,S@16.00,0.00	17.19
