GENE	EVENT	COORD	LENGTH	FullCO	COMPLEX	GROUP	SCAFFOLD	START	END	STRAND	UPSTRM_EX_BORDER	DOSTRM_EX_BORDER	GENEID
CASKIN1	HsaINT0027977	chr16:2186825-2186977	153	chr16:2186978-2187072=2186707-2186824:-	IR	AS_NC	chr16	2186825	2186977	-	2187072	2186707	ENSG00000167971
CASKIN1	HsaINT0027963	chr16:2184869-2184950	82	chr16:2184951-2185035=2184777-2184868:-	IR	AS_NC	chr16	2184869	2184950	-	2185035	2184777	ENSG00000167971
CHTF18	HsaINT0035320	chr16:794202-795131	930	chr16:794054-794201=795132-795356:+	IR	AS_NC	chr16	794202	795131	+	794054	795356	ENSG00000127586
CCDC78	HsaINT0029965	chr16:724510-724680	171	chr16:724681-724806=724322-724509:-	IR	AS_NC	chr16	724510	724680	-	724806	724322	ENSG00000162004
CCDC78	HsaINT0029956	chr16:723162-723856	695	chr16:723857-723936=723095-723161:-	IR	AS_NC	chr16	723162	723856	-	723936	723095	ENSG00000162004
DNASE1L2	HsaINT0050547	chr16:2236961-2237037	77	chr16:2235816-2236960=2237038-2237126:+	IR	AS_NC	chr16	2236961	2237037	+	2235816	2237126	ENSG00000167968
PSMB10	HsaINT0133372	chr16:67935479-67935581	103	chr16:67935582-67935697=67935420-67935478:-	IR	AS_NC	chr16	67935479	67935581	-	67935697	67935420	NA
NLRC5	HsaINT0113971	chr16:57028156-57028301	146	chr16:57028072-57028155=57028302-57028385:+	IR	AS_NC	chr16	57028156	57028301	+	57028072	57028385	ENSG00000140853
NLRC5	HsaINT0113945	chr16:57055520-57058064	2545	chr16:57055433-57055519=57058065-57058148:+	IR	AS_NC	chr16	57055520	57058064	+	57055433	57058148	ENSG00000140853
PIEZO1	HsaINT0060868	chr16:88732733-88733277	545	chr16:88733278-88733454=88732607-88732732:-	IR	AS_NC	chr16	88732733	88733277	-	88733454	88732607	ENSG00000103335
CES3	HsaINT0034043	chr16:66963936-66964356	421	chr16:66963802-66963935=66964357-66964510:+	IR	AS_NC	chr16	66963936	66964356	+	66963802	66964510	ENSG00000172828
LRRC29	HsaINT0096785	chr16:67207505-67207598	94	chr16:67207599-67207773=67207140-67207504:-	IR	AS_NC	chr16	67207505	67207598	-	67207773	67207140	ENSG00000125122
SNHG19	HsaINT1042544	chr16:2154923-2155142	220	chr16:2155143-2155358=2154797-2154922:-	IR	AS_NC	chr16	2154923	2155142	-	2155358	2154797	ENSG00000260260
ZNF23	HsaINT0186515	chr16:71456122-71456763	642	chr16:71456764-71456828=71456072-71456121:-	IR	AS_NC	chr16	71456122	71456763	-	71456828	71456072	NA
ZNF23	HsaINT0186516	chr16:71454219-71456071	1853	chr16:71456072-71456121=71454042-71454218:-	IR	AS_NC	chr16	71454219	71456071	-	71456121	71454042	NA
EME2	HsaINT1012512	chr16:1775409-1775568	160	chr16:1775315-1775408=1775569-1775684:+	IR	AS_NC	chr16	1775409	1775568	+	1775315	1775684	ENSG00000197774
PDPR	HsaINT1026584	chr16:70114931-70120460	5530	chr16:70114821-70114930=70120461-70120719:+	IR	AS_NC	chr16	70114931	70120460	+	70114821	70120719	ENSG00000090857
TELO2	HsaINT0165680	chr16:1506330-1506951	622	chr16:1506238-1506329=1506952-1507051:+	IR	AS_NC	chr16	1506330	1506951	+	1506238	1507051	ENSG00000100726
CARMIL2	HsaINT0141008	chr16:67648503-67648684	182	chr16:67648398-67648502=67648685-67648754:+	IR	AS_NC	chr16	67648503	67648684	+	67648398	67648754	ENSG00000159753
ELMO3	HsaINT0055653	chr16:67201436-67201519	84	chr16:67201385-67201435=67201520-67201642:+	IR	AS_NC	chr16	67201436	67201519	+	67201385	67201642	ENSG00000102890
CTRL	HsaINT0043017	chr16:67930808-67930919	112	chr16:67930920-67930999=67930726-67930807:-	IR	AS_NC	chr16	67930808	67930919	-	67930999	67930726	ENSG00000141086
HSF4	HsaINT0077793	chr16:67166396-67166557	162	chr16:67166320-67166395=67166558-67166622:+	IR	AS_NC	chr16	67166396	67166557	+	67166320	67166622	ENSG00000102878
HSF4	HsaINT0077788	chr16:67169349-67169630	282	chr16:67169279-67169348=67169631-67169945:+	IR	AS_NC	chr16	67169349	67169630	+	67169279	67169945	ENSG00000102878
TCF25	HsaINT0164933	chr16:89904206-89904937	732	chr16:89904118-89904205=89904938-89905096:+	IR	AS_NC	chr16	89904206	89904937	+	89904118	89905096	ENSG00000141002
BAIAP3	HsaINT0016557	chr16:1346511-1346604	94	chr16:1346442-1346510=1346605-1346684:+	IR	AS_NC	chr16	1346511	1346604	+	1346442	1346684	ENSG00000007516
RBL2	HsaINT0138259	chr16:53470186-53470382	197	chr16:53469916-53470185=53470383-53470663:+	IR	AS_NC	chr16	53470186	53470382	+	53469916	53470663	ENSG00000103479
DOK4	HsaINT0051474	chr16:57473496-57473612	117	chr16:57473613-57473736=57471958-57473495:-	IR	AS_NC	chr16	57473496	57473612	-	57473736	57471958	ENSG00000125170
ZNF500	HsaINT0187425	chr16:4762757-4765564	2808	chr16:4765565-4766076=4762573-4762756:-	IR	AS_NC	chr16	4762757	4765564	-	4766076	4762573	ENSG00000103199
TSC2	HsaINT0173506	chr16:2062601-2062971	371	chr16:2062497-2062600=2062972-2063053:+	IR	AS_NC	chr16	2062601	2062971	+	2062497	2063053	ENSG00000103197
DNASE1	HsaINT0050536	chr16:3657112-3657186	75	chr16:3656999-3657111=3657187-3657341:+	IR	AS_NC	chr16	3657112	3657186	+	3656999	3657341	ENSG00000213918
ADCY7	HsaINT0004690	chr16:50305850-50307049	1200	chr16:50305777-50305849=50307050-50307147:+	IR	AS_NC	chr16	50305850	50307049	+	50305777	50307147	ENSG00000121281
ADCY7	HsaINT0004692	chr16:50308412-50308666	255	chr16:50308327-50308411=50308667-50308792:+	IR	AS_NC	chr16	50308412	50308666	+	50308327	50308792	ENSG00000121281
UNC119	HsaINT0177655	chr17:28547410-28547676	267	chr17:28547677-28547849=28546707-28547409:-	IR	AS_NC	chr17	28547410	28547676	-	28547849	28546707	ENSG00000109103
ITGA3	HsaINT0082431	chr17:50081409-50087743	6335	chr17:50081310-50081408=50087744-50087869:+	IR	AS_NC	chr17	50081409	50087743	+	50081310	50087869	ENSG00000005884
CSNK1D	HsaINT0042358	chr17:82244832-82248874	4043	chr17:82248875-82249014=82242667-82244831:-	IR	AS_NC	chr17	82244832	82248874	-	82249014	82242667	ENSG00000141551
STAT5B	HsaINT0160551	chr17:42217465-42218150	686	chr17:42218151-42218330=42217377-42217464:-	IR	AS_NC	chr17	42217465	42218150	-	42218330	42217377	ENSG00000173757
TEPSIN	HsaINT0021342	chr17:81232022-81233431	1410	chr17:81233432-81233503=81231847-81232021:-	IR	AS_NC	chr17	81232022	81233431	-	81233503	81231847	ENSG00000167302
LLGL2	HsaINT0092309	chr17:75573981-75574212	232	chr17:75573952-75573980=75574213-75574260:+	IR	AS_NC	chr17	75573981	75574212	+	75573952	75574260	ENSG00000073350
MIR22HG	HsaINT1023043	chr17:1714454-1716129	1676	chr17:1716130-1716210=1714371-1714453:-	IR	AS_NC	chr17	1714454	1716129	-	1716210	1714371	ENSG00000186594
TRIM65	HsaINT0172499	chr17:75892851-75896523	3673	chr17:75896524-75897003=75892755-75892850:-	IR	AS_NC	chr17	75892851	75896523	-	75897003	75892755	ENSG00000141569
MKS1	HsaINT0103339	chr17:58211023-58212377	1355	chr17:58212378-58212434=58210980-58211022:-	IR	AS_NC	chr17	58211023	58212377	-	58212434	58210980	ENSG00000011143
MKS1	HsaINT0103328	chr17:58207219-58207893	675	chr17:58207894-58208001=58207085-58207218:-	IR	AS_NC	chr17	58207219	58207893	-	58208001	58207085	ENSG00000011143
CEP95	HsaINT0029639	chr17:64525883-64526070	188	chr17:64525770-64525882=64526071-64526200:+	IR	AS_NC	chr17	64525883	64526070	+	64525770	64526200	ENSG00000258890
ANKRD13B	HsaINT0008434	chr17:29607878-29607985	108	chr17:29607742-29607877=29607986-29608110:+	IR	AS_NC	chr17	29607878	29607985	+	29607742	29608110	ENSG00000198720
ANKRD13B	HsaINT0008436	chr17:29608241-29608850	610	chr17:29608195-29608240=29608851-29608994:+	IR	AS_NC	chr17	29608241	29608850	+	29608195	29608994	ENSG00000198720
ANKRD13B	HsaINT0008429	chr17:29612007-29612115	109	chr17:29611876-29612006=29612116-29612273:+	IR	AS_NC	chr17	29612007	29612115	+	29611876	29612273	ENSG00000198720
ANKRD13B	HsaINT0008433	chr17:29612964-29613353	390	chr17:29612887-29612963=29613354-29614761:+	IR	AS_NC	chr17	29612964	29613353	+	29612887	29614761	ENSG00000198720
ARRB2	HsaINT0012810	chr17:4720473-4720549	77	chr17:4720393-4720472=4720550-4720640:+	IR	AS_NC	chr17	4720473	4720549	+	4720393	4720640	ENSG00000141480
RAI1	HsaINT0136839	chr17:17803850-17809389	5540	chr17:17803756-17803849=17809390-17809439:+	IR	AS_NC	chr17	17803850	17809389	+	17803756	17809439	ENSG00000108557
SLC38A10	HsaINT0152814	chr17:81251613-81252194	582	chr17:81252195-81252683=81251493-81251612:-	IR	AS_NC	chr17	81251613	81252194	-	81252683	81251493	ENSG00000157637
GHDC	HsaINT1014360	chr17:42190271-42190623	353	chr17:42190624-42190757=42190185-42190270:-	IR	AS_NC	chr17	42190271	42190623	-	42190757	42190185	ENSG00000167925
SIRT7	HsaINT0150346	chr17:81914703-81915439	737	chr17:81915440-81915512=81914604-81914702:-	IR	AS_NC	chr17	81914703	81915439	-	81915512	81914604	ENSG00000187531
SIRT7	HsaINT0150348	chr17:81914168-81914293	126	chr17:81914294-81914530=81914087-81914167:-	IR	AS_NC	chr17	81914168	81914293	-	81914530	81914087	ENSG00000187531
GRB7	HsaINT0072167	chr17:39744664-39744885	222	chr17:39744553-39744663=39744886-39744984:+	IR	AS_NC	chr17	39744664	39744885	+	39744553	39744984	ENSG00000141738
CNTNAP1	HsaINT0037570	chr17:42687047-42687719	673	chr17:42686903-42687046=42687720-42687981:+	IR	AS_NC	chr17	42687047	42687719	+	42686903	42687981	ENSG00000108797
CNTNAP1	HsaINT0037557	chr17:42691992-42692498	507	chr17:42691806-42691991=42692499-42692720:+	IR	AS_NC	chr17	42691992	42692498	+	42691806	42692720	ENSG00000108797
ZNF232	HsaINT0186524	chr17:5109869-5111799	1931	chr17:5111800-5112351=5109394-5109868:-	IR	AS_NC	chr17	5109869	5111799	-	5112351	5109394	ENSG00000167840
ZNF232	HsaINT0186525	chr17:5109053-5109393	341	chr17:5109394-5109868=5108926-5109052:-	IR	AS_NC	chr17	5109053	5109393	-	5109868	5108926	ENSG00000167840
SGK494	HsaINT0148993	chr17:28611254-28611392	139	chr17:28611393-28611481=28611143-28611253:-	IR	AS_NC	chr17	28611254	28611392	-	28611481	28611143	ENSG00000167524
SPHK1	HsaINT1042814	chr17:76385655-76385984	330	chr17:76385451-76385654=76385985-76386137:+	IR	AS_NC	chr17	76385655	76385984	+	76385451	76386137	ENSG00000176170
CTC1	HsaINT0021417	chr17:8232476-8232905	430	chr17:8232906-8233032=8232361-8232475:-	IR	AS_NC	chr17	8232476	8232905	-	8233032	8232361	ENSG00000178971
CTC1	HsaINT0021423	chr17:8229969-8230293	325	chr17:8230294-8230468=8229891-8229968:-	IR	AS_NC	chr17	8229969	8230293	-	8230468	8229891	ENSG00000178971
CTC1	HsaINT0021424	chr17:8229447-8229890	444	chr17:8229891-8229968=8229302-8229446:-	IR	AS_NC	chr17	8229447	8229890	-	8229968	8229302	ENSG00000178971
C17orf58	HsaINT1005660	chr17:67993236-67993423	188	chr17:67993424-67993649=67992901-67993235:-	IR	AS_NC	chr17	67993236	67993423	-	67993649	67992901	ENSG00000186665
DLG4	HsaINT1011168	chr17:7218282-7218540	259	chr17:7218541-7218639=7218241-7218281:-	IR	AS_NC	chr17	7218282	7218540	-	7218639	7218241	ENSG00000132535
PGAP3	HsaINT0123528	chr17:39673256-39673513	258	chr17:39673514-39673650=39673051-39673255:-	IR	AS_NC	chr17	39673256	39673513	-	39673650	39673051	ENSG00000161395
ABCC3	HsaINT0001244	chr17:50668920-50669139	220	chr17:50668853-50668919=50669140-50669266:+	IR	AS_NC	chr17	50668920	50669139	+	50668853	50669266	ENSG00000108846
TP53I13	HsaINT0171141	chr17:29568831-29569017	187	chr17:29568644-29568830=29569018-29569086:+	IR	AS_NC	chr17	29568831	29569017	+	29568644	29569086	ENSG00000167543
MYO19	HsaINT0108447	chr17:36510918-36511364	447	chr17:36511365-36511455=36510746-36510917:-	IR	AS_NC	chr17	36510918	36511364	-	36511455	36510746	ENSG00000278259
MYO19	HsaINT0108449	chr17:36507925-36509061	1137	chr17:36509062-36509135=36507843-36507924:-	IR	AS_NC	chr17	36507925	36509061	-	36509135	36507843	ENSG00000278259
MYO19	HsaINT0108455	chr17:36498560-36499074	515	chr17:36499075-36499160=36498266-36498559:-	IR	AS_NC	chr17	36498560	36499074	-	36499160	36498266	ENSG00000278259
RP11-666A8.8	HsaINT1037230	chr17:76545915-76550861	4947	chr17:76550862-76551163=76545668-76545914:-	IR	AS_NC	chr17	76545915	76550861	-	76551163	76545668	NA
MYH3	HsaINT0107748	chr17:10630459-10631610	1152	chr17:10631611-10631736=10630288-10630458:-	IR	AS_NC	chr17	10630459	10631610	-	10631736	10630288	ENSG00000109063
KDM6B	HsaINT0085283	chr17:7840025-7844900	4876	chr17:7839904-7840024=7844901-7845020:+	IR	AS_NC	chr17	7840025	7844900	+	7839904	7845020	ENSG00000132510
AOC2	HsaINT0009842	chr17:42849731-42850081	351	chr17:42849601-42849730=42850082-42850707:+	IR	AS_NC	chr17	42849731	42850081	+	42849601	42850707	ENSG00000131480
FAAP100	HsaINT0021440	chr17:81547679-81549205	1527	chr17:81549206-81549362=81546909-81547678:-	IR	AS_NC	chr17	81547679	81549205	-	81549362	81546909	ENSG00000185504
GGA3	HsaINT0068828	chr17:75241517-75241614	98	chr17:75241615-75241696=75241400-75241516:-	IR	AS_NC	chr17	75241517	75241614	-	75241696	75241400	ENSG00000125447
ELP5	HsaINT0021497	chr17:7258684-7258825	142	chr17:7258588-7258683=7258826-7258926:+	IR	AS_NC	chr17	7258684	7258825	+	7258588	7258926	ENSG00000170291
ELP5	HsaINT0021498	chr17:7258927-7259570	644	chr17:7258826-7258926=7259571-7259940:+	IR	AS_NC	chr17	7258927	7259570	+	7258826	7259940	ENSG00000170291
TRPV1	HsaINT0173300	chr17:3591117-3591186	70	chr17:3591187-3591353=3590964-3591116:-	IR	AS_NC	chr17	3591117	3591186	-	3591353	3590964	ENSG00000196689
TRPV1	HsaINT0173293	chr17:3577764-3580456	2693	chr17:3580457-3580527=3577598-3577763:-	IR	AS_NC	chr17	3577764	3580456	-	3580527	3577598	ENSG00000196689
PLD2	HsaINT0127012	chr17:4819219-4819428	210	chr17:4819084-4819218=4819429-4819582:+	IR	AS_NC	chr17	4819219	4819428	+	4819084	4819582	ENSG00000129219
FBF1	HsaINT0062285	chr17:75937594-75938146	553	chr17:75938147-75938232=75937566-75937593:-	IR	AS_NC	chr17	75937594	75938146	-	75938232	75937566	ENSG00000188878
FBF1	HsaINT0062290	chr17:75914296-75914746	451	chr17:75914747-75914932=75914122-75914295:-	IR	AS_NC	chr17	75914296	75914746	-	75914932	75914122	ENSG00000188878
AATK	HsaINT0000336	chr17:81119581-81119935	355	chr17:81119936-81120083=81119380-81119580:-	IR	AS_NC	chr17	81119581	81119935	-	81120083	81119380	ENSG00000181409
ERN1	HsaINT0057891	chr17:64079735-64080774	1040	chr17:64080775-64080808=64079662-64079734:-	IR	AS_NC	chr17	64079735	64080774	-	64080808	64079662	ENSG00000178607
SGSH	HsaINT0149059	chr17:80213886-80214171	286	chr17:80214172-80214328=80213804-80213885:-	IR	AS_NC	chr17	80213886	80214171	-	80214328	80213804	ENSG00000181523
SGSH	HsaINT0149061	chr17:80211012-80212070	1059	chr17:80212071-80212274=80209264-80211011:-	IR	AS_NC	chr17	80211012	80212070	-	80212274	80209264	ENSG00000181523
STARD3	HsaINT0160350	chr17:39659554-39660210	657	chr17:39659461-39659553=39660211-39660273:+	IR	AS_NC	chr17	39659554	39660210	+	39659461	39660273	ENSG00000131748
RNFT1	HsaINT1029521	chr17:59958445-59960067	1623	chr17:59960068-59960168=59958291-59958444:-	IR	AS_NC	chr17	59958445	59960067	-	59960168	59958291	ENSG00000189050
CAMTA2	HsaINT0027229	chr17:4969338-4969499	162	chr17:4969500-4969520=4969150-4969337:-	IR	AS_NC	chr17	4969338	4969499	-	4969520	4969150	ENSG00000108509
C17orf80	HsaINT0021486	chr17:73232718-73233219	502	chr17:73232637-73232717=73233220-73233325:+	IR	AS_NC	chr17	73232718	73233219	+	73232637	73233325	ENSG00000141219
CTD-2350C19.2	HsaINT1009796	chr17:28405452-28406515	1064	chr17:28405240-28405451=28406516-28406796:+	IR	AS_NC	chr17	28405452	28406515	+	28405240	28406796	ENSG00000265254
DBF4B	HsaINT0045090	chr17:44731016-44732177	1162	chr17:44730965-44731015=44732178-44732265:+	IR	AS_NC	chr17	44731016	44732177	+	44730965	44732265	ENSG00000161692
POLG2	HsaINT0129041	chr17:64483000-64485727	2728	chr17:64485728-64485868=64482919-64482999:-	IR	AS_NC	chr17	64483000	64485727	-	64485868	64482919	ENSG00000256525
POLG2	HsaINT0129042	chr17:64480390-64482918	2529	chr17:64482919-64482999=64480289-64480389:-	IR	AS_NC	chr17	64480390	64482918	-	64482999	64480289	ENSG00000256525
IFT20	HsaINT0079142	chr17:28328734-28329172	439	chr17:28329173-28329276=28328329-28328733:-	IR	AS_NC	chr17	28328734	28329172	-	28329276	28328329	ENSG00000109083
CAMKK1	HsaINT0027106	chr17:3873463-3876222	2760	chr17:3876223-3876422=3873409-3873462:-	IR	AS_NC	chr17	3873463	3876222	-	3876422	3873409	ENSG00000004660
CAMKK1	HsaINT0027110	chr17:3866012-3869486	3475	chr17:3869487-3869615=3865908-3866011:-	IR	AS_NC	chr17	3866012	3869486	-	3869615	3865908	ENSG00000004660
TMUB2	HsaINT0169868	chr17:44189589-44190500	912	chr17:44189022-44189588=44190501-44191698:+	IR	AS_NC	chr17	44189589	44190500	+	44189022	44191698	ENSG00000168591
CDK3	HsaINT0032548	chr17:76001542-76001873	332	chr17:76001338-76001541=76001874-76001951:+	IR	AS_NC	chr17	76001542	76001873	+	76001338	76001951	NA
MINK1	HsaINT0103060	chr17:4896814-4897203	390	chr17:4896674-4896813=4897204-4898053:+	IR	AS_NC	chr17	4896814	4897203	+	4896674	4898053	ENSG00000141503
ENDOV	HsaINT0064589	chr17:80415251-80415649	399	chr17:80415167-80415250=80415650-80415821:+	IR	AS_NC	chr17	80415251	80415649	+	80415167	80415821	ENSG00000173818
PRPSAP1	HsaINT0132772	chr17:76313017-76313820	804	chr17:76313821-76313891=76312870-76313016:-	IR	AS_NC	chr17	76313017	76313820	-	76313891	76312870	ENSG00000161542
EME1	HsaINT1012510	chr17:50378896-50379106	211	chr17:50378774-50378895=50379107-50379224:+	IR	AS_NC	chr17	50378896	50379106	+	50378774	50379224	ENSG00000154920
AFMID	HsaINT0005273	chr17:78204901-78205092	192	chr17:78204828-78204900=78205093-78205190:+	IR	AS_NC	chr17	78204901	78205092	+	78204828	78205190	ENSG00000183077
AFMID	HsaINT0005274	chr17:78205191-78205439	249	chr17:78205093-78205190=78205440-78205518:+	IR	AS_NC	chr17	78205191	78205439	+	78205093	78205518	ENSG00000183077
OSBPL7	HsaINT0118702	chr17:47815353-47816106	754	chr17:47816107-47816202=47815215-47815352:-	IR	AS_NC	chr17	47815353	47816106	-	47816202	47815215	ENSG00000006025
OSBPL7	HsaINT0118707	chr17:47810673-47810771	99	chr17:47810772-47810835=47810594-47810672:-	IR	AS_NC	chr17	47810673	47810771	-	47810835	47810594	ENSG00000006025
CCDC43	HsaINT0029620	chr17:44679044-44680584	1541	chr17:44680585-44680643=44677458-44679043:-	IR	AS_NC	chr17	44679044	44680584	-	44680643	44677458	ENSG00000180329
HEXDC	HsaINT0075805	chr17:82441890-82442176	287	chr17:82441800-82441889=82442177-82442645:+	IR	AS_NC	chr17	82441890	82442176	+	82441800	82442645	ENSG00000169660
C1QTNF1-AS1	HsaINT1005712	chr17:79020237-79027375	7139	chr17:79027376-79027601=79020006-79020236:-	IR	AS_NC	chr17	79020237	79027375	-	79027601	79020006	ENSG00000265096
CEP131	HsaINT0016050	chr17:81198972-81199380	409	chr17:81199381-81199549=81198877-81198971:-	IR	AS_NC	chr17	81198972	81199380	-	81199549	81198877	ENSG00000141577
NAT9	HsaINT0110132	chr17:74772055-74772217	163	chr17:74772218-74772277=74771960-74772054:-	IR	AS_NC	chr17	74772055	74772217	-	74772277	74771960	ENSG00000109065
SLC16A5	HsaINT0151012	chr17:75098182-75100006	1825	chr17:75098038-75098181=75100007-75100816:+	IR	AS_NC	chr17	75098182	75100006	+	75098038	75100816	ENSG00000170190
QRICH2	HsaINT0135776	chr17:76290078-76291014	937	chr17:76291015-76294021=76289992-76290077:-	IR	AS_NC	chr17	76290078	76291014	-	76294021	76289992	ENSG00000129646
MTMR4	HsaINT0106275	chr17:58504489-58504778	290	chr17:58504779-58504974=58504303-58504488:-	IR	AS_NC	chr17	58504489	58504778	-	58504974	58504303	ENSG00000108389
WNK4	HsaINT0183156	chr17:42796579-42796685	107	chr17:42796481-42796578=42796686-42796936:+	IR	AS_NC	chr17	42796579	42796685	+	42796481	42796936	ENSG00000126562
C17orf62	HsaINT0021378	chr17:82446697-82449169	2473	chr17:82449170-82449292=82446623-82446696:-	IR	AS_NC	chr17	82446697	82449169	-	82449292	82446623	ENSG00000178927
RP11-159D12.5	HsaINT1031127	chr17:57989270-57989648	379	chr17:57989649-57989796=57989038-57989269:-	IR	AS_NC	chr17	57989270	57989648	-	57989796	57989038	NA
NEURL4	HsaINT1024785	chr17:7323124-7323484	361	chr17:7323485-7323563=7322948-7323123:-	IR	AS_NC	chr17	7323124	7323484	-	7323563	7322948	ENSG00000215041
NEURL4	HsaINT0112824	chr17:7318173-7318268	96	chr17:7318269-7318356=7318065-7318172:-	IR	AS_NC	chr17	7318173	7318268	-	7318356	7318065	ENSG00000215041
NEURL4	HsaINT0112826	chr17:7317574-7317787	214	chr17:7317788-7317932=7317461-7317573:-	IR	AS_NC	chr17	7317574	7317787	-	7317932	7317461	ENSG00000215041
UNK	HsaINT0178017	chr17:75815254-75816769	1516	chr17:75815169-75815253=75816770-75816912:+	IR	AS_NC	chr17	75815254	75816769	+	75815169	75816912	ENSG00000132478
PER1	HsaINT0123040	chr17:8142836-8143265	430	chr17:8143266-8143876=8142649-8142835:-	IR	AS_NC	chr17	8142836	8143265	-	8143876	8142649	ENSG00000179094
RECQL5	HsaINT0139138	chr17:75630278-75630618	341	chr17:75630619-75630692=75630184-75630277:-	IR	AS_NC	chr17	75630278	75630618	-	75630692	75630184	ENSG00000108469
CXXC1	HsaINT0043719	chr18:50283007-50283264	258	chr18:50283265-50283361=50282854-50283006:-	IR	AS_NC	chr18	50283007	50283264	-	50283361	50282854	ENSG00000154832
THOC1	HsaINT0166758	chr18:225140-225336	197	chr18:225337-225403=225089-225139:-	IR	AS_NC	chr18	225140	225336	-	225403	225089	ENSG00000079134
DLGAP1-AS2	HsaINT1011175	chr18:3604216-3606553	2338	chr18:3603738-3604215=3606554-3608336:+	IR	AS_NC	chr18	3604216	3606553	+	3603738	3608336	ENSG00000262001
PRELID3A	HsaINT0154625	chr18:12429434-12431149	1716	chr18:12429350-12429433=12431150-12432235:+	IR	AS_NC	chr18	12429434	12431149	+	12429350	12432235	ENSG00000141391
