EXPERIMENT	GENE	EVENT	COORD	LENGTH	FullCO	COMPLEX	AS_TYPE	Sample	PSI	dPSI_SRRM2_HeLa	Quality_Score_Value	DIRECTION
HeLa-SRRM2-KD	TTC23	HsaEX0067855	chr15:99241365-99241559	195	chr15:99245389,99241365-99241559,99235080	C3	Exon	HeLa_CNTRL	41.22	53.34	VLOW	UP
HeLa-SRRM2-KD	TTC23	HsaEX0067855	chr15:99241365-99241559	195	chr15:99245389,99241365-99241559,99235080	C3	Exon	HeLa_CNTRL_A	29.19	53.34	N	UP
HeLa-SRRM2-KD	TTC23	HsaEX0067855	chr15:99241365-99241559	195	chr15:99245389,99241365-99241559,99235080	C3	Exon	HeLa_CNTRL_B	27.97	53.34	N	UP
HeLa-SRRM2-KD	TTC23	HsaEX0067855	chr15:99241365-99241559	195	chr15:99245389,99241365-99241559,99235080	C3	Exon	HeLa_CNTRL_C	100	53.34	N	UP
HeLa-SRRM2-KD	TTC23	HsaEX0067855	chr15:99241365-99241559	195	chr15:99245389,99241365-99241559,99235080	C3	Exon	HeLa_SRRM2	94.56	53.34	OK	UP
HeLa-SRRM2-KD	TTC23	HsaEX0067855	chr15:99241365-99241559	195	chr15:99245389,99241365-99241559,99235080	C3	Exon	HeLa_SRRM2_A	100	53.34	N	UP
HeLa-SRRM2-KD	TTC23	HsaEX0067855	chr15:99241365-99241559	195	chr15:99245389,99241365-99241559,99235080	C3	Exon	HeLa_SRRM2_B	88.24	53.34	VLOW	UP
HeLa-SRRM2-KD	TTC23	HsaEX0067855	chr15:99241365-99241559	195	chr15:99245389,99241365-99241559,99235080	C3	Exon	HeLa_SRRM2_C	100	53.34	VLOW	UP
HeLa-SRRM2-KD	SIK3	HsaEX6004823	chr11:116873903-116874056	154	chr11:116875158,116873903-116874056,116873636	ANN	Exon	HeLa_CNTRL	49.11	50.89	N	UP
HeLa-SRRM2-KD	SIK3	HsaEX6004823	chr11:116873903-116874056	154	chr11:116875158,116873903-116874056,116873636	ANN	Exon	HeLa_CNTRL_A	100	50.89	N	UP
HeLa-SRRM2-KD	SIK3	HsaEX6004823	chr11:116873903-116874056	154	chr11:116875158,116873903-116874056,116873636	ANN	Exon	HeLa_CNTRL_B	30.27	50.89	N	UP
HeLa-SRRM2-KD	SIK3	HsaEX6004823	chr11:116873903-116874056	154	chr11:116875158,116873903-116874056,116873636	ANN	Exon	HeLa_CNTRL_C	100	50.89	N	UP
HeLa-SRRM2-KD	SIK3	HsaEX6004823	chr11:116873903-116874056	154	chr11:116875158,116873903-116874056,116873636	ANN	Exon	HeLa_SRRM2	100	50.89	VLOW	UP
HeLa-SRRM2-KD	SIK3	HsaEX6004823	chr11:116873903-116874056	154	chr11:116875158,116873903-116874056,116873636	ANN	Exon	HeLa_SRRM2_A	100	50.89	N	UP
HeLa-SRRM2-KD	SIK3	HsaEX6004823	chr11:116873903-116874056	154	chr11:116875158,116873903-116874056,116873636	ANN	Exon	HeLa_SRRM2_B	100	50.89	N	UP
HeLa-SRRM2-KD	SIK3	HsaEX6004823	chr11:116873903-116874056	154	chr11:116875158,116873903-116874056,116873636	ANN	Exon	HeLa_SRRM2_C	100	50.89	N	UP
HeLa-SRRM2-KD	ZNF283	HsaEX0073355	chr19:43833505-43833626	122	chr19:43830217,43833505-43833626+43833828+43833934,43835505	C2	Exon	HeLa_CNTRL	11.15	43.97	OK	UP
HeLa-SRRM2-KD	ZNF283	HsaEX0073355	chr19:43833505-43833626	122	chr19:43830217,43833505-43833626+43833828+43833934,43835505	C2	Exon	HeLa_CNTRL_A	8.42	43.97	VLOW	UP
HeLa-SRRM2-KD	ZNF283	HsaEX0073355	chr19:43833505-43833626	122	chr19:43830217,43833505-43833626+43833828+43833934,43835505	C2	Exon	HeLa_CNTRL_B	0	43.97	N	UP
HeLa-SRRM2-KD	ZNF283	HsaEX0073355	chr19:43833505-43833626	122	chr19:43830217,43833505-43833626+43833828+43833934,43835505	C2	Exon	HeLa_CNTRL_C	20.81	43.97	N	UP
HeLa-SRRM2-KD	ZNF283	HsaEX0073355	chr19:43833505-43833626	122	chr19:43830217,43833505-43833626+43833828+43833934,43835505	C2	Exon	HeLa_SRRM2	55.12	43.97	LOW	UP
HeLa-SRRM2-KD	ZNF283	HsaEX0073355	chr19:43833505-43833626	122	chr19:43830217,43833505-43833626+43833828+43833934,43835505	C2	Exon	HeLa_SRRM2_A	11.62	43.97	N	UP
HeLa-SRRM2-KD	ZNF283	HsaEX0073355	chr19:43833505-43833626	122	chr19:43830217,43833505-43833626+43833828+43833934,43835505	C2	Exon	HeLa_SRRM2_B	81.4	43.97	N	UP
HeLa-SRRM2-KD	ZNF283	HsaEX0073355	chr19:43833505-43833626	122	chr19:43830217,43833505-43833626+43833828+43833934,43835505	C2	Exon	HeLa_SRRM2_C	0	43.97	N	UP
HeLa-SRRM2-KD	TEAD1	HsaEX0064361	chr11:12878889-12878900	12	chr11:12864900,12878889-12878900,12879695+12879708	C1	Exon	HeLa_CNTRL	10.43	40.42	OK	UP
HeLa-SRRM2-KD	TEAD1	HsaEX0064361	chr11:12878889-12878900	12	chr11:12864900,12878889-12878900,12879695+12879708	C1	Exon	HeLa_CNTRL_A	0	40.42	VLOW	UP
HeLa-SRRM2-KD	TEAD1	HsaEX0064361	chr11:12878889-12878900	12	chr11:12864900,12878889-12878900,12879695+12879708	C1	Exon	HeLa_CNTRL_B	36.84	40.42	N	UP
HeLa-SRRM2-KD	TEAD1	HsaEX0064361	chr11:12878889-12878900	12	chr11:12864900,12878889-12878900,12879695+12879708	C1	Exon	HeLa_CNTRL_C	0	40.42	VLOW	UP
HeLa-SRRM2-KD	TEAD1	HsaEX0064361	chr11:12878889-12878900	12	chr11:12864900,12878889-12878900,12879695+12879708	C1	Exon	HeLa_SRRM2	50.85	40.42	OK	UP
HeLa-SRRM2-KD	TEAD1	HsaEX0064361	chr11:12878889-12878900	12	chr11:12864900,12878889-12878900,12879695+12879708	C1	Exon	HeLa_SRRM2_A	41.1	40.42	VLOW	UP
HeLa-SRRM2-KD	TEAD1	HsaEX0064361	chr11:12878889-12878900	12	chr11:12864900,12878889-12878900,12879695+12879708	C1	Exon	HeLa_SRRM2_B	0	40.42	N	UP
HeLa-SRRM2-KD	TEAD1	HsaEX0064361	chr11:12878889-12878900	12	chr11:12864900,12878889-12878900,12879695+12879708	C1	Exon	HeLa_SRRM2_C	63.64	40.42	VLOW	UP
HeLa-SRRM2-KD	FBXW8	HsaEX0025387	chr12:117010323-117010427	105	chr12:116988812+116988869,117010323-117010427+117010450,117024147+117024205	S	Exon	HeLa_CNTRL	60	40	VLOW	UP
HeLa-SRRM2-KD	FBXW8	HsaEX0025387	chr12:117010323-117010427	105	chr12:116988812+116988869,117010323-117010427+117010450,117024147+117024205	S	Exon	HeLa_CNTRL_A	100	40	N	UP
HeLa-SRRM2-KD	FBXW8	HsaEX0025387	chr12:117010323-117010427	105	chr12:116988812+116988869,117010323-117010427+117010450,117024147+117024205	S	Exon	HeLa_CNTRL_B	55.56	40	N	UP
HeLa-SRRM2-KD	FBXW8	HsaEX0025387	chr12:117010323-117010427	105	chr12:116988812+116988869,117010323-117010427+117010450,117024147+117024205	S	Exon	HeLa_CNTRL_C	50	40	N	UP
HeLa-SRRM2-KD	FBXW8	HsaEX0025387	chr12:117010323-117010427	105	chr12:116988812+116988869,117010323-117010427+117010450,117024147+117024205	S	Exon	HeLa_SRRM2	100	40	VLOW	UP
HeLa-SRRM2-KD	FBXW8	HsaEX0025387	chr12:117010323-117010427	105	chr12:116988812+116988869,117010323-117010427+117010450,117024147+117024205	S	Exon	HeLa_SRRM2_A	100	40	N	UP
HeLa-SRRM2-KD	FBXW8	HsaEX0025387	chr12:117010323-117010427	105	chr12:116988812+116988869,117010323-117010427+117010450,117024147+117024205	S	Exon	HeLa_SRRM2_B	100	40	N	UP
HeLa-SRRM2-KD	FBXW8	HsaEX0025387	chr12:117010323-117010427	105	chr12:116988812+116988869,117010323-117010427+117010450,117024147+117024205	S	Exon	HeLa_SRRM2_C	100	40	N	UP
HeLa-SRRM2-KD	FAM193B	HsaEX0024339	chr5:177538905-177539147	243	chr5:177554249,177538905-177539147,177525205	C3	Exon	HeLa_CNTRL	45.95	38.05	VLOW	UP
HeLa-SRRM2-KD	FAM193B	HsaEX0024339	chr5:177538905-177539147	243	chr5:177554249,177538905-177539147,177525205	C3	Exon	HeLa_CNTRL_A	33.33	38.05	N	UP
HeLa-SRRM2-KD	FAM193B	HsaEX0024339	chr5:177538905-177539147	243	chr5:177554249,177538905-177539147,177525205	C3	Exon	HeLa_CNTRL_B	46.67	38.05	N	UP
HeLa-SRRM2-KD	FAM193B	HsaEX0024339	chr5:177538905-177539147	243	chr5:177554249,177538905-177539147,177525205	C3	Exon	HeLa_CNTRL_C	50	38.05	N	UP
HeLa-SRRM2-KD	FAM193B	HsaEX0024339	chr5:177538905-177539147	243	chr5:177554249,177538905-177539147,177525205	C3	Exon	HeLa_SRRM2	84	38.05	VLOW	UP
HeLa-SRRM2-KD	FAM193B	HsaEX0024339	chr5:177538905-177539147	243	chr5:177554249,177538905-177539147,177525205	C3	Exon	HeLa_SRRM2_A	66.67	38.05	N	UP
HeLa-SRRM2-KD	FAM193B	HsaEX0024339	chr5:177538905-177539147	243	chr5:177554249,177538905-177539147,177525205	C3	Exon	HeLa_SRRM2_B	100	38.05	N	UP
HeLa-SRRM2-KD	FAM193B	HsaEX0024339	chr5:177538905-177539147	243	chr5:177554249,177538905-177539147,177525205	C3	Exon	HeLa_SRRM2_C	81.82	38.05	N	UP
HeLa-SRRM2-KD	ST5	HsaEX0062007	chr11:8710845-8710910	66	chr11:8711122+8711126,8710845-8710910+8710914+8710957,8707854	S	Exon	HeLa_CNTRL	55.12	36.18	VLOW	UP
HeLa-SRRM2-KD	ST5	HsaEX0062007	chr11:8710845-8710910	66	chr11:8711122+8711126,8710845-8710910+8710914+8710957,8707854	S	Exon	HeLa_CNTRL_A	37.62	36.18	N	UP
HeLa-SRRM2-KD	ST5	HsaEX0062007	chr11:8710845-8710910	66	chr11:8711122+8711126,8710845-8710910+8710914+8710957,8707854	S	Exon	HeLa_CNTRL_B	100	36.18	N	UP
HeLa-SRRM2-KD	ST5	HsaEX0062007	chr11:8710845-8710910	66	chr11:8711122+8711126,8710845-8710910+8710914+8710957,8707854	S	Exon	HeLa_CNTRL_C	69	36.18	N	UP
HeLa-SRRM2-KD	ST5	HsaEX0062007	chr11:8710845-8710910	66	chr11:8711122+8711126,8710845-8710910+8710914+8710957,8707854	S	Exon	HeLa_SRRM2	91.3	36.18	VLOW	UP
HeLa-SRRM2-KD	ST5	HsaEX0062007	chr11:8710845-8710910	66	chr11:8711122+8711126,8710845-8710910+8710914+8710957,8707854	S	Exon	HeLa_SRRM2_A	100	36.18	N	UP
HeLa-SRRM2-KD	ST5	HsaEX0062007	chr11:8710845-8710910	66	chr11:8711122+8711126,8710845-8710910+8710914+8710957,8707854	S	Exon	HeLa_SRRM2_B	75	36.18	N	UP
HeLa-SRRM2-KD	ST5	HsaEX0062007	chr11:8710845-8710910	66	chr11:8711122+8711126,8710845-8710910+8710914+8710957,8707854	S	Exon	HeLa_SRRM2_C	100	36.18	N	UP
HeLa-SRRM2-KD	CFAP44	HsaEX0071181	chr3:113331709-113331778	70	chr3:113333406,113331709-113331778+113331782,113330621+113330668	C2	Exon	HeLa_CNTRL	48.94	35.85000000000001	LOW	UP
HeLa-SRRM2-KD	CFAP44	HsaEX0071181	chr3:113331709-113331778	70	chr3:113333406,113331709-113331778+113331782,113330621+113330668	C2	Exon	HeLa_CNTRL_A	41.67	35.85000000000001	N	UP
HeLa-SRRM2-KD	CFAP44	HsaEX0071181	chr3:113331709-113331778	70	chr3:113333406,113331709-113331778+113331782,113330621+113330668	C2	Exon	HeLa_CNTRL_B	33.73	35.85000000000001	VLOW	UP
HeLa-SRRM2-KD	CFAP44	HsaEX0071181	chr3:113331709-113331778	70	chr3:113333406,113331709-113331778+113331782,113330621+113330668	C2	Exon	HeLa_CNTRL_C	80.24	35.85000000000001	VLOW	UP
HeLa-SRRM2-KD	CFAP44	HsaEX0071181	chr3:113331709-113331778	70	chr3:113333406,113331709-113331778+113331782,113330621+113330668	C2	Exon	HeLa_SRRM2	84.79	35.85000000000001	OK	UP
HeLa-SRRM2-KD	CFAP44	HsaEX0071181	chr3:113331709-113331778	70	chr3:113333406,113331709-113331778+113331782,113330621+113330668	C2	Exon	HeLa_SRRM2_A	69.65	35.85000000000001	N	UP
HeLa-SRRM2-KD	CFAP44	HsaEX0071181	chr3:113331709-113331778	70	chr3:113333406,113331709-113331778+113331782,113330621+113330668	C2	Exon	HeLa_SRRM2_B	90.58	35.85000000000001	VLOW	UP
HeLa-SRRM2-KD	CFAP44	HsaEX0071181	chr3:113331709-113331778	70	chr3:113333406,113331709-113331778+113331782,113330621+113330668	C2	Exon	HeLa_SRRM2_C	89	35.85000000000001	N	UP
HeLa-SRRM2-KD	SLC27A4	HsaEX0059222	chr9:128350312-128350381	70	chr9:128348703,128350312-128350381,128352638	C3	Exon	HeLa_CNTRL	51.83	35.67	VLOW	UP
HeLa-SRRM2-KD	SLC27A4	HsaEX0059222	chr9:128350312-128350381	70	chr9:128348703,128350312-128350381,128352638	C3	Exon	HeLa_CNTRL_A	33.98	35.67	N	UP
HeLa-SRRM2-KD	SLC27A4	HsaEX0059222	chr9:128350312-128350381	70	chr9:128348703,128350312-128350381,128352638	C3	Exon	HeLa_CNTRL_B	55.56	35.67	N	UP
HeLa-SRRM2-KD	SLC27A4	HsaEX0059222	chr9:128350312-128350381	70	chr9:128348703,128350312-128350381,128352638	C3	Exon	HeLa_CNTRL_C	80	35.67	N	UP
HeLa-SRRM2-KD	SLC27A4	HsaEX0059222	chr9:128350312-128350381	70	chr9:128348703,128350312-128350381,128352638	C3	Exon	HeLa_SRRM2	87.5	35.67	VLOW	UP
HeLa-SRRM2-KD	SLC27A4	HsaEX0059222	chr9:128350312-128350381	70	chr9:128348703,128350312-128350381,128352638	C3	Exon	HeLa_SRRM2_A	81.82	35.67	N	UP
HeLa-SRRM2-KD	SLC27A4	HsaEX0059222	chr9:128350312-128350381	70	chr9:128348703,128350312-128350381,128352638	C3	Exon	HeLa_SRRM2_B	100	35.67	N	UP
HeLa-SRRM2-KD	SLC27A4	HsaEX0059222	chr9:128350312-128350381	70	chr9:128348703,128350312-128350381,128352638	C3	Exon	HeLa_SRRM2_C	89.47	35.67	VLOW	UP
HeLa-SRRM2-KD	ELMOD3	HsaEX0022179	chr2:85387098-85387225	128	chr2:85377474,85387098-85387225,85389751	S	Exon	HeLa_CNTRL	17.39	34.99	LOW	UP
HeLa-SRRM2-KD	ELMOD3	HsaEX0022179	chr2:85387098-85387225	128	chr2:85377474,85387098-85387225,85389751	S	Exon	HeLa_CNTRL_A	23.08	34.99	N	UP
HeLa-SRRM2-KD	ELMOD3	HsaEX0022179	chr2:85387098-85387225	128	chr2:85377474,85387098-85387225,85389751	S	Exon	HeLa_CNTRL_B	0	34.99	VLOW	UP
HeLa-SRRM2-KD	ELMOD3	HsaEX0022179	chr2:85387098-85387225	128	chr2:85377474,85387098-85387225,85389751	S	Exon	HeLa_CNTRL_C	38.46	34.99	N	UP
HeLa-SRRM2-KD	ELMOD3	HsaEX0022179	chr2:85387098-85387225	128	chr2:85377474,85387098-85387225,85389751	S	Exon	HeLa_SRRM2	52.38	34.99	VLOW	UP
HeLa-SRRM2-KD	ELMOD3	HsaEX0022179	chr2:85387098-85387225	128	chr2:85377474,85387098-85387225,85389751	S	Exon	HeLa_SRRM2_A	66.67	34.99	N	UP
HeLa-SRRM2-KD	ELMOD3	HsaEX0022179	chr2:85387098-85387225	128	chr2:85377474,85387098-85387225,85389751	S	Exon	HeLa_SRRM2_B	40	34.99	N	UP
HeLa-SRRM2-KD	ELMOD3	HsaEX0022179	chr2:85387098-85387225	128	chr2:85377474,85387098-85387225,85389751	S	Exon	HeLa_SRRM2_C	50	34.99	N	UP
HeLa-SRRM2-KD	ANKRD33B	HsaEX0004471	chr5:10618333-10618462	130	chr5:10564833,10618333-10618462,10637958+10638028	C1	Exon	HeLa_CNTRL	65.52	34.480000000000004	VLOW	UP
HeLa-SRRM2-KD	ANKRD33B	HsaEX0004471	chr5:10618333-10618462	130	chr5:10564833,10618333-10618462,10637958+10638028	C1	Exon	HeLa_CNTRL_A	40	34.480000000000004	N	UP
HeLa-SRRM2-KD	ANKRD33B	HsaEX0004471	chr5:10618333-10618462	130	chr5:10564833,10618333-10618462,10637958+10638028	C1	Exon	HeLa_CNTRL_B	77.78	34.480000000000004	N	UP
HeLa-SRRM2-KD	ANKRD33B	HsaEX0004471	chr5:10618333-10618462	130	chr5:10564833,10618333-10618462,10637958+10638028	C1	Exon	HeLa_CNTRL_C	80	34.480000000000004	N	UP
HeLa-SRRM2-KD	ANKRD33B	HsaEX0004471	chr5:10618333-10618462	130	chr5:10564833,10618333-10618462,10637958+10638028	C1	Exon	HeLa_SRRM2	100	34.480000000000004	VLOW	UP
HeLa-SRRM2-KD	ANKRD33B	HsaEX0004471	chr5:10618333-10618462	130	chr5:10564833,10618333-10618462,10637958+10638028	C1	Exon	HeLa_SRRM2_A	100	34.480000000000004	N	UP
HeLa-SRRM2-KD	ANKRD33B	HsaEX0004471	chr5:10618333-10618462	130	chr5:10564833,10618333-10618462,10637958+10638028	C1	Exon	HeLa_SRRM2_B	100	34.480000000000004	N	UP
HeLa-SRRM2-KD	ANKRD33B	HsaEX0004471	chr5:10618333-10618462	130	chr5:10564833,10618333-10618462,10637958+10638028	C1	Exon	HeLa_SRRM2_C	100	34.480000000000004	N	UP
HeLa-SRRM2-KD	AC034220.3	HsaEX0001239	chr5:132349815-132349957	143	chr5:132360080,132349815-132349957,132334926	C2	Exon	HeLa_CNTRL	58.33	34.32000000000001	VLOW	UP
HeLa-SRRM2-KD	AC034220.3	HsaEX0001239	chr5:132349815-132349957	143	chr5:132360080,132349815-132349957,132334926	C2	Exon	HeLa_CNTRL_A	43.35	34.32000000000001	N	UP
HeLa-SRRM2-KD	AC034220.3	HsaEX0001239	chr5:132349815-132349957	143	chr5:132360080,132349815-132349957,132334926	C2	Exon	HeLa_CNTRL_B	100	34.32000000000001	N	UP
HeLa-SRRM2-KD	AC034220.3	HsaEX0001239	chr5:132349815-132349957	143	chr5:132360080,132349815-132349957,132334926	C2	Exon	HeLa_CNTRL_C	74.02	34.32000000000001	N	UP
HeLa-SRRM2-KD	AC034220.3	HsaEX0001239	chr5:132349815-132349957	143	chr5:132360080,132349815-132349957,132334926	C2	Exon	HeLa_SRRM2	92.65	34.32000000000001	VLOW	UP
HeLa-SRRM2-KD	AC034220.3	HsaEX0001239	chr5:132349815-132349957	143	chr5:132360080,132349815-132349957,132334926	C2	Exon	HeLa_SRRM2_A	100	34.32000000000001	N	UP
HeLa-SRRM2-KD	AC034220.3	HsaEX0001239	chr5:132349815-132349957	143	chr5:132360080,132349815-132349957,132334926	C2	Exon	HeLa_SRRM2_B	100	34.32000000000001	N	UP
HeLa-SRRM2-KD	AC034220.3	HsaEX0001239	chr5:132349815-132349957	143	chr5:132360080,132349815-132349957,132334926	C2	Exon	HeLa_SRRM2_C	81.15	34.32000000000001	N	UP
HeLa-SRRM2-KD	OPN3	HsaEX0044778	chr1:241604260-241604579	320	chr1:241639882,241604260-241604579,241597997	C1	Exon	HeLa_CNTRL	22.89	33.56	LOW	UP
HeLa-SRRM2-KD	OPN3	HsaEX0044778	chr1:241604260-241604579	320	chr1:241639882,241604260-241604579,241597997	C1	Exon	HeLa_CNTRL_A	20	33.56	N	UP
HeLa-SRRM2-KD	OPN3	HsaEX0044778	chr1:241604260-241604579	320	chr1:241639882,241604260-241604579,241597997	C1	Exon	HeLa_CNTRL_B	37.7	33.56	N	UP
HeLa-SRRM2-KD	OPN3	HsaEX0044778	chr1:241604260-241604579	320	chr1:241639882,241604260-241604579,241597997	C1	Exon	HeLa_CNTRL_C	8.99	33.56	N	UP
HeLa-SRRM2-KD	OPN3	HsaEX0044778	chr1:241604260-241604579	320	chr1:241639882,241604260-241604579,241597997	C1	Exon	HeLa_SRRM2	56.45	33.56	VLOW	UP
HeLa-SRRM2-KD	OPN3	HsaEX0044778	chr1:241604260-241604579	320	chr1:241639882,241604260-241604579,241597997	C1	Exon	HeLa_SRRM2_A	62.47	33.56	N	UP
HeLa-SRRM2-KD	OPN3	HsaEX0044778	chr1:241604260-241604579	320	chr1:241639882,241604260-241604579,241597997	C1	Exon	HeLa_SRRM2_B	82.11	33.56	N	UP
HeLa-SRRM2-KD	OPN3	HsaEX0044778	chr1:241604260-241604579	320	chr1:241639882,241604260-241604579,241597997	C1	Exon	HeLa_SRRM2_C	33.33	33.56	N	UP
HeLa-SRRM2-KD	FBF1	HsaEX0024991	chr17:75929997-75930040	44	chr17:75931229,75929997-75930040+75930047+75930352,75928193	S	Exon	HeLa_CNTRL	66.67	33.33	VLOW	UP
HeLa-SRRM2-KD	FBF1	HsaEX0024991	chr17:75929997-75930040	44	chr17:75931229,75929997-75930040+75930047+75930352,75928193	S	Exon	HeLa_CNTRL_A	66.67	33.33	N	UP
HeLa-SRRM2-KD	FBF1	HsaEX0024991	chr17:75929997-75930040	44	chr17:75931229,75929997-75930040+75930047+75930352,75928193	S	Exon	HeLa_CNTRL_B	57.14	33.33	N	UP
HeLa-SRRM2-KD	FBF1	HsaEX0024991	chr17:75929997-75930040	44	chr17:75931229,75929997-75930040+75930047+75930352,75928193	S	Exon	HeLa_CNTRL_C	80	33.33	N	UP
HeLa-SRRM2-KD	FBF1	HsaEX0024991	chr17:75929997-75930040	44	chr17:75931229,75929997-75930040+75930047+75930352,75928193	S	Exon	HeLa_SRRM2	100	33.33	VLOW	UP
HeLa-SRRM2-KD	FBF1	HsaEX0024991	chr17:75929997-75930040	44	chr17:75931229,75929997-75930040+75930047+75930352,75928193	S	Exon	HeLa_SRRM2_A	100	33.33	N	UP
HeLa-SRRM2-KD	FBF1	HsaEX0024991	chr17:75929997-75930040	44	chr17:75931229,75929997-75930040+75930047+75930352,75928193	S	Exon	HeLa_SRRM2_B	100	33.33	N	UP
HeLa-SRRM2-KD	FBF1	HsaEX0024991	chr17:75929997-75930040	44	chr17:75931229,75929997-75930040+75930047+75930352,75928193	S	Exon	HeLa_SRRM2_C	100	33.33	N	UP
HeLa-SRRM2-KD	GMPPB	HsaEX0027801	chr3:49722972-49723114	143	chr3:49723254,49722972-49723114,49722754	S	Exon	HeLa_CNTRL	66.67	33.33	VLOW	UP
HeLa-SRRM2-KD	GMPPB	HsaEX0027801	chr3:49722972-49723114	143	chr3:49723254,49722972-49723114,49722754	S	Exon	HeLa_CNTRL_A	66.67	33.33	N	UP
HeLa-SRRM2-KD	GMPPB	HsaEX0027801	chr3:49722972-49723114	143	chr3:49723254,49722972-49723114,49722754	S	Exon	HeLa_CNTRL_B	50	33.33	N	UP
HeLa-SRRM2-KD	GMPPB	HsaEX0027801	chr3:49722972-49723114	143	chr3:49723254,49722972-49723114,49722754	S	Exon	HeLa_CNTRL_C	83.33	33.33	N	UP
HeLa-SRRM2-KD	GMPPB	HsaEX0027801	chr3:49722972-49723114	143	chr3:49723254,49722972-49723114,49722754	S	Exon	HeLa_SRRM2	100	33.33	VLOW	UP
HeLa-SRRM2-KD	GMPPB	HsaEX0027801	chr3:49722972-49723114	143	chr3:49723254,49722972-49723114,49722754	S	Exon	HeLa_SRRM2_A	100	33.33	N	UP
HeLa-SRRM2-KD	GMPPB	HsaEX0027801	chr3:49722972-49723114	143	chr3:49723254,49722972-49723114,49722754	S	Exon	HeLa_SRRM2_B	100	33.33	N	UP
HeLa-SRRM2-KD	GMPPB	HsaEX0027801	chr3:49722972-49723114	143	chr3:49723254,49722972-49723114,49722754	S	Exon	HeLa_SRRM2_C	100	33.33	N	UP
HeLa-SRRM2-KD	LAMA3	HsaEX0035238	chr18:23775792-23775923	132	chr18:23773587,23775792-23775923,23777557	S	Exon	HeLa_CNTRL	51.52	33.1	VLOW	UP
HeLa-SRRM2-KD	LAMA3	HsaEX0035238	chr18:23775792-23775923	132	chr18:23773587,23775792-23775923,23777557	S	Exon	HeLa_CNTRL_A	15.79	33.1	N	UP
HeLa-SRRM2-KD	LAMA3	HsaEX0035238	chr18:23775792-23775923	132	chr18:23773587,23775792-23775923,23777557	S	Exon	HeLa_CNTRL_B	100	33.1	N	UP
HeLa-SRRM2-KD	LAMA3	HsaEX0035238	chr18:23775792-23775923	132	chr18:23773587,23775792-23775923,23777557	S	Exon	HeLa_CNTRL_C	100	33.1	N	UP
HeLa-SRRM2-KD	LAMA3	HsaEX0035238	chr18:23775792-23775923	132	chr18:23773587,23775792-23775923,23777557	S	Exon	HeLa_SRRM2	84.62	33.1	VLOW	UP
HeLa-SRRM2-KD	LAMA3	HsaEX0035238	chr18:23775792-23775923	132	chr18:23773587,23775792-23775923,23777557	S	Exon	HeLa_SRRM2_A	80	33.1	N	UP
HeLa-SRRM2-KD	LAMA3	HsaEX0035238	chr18:23775792-23775923	132	chr18:23773587,23775792-23775923,23777557	S	Exon	HeLa_SRRM2_B	71.43	33.1	N	UP
HeLa-SRRM2-KD	LAMA3	HsaEX0035238	chr18:23775792-23775923	132	chr18:23773587,23775792-23775923,23777557	S	Exon	HeLa_SRRM2_C	100	33.1	N	UP
HeLa-SRRM2-KD	UBR4	HsaEX0068992	chr1:19174319-19174447	129	chr1:19174954,19174319-19174447,19173621	C2	Exon	HeLa_CNTRL	67	33	OK	UP
HeLa-SRRM2-KD	UBR4	HsaEX0068992	chr1:19174319-19174447	129	chr1:19174954,19174319-19174447,19173621	C2	Exon	HeLa_CNTRL_A	100	33	VLOW	UP
HeLa-SRRM2-KD	UBR4	HsaEX0068992	chr1:19174319-19174447	129	chr1:19174954,19174319-19174447,19173621	C2	Exon	HeLa_CNTRL_B	100	33	N	UP
HeLa-SRRM2-KD	UBR4	HsaEX0068992	chr1:19174319-19174447	129	chr1:19174954,19174319-19174447,19173621	C2	Exon	HeLa_CNTRL_C	31.25	33	N	UP
HeLa-SRRM2-KD	UBR4	HsaEX0068992	chr1:19174319-19174447	129	chr1:19174954,19174319-19174447,19173621	C2	Exon	HeLa_SRRM2	100	33	VLOW	UP
HeLa-SRRM2-KD	UBR4	HsaEX0068992	chr1:19174319-19174447	129	chr1:19174954,19174319-19174447,19173621	C2	Exon	HeLa_SRRM2_A	100	33	N	UP
HeLa-SRRM2-KD	UBR4	HsaEX0068992	chr1:19174319-19174447	129	chr1:19174954,19174319-19174447,19173621	C2	Exon	HeLa_SRRM2_B	100	33	N	UP
HeLa-SRRM2-KD	UBR4	HsaEX0068992	chr1:19174319-19174447	129	chr1:19174954,19174319-19174447,19173621	C2	Exon	HeLa_SRRM2_C	100	33	N	UP
HeLa-SRRM2-KD	DCTD	HsaEX0018759	chr4:182916419-182916539	121	chr4:182916673,182916419-182916539,182915888	C2	Exon	HeLa_CNTRL	44.31	32.64	OK	UP
HeLa-SRRM2-KD	DCTD	HsaEX0018759	chr4:182916419-182916539	121	chr4:182916673,182916419-182916539,182915888	C2	Exon	HeLa_CNTRL_A	41.63	32.64	N	UP
HeLa-SRRM2-KD	DCTD	HsaEX0018759	chr4:182916419-182916539	121	chr4:182916673,182916419-182916539,182915888	C2	Exon	HeLa_CNTRL_B	41.45	32.64	N	UP
HeLa-SRRM2-KD	DCTD	HsaEX0018759	chr4:182916419-182916539	121	chr4:182916673,182916419-182916539,182915888	C2	Exon	HeLa_CNTRL_C	53.83	32.64	N	UP
HeLa-SRRM2-KD	DCTD	HsaEX0018759	chr4:182916419-182916539	121	chr4:182916673,182916419-182916539,182915888	C2	Exon	HeLa_SRRM2	76.95	32.64	OK	UP
