GENE	EVENT	COORD	LENGTH	FullCO	COMPLEX	GROUP	SCAFFOLD	START	END	STRAND	UPSTRM_EX_BORDER	DOSTRM_EX_BORDER	GENEID
DCUN1D4	HsaEX0018796	chr4:51908920-51908975	56	chr4:51899378,51908920-51908975+51908979+51909006,51911070	C2	AS_NC	chr4	51908920	51908975	+	51899378	51911070	ENSG00000109184
DCUN1D4	HsaEX0018792	chr4:51860543-51860663	121	chr4:51843263+51843267,51860543-51860663,51863437	C1	AS_NC	chr4	51860543	51860663	+	51843263	51863437	ENSG00000109184
DCUN1D4	HsaEX1011169	chr4:51909288-51909452	165	chr4:51908975+51908979+51909006,51909158+51909288-51909452,51911070	C3	AS_NC	chr4	51909288	51909452	+	51908975	51911070	ENSG00000109184
LAMTOR3	HsaEX0037846	chr4:99893955-99894000	46	chr4:99894335,99893955-99894000,99892034	S	AS_NC	chr4	99893955	99894000	-	99894335	99892034	ENSG00000109270
KLHL2	HsaEX0034789	chr4:165228807-165228913	107	chr4:165220059,165228807-165228913,165238778	C1	AS_NC	chr4	165228807	165228913	+	165220059	165238778	ENSG00000109466
WFS1	HsaEX6083465	chr4:6291917-6291997	81	chr4:6289091+6289131,6291917-6291997,6295005+6295041	C2	AS_NC	chr4	6291917	6291997	+	6289091	6295041	ENSG00000109501
FBXW7	HsaEX0025372	chr4:152412480-152412529	50	chr4:152534941,152412480-152412529,152411872	S	AS_NC	chr4	152412480	152412529	-	152534941	152411872	ENSG00000109670
SH3D19	HsaEX0057982	chr4:151144220-151144288	69	chr4:151147922,151144220-151144288,151144050	S	AS_NC	chr4	151144220	151144288	-	151147922	151144050	ENSG00000109686
PUS3	HsaEX0051313	chr11:125895907-125896330	424	chr11:125903170,125895907-125896330,125895789	S	AS_NC	chr11	125895907	125896330	-	125903170	125895789	ENSG00000110060
CEP164	HsaEX0014717	chr11:117387203-117387412	210	chr11:117381868,117387203-117387412,117390777	C2	AS_NC	chr11	117387203	117387412	+	117381868	117390777	ENSG00000110274
PDHX	HsaEX0046357	chr11:34960420-34960518	99	chr11:34947603+34947606,34960420-34960518,34984570	C3	AS_NC	chr11	34960420	34960518	+	34947603	34984570	ENSG00000110435
PDHX	HsaEX0046358	chr11:34966640-34966814	175	chr11:34947603+34947606,34966640-34966814,34984570	C3	AS_NC	chr11	34966640	34966814	+	34947603	34984570	ENSG00000110435
MADD	HsaEX0037222	chr11:47286433-47286534	102	chr11:47285590,47286433-47286534,47289391	C1	AS_NC	chr11	47286433	47286534	+	47285590	47289391	ENSG00000110514
MADD	HsaEX1022604	chr11:47326832-47327025	194	chr11:47324577,47326832-47327025,47328658	C3	AS_NC	chr11	47326832	47327025	+	47324577	47328658	ENSG00000110514
PSMD9	HsaEX0050630	chr12:121894739-121894841	103	chr12:121888994,121894739-121894841,121903006	C3	AS_NC	chr12	121894739	121894841	+	121888994	121903006	NA
CAPRIN2	HsaEX0012408	chr12:30753344-30753559	216	chr12:30754335+30754439+30754583+30754681+30754689+30754726+30754751,30753344-30753559+30753609,30751133	S	AS_NC	chr12	30753344	30753559	-	30754751	30751133	ENSG00000110888
RSRC2	HsaEX0055837	chr12:122520504-122520581	78	chr12:122521296+122521385,122520504-122520581,122519029+122519051	S	AS_NC	chr12	122520504	122520581	-	122521385	122519029	ENSG00000111011
COPS7A	HsaEX1009547	chr12:6727671-6727800	130	chr12:6724818,6727671-6727800,6727926	C1	AS_NC	chr12	6727671	6727800	+	6724818	6727926	ENSG00000111652
FGFR1OP2	HsaEX0025676	chr12:26960515-26960628	114	chr12:26957743,26960386+26960515-26960628,26963342	S	AS_NC	chr12	26960515	26960628	+	26957743	26963342	ENSG00000111790
KCTD20	HsaEX1046017	chr6:36465601-36465698	98	chr6:36443111,36465601-36465698,36470052	C1	AS_NC	chr6	36465601	36465698	+	36443111	36470052	ENSG00000112078
KCTD20	HsaEX0033175	chr6:36470052-36470257	206	chr6:36443111,36470052-36470257,36479121	C3	AS_NC	chr6	36470052	36470257	+	36443111	36479121	ENSG00000112078
RNF8	HsaEX0054150	chr6:37374620-37374709	90	chr6:37371574,37374620-37374709+37374741,37376905+37376926	S	AS_NC	chr6	37374620	37374709	+	37371574	37376926	ENSG00000112130
CAP2	HsaEX0012330	chr6:17463000-17463073	74	chr6:17426690,17462996+17463000-17463073,17507169	S	AS_NC	chr6	17463000	17463073	+	17426690	17507169	ENSG00000112186
PHACTR2	HsaEX1027829	chr6:143789765-143790071	307	chr6:143788910,143789765-143790071+143790220,143807057	S	AS_NC	chr6	143789765	143790071	+	143788910	143807057	ENSG00000112419
FBRSL1	HsaEX0025140	chr12:132571068-132571136	69	chr12:132570540,132571068-132571136+132571231,132572288	C2	AS_NC	chr12	132571068	132571136	+	132570540	132572288	ENSG00000112787
BRD8	HsaEX0008431	chr5:138164087-138164133	47	chr5:138164320,138164087-138164133,138163344	S	AS_NC	chr5	138164087	138164133	-	138164320	138163344	ENSG00000112983
BRD8	HsaEX0008424	chr5:138159555-138159599	45	chr5:138160069,138159555-138159599,138157267	C1	AS_NC	chr5	138159555	138159599	-	138160069	138157267	ENSG00000112983
BRD8	HsaEX0008425	chr5:138157642-138157818	177	chr5:138159555,138157642-138157818+138157894,138157267	C2	AS_NC	chr5	138157642	138157818	-	138159555	138157267	ENSG00000112983
BRD8	HsaEX0008427	chr5:138172065-138172134	70	chr5:138177566+138177571,138172065-138172134,138171410	S	AS_NC	chr5	138172065	138172134	-	138177571	138171410	ENSG00000112983
DROSHA	HsaEX0053807	chr5:31521123-31521215	93	chr5:31526079,31521123-31521215+31521238,31515219	C2	AS_NC	chr5	31521123	31521215	-	31526079	31515219	ENSG00000113360
DROSHA	HsaEX0053821	chr5:31531450-31531521	72	chr5:31531990+31532114,31531380+31531450-31531521+31531525,31530924	S	AS_NC	chr5	31531450	31531521	-	31532114	31530924	ENSG00000113360
FAM172A	HsaEX0024171	chr5:94057079-94057185	107	chr5:94074646,94056687+94057015+94057079-94057185+94057203,94053227	C2	AS_NC	chr5	94057079	94057185	-	94074646	94053227	ENSG00000113391
H2AFY	HsaEX0029172	chr5:135352946-135353045	100	chr5:135360497,135352946-135353045,135346057	C3	AS_NC	chr5	135352946	135353045	-	135360497	135346057	ENSG00000113648
TCERG1	HsaEX0064141	chr5:146510067-146510160	94	chr5:146509245,146510067-146510160,146510441	S	AS_NC	chr5	146510067	146510160	+	146509245	146510441	ENSG00000113649
TCERG1	HsaEX0064138	chr5:146468341-146468403	63	chr5:146463793,146468341-146468403,146469544	S	AS_NC	chr5	146468341	146468403	+	146463793	146469544	ENSG00000113649
SMAD5	HsaEX0060230	chr5:136147836-136147906	71	chr5:136132962,136147832+136147836-136147906+136147910,136153592	S	AS_NC	chr5	136147836	136147906	+	136132962	136153592	ENSG00000113658
CSNK1A1	HsaEX0017527	chr5:149517794-149517877	84	chr5:149520290,149517794-149517877,149513176+149513209	S	AS_NC	chr5	149517794	149517877	-	149520290	149513176	ENSG00000113712
HMGXB3	HsaEX0030236	chr5:150037400-150037527	128	chr5:150036827+150036937,150037400-150037527,150040748	S	AS_NC	chr5	150037400	150037527	+	150036827	150040748	ENSG00000113716
ZNF346	HsaEX0073495	chr5:177044467-177044526	60	chr5:177041870,177044389+177044392+177044467-177044526+177044533,177062058	C2	AS_NC	chr5	177044467	177044526	+	177041870	177062058	ENSG00000113761
ARMC8	HsaEX0005941	chr3:138188455-138188530	76	chr3:138187599+138188036,138188401+138188455-138188530,138209817	C2	AS_NC	chr3	138188455	138188530	+	138187599	138209817	ENSG00000114098
CEP70	HsaEX0014838	chr3:138570318-138570498	181	chr3:138591854,138570318-138570498+138570526,138537347	C3	AS_NC	chr3	138570318	138570498	-	138591854	138537347	ENSG00000114107
CEP70	HsaEX0014841	chr3:138532514-138532570	57	chr3:138591854,138532514-138532570,138508544	C3	AS_NC	chr3	138532514	138532570	-	138591854	138508544	ENSG00000114107
CEP70	HsaEX6058780	chr3:138529375-138529462	88	chr3:138591854,138529375-138529462,138508544	C3	AS_NC	chr3	138529375	138529462	-	138591854	138508544	ENSG00000114107
COL7A1	HsaEX6055834	chr3:48567128-48567190	63	chr3:48567574,48567128-48567190,48566959+48567023	S	AS_NC	chr3	48567128	48567190	-	48567574	48566959	ENSG00000114270
SNX4	HsaEX0060902	chr3:125470566-125470661	96	chr3:125476695,125470566-125470661,125469519	S	AS_NC	chr3	125470566	125470661	-	125476695	125469519	ENSG00000114520
NEK4	HsaEX0042528	chr3:52763470-52763624	155	chr3:52765887,52763470-52763624,52760890+52760936	S	AS_NC	chr3	52763470	52763624	-	52765887	52760890	ENSG00000114904
NEK4	HsaEX0042536	chr3:52749692-52749829	138	chr3:52751932,52749692-52749829,52746904	S	AS_NC	chr3	52749692	52749829	-	52751932	52746904	ENSG00000114904
TTL	HsaEX0068046	chr2:112485917-112485995	79	chr2:112482501,112485917-112485995,112494143	S	AS_NC	chr2	112485917	112485995	+	112482501	112494143	ENSG00000114999
TTL	HsaEX0068048	chr2:112520282-112520384	103	chr2:112503181,112520282-112520384+112520425,112528681	C1	AS_NC	chr2	112520282	112520384	+	112503181	112528681	ENSG00000114999
TTL	HsaEX0068050	chr2:112521222-112521341	120	chr2:112520384+112520425,112521222-112521341,112528681	C1	AS_NC	chr2	112521222	112521341	+	112520384	112528681	ENSG00000114999
GLS	HsaEX0027682	chr2:190913193-190913364	172	chr2:190910321,190913193-190913364,190921024	S	AS_NC	chr2	190913193	190913364	+	190910321	190921024	ENSG00000115419
BIRC6	HsaEX0008141	chr2:32590806-32590978	173	chr2:32575366,32590806-32590978,32593915	S	AS_NC	chr2	32590806	32590978	+	32575366	32593915	ENSG00000115760
PRKD3	HsaEX0050226	chr2:37289356-37289513	158	chr2:37290868,37289356-37289513,37286354+37286369	S	AS_NC	chr2	37289356	37289513	-	37290868	37286354	ENSG00000115825
SUMO1	HsaEX1039595	chr2:202220534-202220640	107	chr2:202238440,202220534-202220640,202214429+202214434	C1	AS_NC	chr2	202220534	202220640	-	202238440	202214429	ENSG00000116030
SRSF4	HsaEX0057682	chr1:29150103-29150192	90	chr1:29154696,29150103-29150192,29149226+29149244	S	AS_NC	chr1	29150103	29150192	-	29154696	29149226	ENSG00000116350
RNF19B	HsaEX0054005	chr1:32938397-32938528	132	chr1:32942252,32938397-32938528,32937259+32937309	S	AS_NC	chr1	32938397	32938528	-	32942252	32937259	ENSG00000116514
SMG7	HsaEX0060473	chr1:183473721-183473898	178	chr1:183472649+183472990,183473721-183473898,183512837+183512841	C2	AS_NC	chr1	183473721	183473898	+	183472649	183512841	ENSG00000116698
SRSF11	HsaEX0057640	chr1:70231859-70231975	117	chr1:70228555,70231859-70231975,70232268	S	AS_NC	chr1	70231859	70231975	+	70228555	70232268	ENSG00000116754
CRYZ	HsaEX0017387	chr1:74707103-74707204	102	chr1:74710098,74707103-74707204,74706994	S	AS_NC	chr1	74707103	74707204	-	74710098	74706994	ENSG00000116791
CRYZ	HsaEX0017388	chr1:74719209-74719368	160	chr1:74723118,74719209-74719368+74719372,74714630	S	AS_NC	chr1	74719209	74719368	-	74723118	74714630	ENSG00000116791
MRPS15	HsaEX0040172	chr1:36462088-36462163	76	chr1:36463806,36462088-36462163,36457981	C2	AS_NC	chr1	36462088	36462163	-	36463806	36457981	ENSG00000116898
MRPS15	HsaEX0040173	chr1:36461264-36461312	49	chr1:36463806,36461264-36461312,36457981	C3	AS_NC	chr1	36461264	36461312	-	36463806	36457981	ENSG00000116898
ACADM	HsaEX0001770	chr1:75728401-75728488	88	chr1:75724817,75728389+75728401-75728488,75732644	S	AS_NC	chr1	75728401	75728488	+	75724817	75732644	ENSG00000117054
AKR1A1	HsaEX0003462	chr1:45552436-45552563	128	chr1:45551155,45552436-45552563,45561789	S	AS_NC	chr1	45552436	45552563	+	45551155	45561789	ENSG00000117448
PRRC2C	HsaEX0007661	chr1:171591152-171591200	49	chr1:171588463+171588505,171591152-171591200+171591204,171591587+171591596	C3	AS_NC	chr1	171591152	171591200	+	171588463	171591596	ENSG00000117523
KMT2A	HsaEX0039459	chr11:118439024-118439122	99	chr11:118436944,118439024-118439122,118468775	C1	AS_NC	chr11	118439024	118439122	+	118436944	118468775	ENSG00000118058
ANKRD13C	HsaEX0004324	chr1:70306224-70306290	67	chr1:70313739+70313745,70306224-70306290,70300908	S	AS_NC	chr1	70306224	70306290	-	70313745	70300908	ENSG00000118454
PHF3	HsaEX0047055	chr6:63646619-63646795	177	chr6:63636150,63646527+63646619-63646795,63680000	C1	AS_NC	chr6	63646619	63646795	+	63636150	63680000	ENSG00000118482
GLE1	HsaEX0027597	chr9:128507216-128507340	125	chr9:128504904,128507216-128507340,128508876+128508886+128508960+128509069	S	AS_NC	chr9	128507216	128507340	+	128504904	128509069	ENSG00000119392
MAPKAP1	HsaEX0037811	chr9:125672400-125672540	141	chr9:125706971+125707114,125672316+125672400-125672540+125672643,125669907+125669927	S	AS_NC	chr9	125672400	125672540	-	125707114	125669907	ENSG00000119487
MAPKAP1	HsaEX0037807	chr9:125657651-125657799	149	chr9:125706971+125707114,125657651-125657799,125585727	C2	AS_NC	chr9	125657651	125657799	-	125707114	125585727	ENSG00000119487
MAPKAP1	HsaEX0037814	chr9:125559633-125559809	177	chr9:125585555,125559633-125559809,125543137+125543168	S	AS_NC	chr9	125559633	125559809	-	125585555	125543137	ENSG00000119487
DENND1A	HsaEX0019105	chr9:123450693-123450749	57	chr9:123452276+123452280,123450693-123450749+123450844,123440491	S	AS_NC	chr9	123450693	123450749	-	123452280	123440491	ENSG00000119522
BBOF1	HsaEX0009493	chr14:74022916-74023144	229	chr14:74019509+74019534,74022916-74023144+74023148,74029184	S	AS_NC	chr14	74022916	74023144	+	74019509	74029184	ENSG00000119636
ACYP1	HsaEX0002223	chr14:75056447-75056560	114	chr14:75063470,75056447-75056560,75053659	C1	AS_NC	chr14	75056447	75056560	-	75063470	75053659	ENSG00000119640
IFT43	HsaEX0009465	chr14:76058642-76058674	33	chr14:76022394,76058642-76058674,76082295	C2	AS_NC	chr14	76058642	76058674	+	76022394	76082295	ENSG00000119650
IFT43	HsaEX6072254	chr14:76059327-76059373	47	chr14:76022394,76059327-76059373,76082295	C2	AS_NC	chr14	76059327	76059373	+	76022394	76082295	ENSG00000119650
MSANTD2	HsaEX1024324	chr11:124784523-124784719	197	chr11:124799871+124800245+124800318,124784523-124784719,124779139	C3	AS_NC	chr11	124784523	124784719	-	124800318	124779139	ENSG00000120458
MASTL	HsaEX0038021	chr10:27180953-27181066	114	chr10:27173259,27180953-27181066,27186379	C3	AS_NC	chr10	27180953	27181066	+	27173259	27186379	ENSG00000120539
CCDC77	HsaEX0013434	chr12:440617-440742	126	chr12:438554,440617-440742,441774	C3	AS_NC	chr12	440617	440742	+	438554	441774	ENSG00000120647
SORBS3	HsaEX0060996	chr8:22565826-22565872	47	chr8:22565354,22565826-22565872+22566112+22566193+22566243,22566345	C1	AS_NC	chr8	22565826	22565872	+	22565354	22566345	ENSG00000120896
PPP3CC	HsaEX0049748	chr8:22539469-22539498	30	chr8:22533018,22539469-22539498,22540615	S	AS_NC	chr8	22539469	22539498	+	22533018	22540615	ENSG00000120910
SCPEP1	HsaEX0056625	chr17:56998385-56998498	114	chr17:56997055,56997968+56998374+56998385-56998498,57000855	S	AS_NC	chr17	56998385	56998498	+	56997055	57000855	ENSG00000121064
SPOP	HsaEX0061508	chr17:49636759-49636809	51	chr17:49677933+49677980,49636759-49636809,49622876	C3	AS_NC	chr17	49636759	49636809	-	49677980	49622876	ENSG00000121067
PSPC1	HsaEX0050671	chr13:19709542-19709599	58	chr13:19730239,19709542-19709599,19677823	C2	AS_NC	chr13	19709542	19709599	-	19730239	19677823	ENSG00000121390
LIAS	HsaEX0035757	chr4:39467518-39467646	129	chr4:39465342,39467518-39467646,39470019+39470023	S	AS_NC	chr4	39467518	39467646	+	39465342	39470023	ENSG00000121897
ANXA11	HsaEX0004727	chr10:80172807-80172869	63	chr10:80205343,80172807-80172869,80164143	C3	AS_NC	chr10	80172807	80172869	-	80205343	80164143	ENSG00000122359
ODF2L	HsaEX0044602	chr1:86382242-86382358	117	chr1:86382931,86382242-86382358,86376418	S	AS_NC	chr1	86382242	86382358	-	86382931	86376418	ENSG00000122417
CCDC18	HsaEX0013155	chr1:93217744-93217869	126	chr1:93216746,93217738+93217744-93217869,93221609	S	AS_NC	chr1	93217744	93217869	+	93216746	93221609	ENSG00000122483
CCDC18	HsaEX0013154	chr1:93205510-93205631	122	chr1:93201988+93202048,93205510-93205631,93207107+93207111	S	AS_NC	chr1	93205510	93205631	+	93201988	93207111	ENSG00000122483
FAM126A	HsaEX6007457	chr7:22977341-22977421	81	chr7:23013925,22977341-22977421,22964531	C3	AS_NC	chr7	22977341	22977421	-	23013925	22964531	ENSG00000122591
CCDC91	HsaEX0013542	chr12:28305649-28305779	131	chr12:28259442,28305649-28305779+28305806,28391304	C3	AS_NC	chr12	28305649	28305779	+	28259442	28391304	ENSG00000123106
GIPC1	HsaEX0027490	chr19:14492857-14492912	56	chr19:14496037,14492857-14492912,14491743	S	AS_NC	chr19	14492857	14492912	-	14496037	14491743	ENSG00000123159
GIPC1	HsaEX0027491	chr19:14491656-14491743	88	chr19:14496037,14491656-14491743,14480778	C3	AS_NC	chr19	14491656	14491743	-	14496037	14480778	ENSG00000123159
OPTN	HsaEX0044791	chr10:13108138-13108289	152	chr10:13100302,13108138-13108289,13109097+13109112	C1	AS_NC	chr10	13108138	13108289	+	13100302	13109112	ENSG00000123240
CDK2	HsaEX0014297	chr12:55969475-55969576	102	chr12:55968948,55969475-55969576,55971044	S	AS_NC	chr12	55969475	55969576	+	55968948	55971044	ENSG00000123374
METTL8	HsaEX0038937	chr2:171414603-171414726	124	chr2:171434674,171414603-171414726,171392197	C2	AS_NC	chr2	171414603	171414726	-	171434674	171392197	ENSG00000123600
C4BPB	HsaEX0010969	chr1:207096567-207096615	49	chr1:207091697+207091705+207091811+207091820,207096522+207096567-207096615+207096829,207098150	S	AS_NC	chr1	207096567	207096615	+	207091697	207098150	ENSG00000123843
VAPB	HsaEX0070211	chr20:58434602-58434705	104	chr20:58418363,58434602-58434705,58438945	S	AS_NC	chr20	58434602	58434705	+	58418363	58438945	ENSG00000124164
MTRR	HsaEX0040725	chr5:7873373-7873512	140	chr5:7870923,7873373-7873512+7873526,7875258	S	AS_NC	chr5	7873373	7873512	+	7870923	7875258	ENSG00000124275
VAMP7	HsaEX0070195	chrX:155919813-155919880	68	chrX:155900587,155919813-155919880,155939701	S	AS_NC	chrX	155919813	155919880	+	155900587	155939701	ENSG00000124333
NQO2	HsaEX0043655	chr6:3015530-3015643	114	chr6:3012674,3015112+3015530-3015643,3016884	S	AS_NC	chr6	3015530	3015643	+	3012674	3016884	ENSG00000124588
OARD1	HsaEX0011223	chr6:41068841-41068953	113	chr6:41070076,41068841-41068953,41067437	C1	AS_NC	chr6	41068841	41068953	-	41070076	41067437	ENSG00000124596
FAM193A	HsaEX0011074	chr4:2655058-2655129	72	chr4:2646832,2655028+2655058-2655129+2655268,2657803	S	AS_NC	chr4	2655058	2655129	+	2646832	2657803	ENSG00000125386
SLC25A19	HsaEX0059020	chr17:75288388-75288461	74	chr17:75289010+75289089+75289354,75288388-75288461,75286802	C2	AS_NC	chr17	75288388	75288461	-	75289354	75286802	ENSG00000125454
DDX31	HsaEX0018923	chr9:132625664-132625745	82	chr9:132630264,132625664-132625745,132612255	C2	AS_NC	chr9	132625664	132625745	-	132630264	132612255	ENSG00000125485
DDX31	HsaEX0018924	chr9:132618330-132618417	88	chr9:132625664,132618330-132618417+132618441,132612255	C1	AS_NC	chr9	132618330	132618417	-	132625664	132612255	ENSG00000125485
VASP	HsaEX6095676	chr19:45522168-45522217	50	chr19:45521406,45522168-45522217,45522718+45522721	C2	AS_NC	chr19	45522168	45522217	+	45521406	45522721	ENSG00000125753
GPCPD1	HsaEX0028156	chr20:5609640-5609766	127	chr20:5610842,5609640-5609766+5609803+5609811,5604440	C1	AS_NC	chr20	5609640	5609766	-	5610842	5604440	ENSG00000125772
GPCPD1	HsaEX0028162	chr20:5604364-5604440	77	chr20:5610842,5604364-5604440,5598821	C1	AS_NC	chr20	5604364	5604440	-	5610842	5598821	ENSG00000125772
NAPB	HsaEX0041654	chr20:23397072-23397182	111	chr20:23402993,23397072-23397182+23397188+23397200,23395185+23395262+23395467	C1	AS_NC	chr20	23397072	23397182	-	23402993	23395185	ENSG00000125814
MGME1	HsaEX0010513	chr20:17972707-17972751	45	chr20:17970370,17972707-17972751,17975684	C2	AS_NC	chr20	17972707	17972751	+	17970370	17975684	ENSG00000125871
RBM42	HsaEX0052721	chr19:35632936-35633001	66	chr19:35631405,35632936-35633001,35633077+35633098+35633101	S	AS_NC	chr19	35632936	35633001	+	35631405	35633101	ENSG00000126254
BECN1	HsaEX0007995	chr17:42818544-42818680	137	chr17:42818787,42818544-42818680,42818415	S	AS_NC	chr17	42818544	42818680	-	42818787	42818415	ENSG00000126581
BECN1	HsaEX0007996	chr17:42815908-42816054	147	chr17:42818221,42815908-42816054,42814673	S	AS_NC	chr17	42815908	42816054	-	42818221	42814673	ENSG00000126581
PLEKHG3	HsaEX0048346	chr14:64737862-64738137	276	chr14:64737375,64737862-64738137+64738224,64738742	S	AS_NC	chr14	64737862	64738137	+	64737375	64738742	ENSG00000126822
INTS11	HsaEX0017056	chr1:1314301-1314365	65	chr1:1314824,1314301-1314365,1313921	S	AS_NC	chr1	1314301	1314365	-	1314824	1313921	ENSG00000127054
YEATS4	HsaEX0071971	chr12:69365790-69365884	95	chr12:69365699,69365790-69365884,69370706	S	AS_NC	chr12	69365790	69365884	+	69365699	69370706	ENSG00000127337
MTERF1	HsaEX0040433	chr7:91876878-91876926	49	chr7:91880055,91876878-91876926+91876929+91876978,91874450+91874761+91874764	C2	AS_NC	chr7	91876878	91876926	-	91880055	91874450	ENSG00000127989
